Key,Frame
h,3976
space,3979
t,3983
h,3986
e,3992
space,3996
h,4002
e,4006
p,4015
space,4033
f,4043
space,4049
o,4053
u,4058
r,4064
space,4070
i,4077
n,4083
n,4089
o,4093
v,4099
a,4105
t,4110
i,4115
v,4118
e,4123
space,4129
t,4136
e,4143
c,4150
h,4156
n,4170
i,4175
q,4180
u,4184
e,4191
s,4198
space,4205
q,4208
n,4213
d,4217
space,4224
backspace,4234
backspace,4238
backspace,4243
backspace,4248
backspace,4254
space,4267
a,4277
n,4282
d,4286
space,4292
u,4298
i,4304
c,4309
k,4313
space,4321
a,4332
d,4337
j,4353
u,4359
s,4363
t,4368
e,4378
m,4384
t,4390
backspace,4402
backspace,4407
backspace,4410
m,4428
e,4433
n,4437
t,4440
w,4447
space,4454
backspace,4464
period,4480
backspace,4494
backspace,4500
period,4517
space,4520
t,4524
h,4528
e,4534
backspace,4543
backspace,4548
backspace,4556
backspace,4583
s,4593
period,4600
space,4605
t,4609
h,4613
e,4619
space,4623
o,4629
r,4633
o,4639
backspace,4654
backspace,4661
backspace,4664
p,4682
r,4689
o,4696
c,4701
e,4708
s,4713
s,4718
space,4725
a,4734
s,4738
space,4752
b,4761
e,4770
e,4774
n,4777
space,4784
q,4788
u,4793
i,4798
t,4803
e,4809
space,4815
r,4832
i,4836
o,4846
backspace,4869
g,4880
o,4883
r,4888
i,4892
backspace,4912
o,4926
u,4931
s,4935
space,4944
backspace,4953
comma,4964
space,4970
b,4975
u,4978
t,4986
space,4989
w,4995
e,5002
space,5008
a,5022
r,5028
e,5035
space,5045
m,5056
a,5059
k,5062
i,5067
n,5073
g,5078
space,5085
s,5090
i,5093
n,5099
i,5105
backspace,5124
backspace,5128
g,5143
n,5147
i,5152
f,5158
i,5163
c,5169
a,5176
n,5182
t,5187
space,5193
t,5203
r,5206
backspace,5219
backspace,5223
backspace,5227
space,5244
s,5254
t,5260
r,5264
i,5269
d,5274
e,5280
s,5286
period,5303
space,5308
o,5313
u,5318
r,5323
space,5332
o,5338
r,5345
o,5349
j,5353
backspace,5363
backspace,5369
backspace,5373
backspace,5376
p,5398
r,5403
o,5407
j,5412
e,5417
c,5424
t,5431
space,5443
i,5446
s,5451
space,5457
d,5461
r,5468
i,5475
v,5479
e,5490
n,5495
space,5504
b,5508
y,5513
space,5518
a,5524
d,5531
v,5537
a,5550
n,5556
c,5561
e,5568
d,5573
space,5579
a,5584
l,5589
g,5611
o,5619
r,5623
i,5627
t,5633
m,5642
s,5649
space,5655
a,5659
n,5668
d,5672
space,5679
c,5686
t,5693
t,5697
i,5701
n,5707
g,5710
space,5716
e,5723
d,5735
g,5744
e,5749
space,5757
t,5765
e,5772
a,5778
c,5789
backspace,5805
backspace,5810
c,5828
h,5832
n,5838
o,5843
l,5849
o,5855
g,5862
y,5867
period,5880
space,5887
w,5891
e,5898
space,5904
l,5911
o,5916
o,5921
k,5926
space,5936
w,5943
backspace,5955
f,5966
o,5970
r,5973
w,5978
a,5989
r,5995
d,5999
d,6003
space,6008
t,6015
o,6018
backspace,6027
backspace,6030
backspace,6034
backspace,6055
space,6062
t,6068
o,6071
space,6079
s,6084
a,6090
h,6096
backspace,6115
backspace,6120
h,6138
a,6142
r,6147
n,6154
g,6158
space,6164
m,6172
o,6177
r,6184
e,6189
space,6194
u,6200
p,6216
d,6223
a,6229
e,6236
s,6248
space,6254
w,6260
i,6263
t,6269
h,6273
space,6280
y,6287
o,6293
u,6299
space,6304
s,6310
o,6313
n,6318
backspace,6346
o,6356
n,6363
period,6371
space,6379
b,6388
e,6394
s,6399
t,6404
space,6408
r,6416
e,6420
q,6435
backspace,6459
g,6471
a,6478
r,6483
d,6487
s,6495
comma,6504
space,6508
j,6513
a,6518
c,6523
k,6529
space,6550
q,6563
period,6570
space,6576
z,6584
i,6590
m,6595
m,6599
e,6606
r,6610
