Key,Frame
i,2057
n,2063
backspace,2076
backspace,2081
backspace,2085
backspace,2113
n,2121
t,2133
a,2141
i,2144
n,2151
period,2166
space,2171
n,2201
e,2206
a,2212
r,2217
b,2225
y,2232
comma,2240
space,2248
1,2255
2,2258
space,2267
n,2276
backspace,2287
m,2298
u,2304
s,2323
i,2328
c,2333
i,2356
a,2360
n,2365
s,2376
space,2383
o,2386
backspace,2409
p,2421
l,2429
a,2433
y,2440
e,2443
d,2448
space,2455
a,2458
space,2464
l,2471
i,2477
v,2480
e,2486
l,2494
y,2500
space,2506
t,2513
n,2519
e,2522
comma,2530
space,2536
t,2542
e,2549
i,2564
r,2568
space,2580
i,2585
n,2591
s,2594
t,2599
u,2604
e,2620
backspace,2631
backspace,2637
r,2649
u,2656
t,2661
m,2665
e,2668
n,2673
t,2676
backspace,2686
backspace,2690
backspace,2695
backspace,2704
backspace,2722
m,2734
e,2738
n,2743
t,2747
s,2754
space,2761
c,2770
r,2776
e,2782
a,2789
t,2794
i,2800
n,2805
g,2811
space,2815
a,2821
space,2828
s,2832
y,2843
m,2850
o,2860
h,2865
o,2872
n,2876
backspace,2887
backspace,2892
backspace,2897
backspace,2916
p,2928
h,2936
o,2962
n,2969
y,2976
space,2982
o,2986
f,2992
space,2995
s,3000
u,3007
n,3013
d,3017
period,3034
space,3042
a,3048
s,3069
space,3075
h,3084
e,3087
space,3092
c,3098
backspace,3108
backspace,3114
backspace,3118
backspace,3144
t,3162
h,3166
e,3171
c,3178
l,3185
o,3190
c,3194
k,3200
space,3204
s,3208
t,3215
r,3221
u,3227
c,3230
k,3235
space,3243
8,3254
comma,3264
9,3274
space,3284
backspace,3295
backspace,3300
space,3313
9,3321
space,3327
f,3343
i,3349
r,3353
e,3358
c,3374
r,3382
a,3402
c,3412
k,3416
e,3422
r,3429
s,3435
space,3444
l,3448
i,3455
t,3458
space,3462
u,3470
p,3477
space,3485
t,3488
h,3491
e,3497
space,3501
s,3505
k,3511
y,3517
comma,3526
space,3533
a,3536
n,3542
d,3545
space,3553
8,3566
9,3574
space,3579
c,3586
h,3591
i,3595
l,3602
r,3611
e,3616
n,3622
space,3627
c,3640
l,3648
a,3653
p,3658
p,3662
e,3666
d,3673
space,3678
i,3682
n,3688
space,3692
d,3695
e,3701
l,3707
i,3713
h,3719
t,3724
comma,3732
space,3739
t,3744
h,3747
e,3751
backspace,3761
backspace,3766
backspace,3772
backspace,3777
backspace,3783
period,3804
space,3812
t,3816
h,3819
e,3826
space,3829
e,3832
n,3835
e,3840
r,3845
g,3853
y,3860
space,3864
o,3868
f,3874
space,3878
n,3883
backspace,3895
t,3906
h,3910
e,3913
space,3917
n,3920
i,3924
g,3929
h,3932
t,3938
space,3944
w,3949
a,3958
s,3967
space,3975
e,3983
l,3988
e,3991
c,3998
t,4005
i,4010
backspace,4035
r,4040
i,4044
c,4050
space,4058
backspace,4064
comma,4074
space,4079
w,4082
i,4086
t,4090
h,4093
space,4100
6,4115
7,4120
8,4129
space,4139
s,4144
t,4147
r,4155
backspace,4172
a,4179
r,4182
s,4187
space,4195
t,4201
w,4204
i,4220
n,4226
k,4232
i,4235
backspace,4250
l,4261
i,4267
n,4273
g,4277
space,4281
a,4290
b,4296
o,4300
v,4306
e,4311
space,4316
a,4321
n,4331
d,4343
space,4348
l,4356
a,4364
u,4370
t,4379
h,4386
backspace,4403
backspace,4406
g,4413
h,4416
t,4421
e,4428
r,4431
space,4440
e,4451
c,4457
o,4463
backspace,4475
h,4489
o,4493
i,4500
n,4505
g,4511
space,4518
r,4525
o,4529
m,4533
space,4539
a,4543
l,4548
l,4551
space,4557
c,4563
o,4568
r,4573
n,4576
e,4580
r,4583
s,4589
comma,4599
space,4606
c,4613
e,4623
l,4629
e,4633
b,4644
r,4651
a,4658
t,4662
i,4665
n,4670
g,4675
space,4680
t,4685
h,4689
e,4692
space,4696
u,4705
n,4712
b,4722
r,4729
e,4738
a,4743
a,4760
backspace,4788
k,4799
a,4802
b,4805
l,4810
e,4815
space,4824
r,4829
h,4840
t,4845
backspace,4869
y,4878
t,4882
m,4894
space,4901
o,4908
backspace,4919
backspace,4925
backspace,4930
h,4944
m,4948
space,4954
f,4963
space,4967
l,4971
i,4974
f,4978
e,4983
comma,4989
space,4995
l,5002
e,5006
t,5013
t,5017
e,5025
r,5028
s,5033
m,5042
space,5048
a,5051
n,5057
backspace,5066
backspace,5071
backspace,5076
backspace,5082
backspace,5087
backspace,5091
comma,5102
space,5109
q,5112
n,5116
d,5120
backspace,5130
backspace,5135
backspace,5140
backspace,5144
backspace,5148
s,5161
comma,5181
space,5186
a,5192
n,5196
d,5200
space,5204
n,5208
u,5214
m,5220
b,5226
e,5234
r,5237
s,5243
period,5253
