Key,Frame
space,5831
r,5839
e,5843
q,5850
backspace,5864
g,5883
a,5889
r,5893
s,5900
backspace,5928
d,5933
s,5940
comma,5949
space,5955
j,5963
a,5968
c,5975
k,5983
space,5997
q,6004
u,6010
backspace,6022
comma,6037
backspace,6054
period,6067
space,6072
z,6077
i,6084
m,6090
m,6094
e,6100
r,6103
