Key,Frame
l,3585
i,3591
e,3594
w,3600
space,3606
f,3609
backspace,3632
backspace,3636
backspace,3641
s,3655
space,3662
f,3672
l,3678
u,3685
t,3692
t,3695
e,3703
r,3708
e,3712
d,3718
space,3724
b,3728
y,3733
space,3744
backspace,3761
period,3776
space,3782
t,3787
h,3790
e,3796
space,3799
s,3803
u,3807
n,3812
comma,3820
space,3827
8,3836
5,3849
space,3856
b,3865
e,3879
l,3885
o,3893
w,3898
space,3905
t,3911
e,3920
space,3923
h,3937
o,3943
r,3946
i,3951
z,3956
o,3961
n,3965
comma,3974
space,3980
b,3999
a,4004
t,4008
h,4012
e,4016
d,4024
space,4029
t,4036
e,4044
space,4047
l,4058
a,4062
n,4065
d,4068
space,4072
i,4076
n,4082
space,4087
a,4092
space,4098
s,4113
o,4119
f,4123
t,4130
space,4136
a,4150
m,4156
b,4160
e,4168
r,4172
space,4183
g,4189
l,4193
o,4200
w,4204
space,4211
q,4233
s,4236
space,4244
backspace,4258
backspace,4264
a,4282
s,4291
space,4296
1,4302
1,4307
space,4316
f,4323
r,4328
o,4332
g,4337
s,4344
space,4350
c,4358
r,4365
o,4373
a,4379
k,4387
e,4391
d,4397
space,4403
f,4407
r,4412
o,4416
m,4420
space,4426
t,4430
h,4434
e,4438
n,4450
e,4454
a,4464
r,4471
b,4482
y,4488
space,4495
o,4504
o,4512
n,4519
backspace,4527
backspace,4533
backspace,4538
p,4553
o,4561
n,4567
d,4572
period,4578
space,4587
a,4593
t,4598
space,4603
t,4606
e,4615
space,4618
e,4624
d,4631
g,4636
e,4641
space,4646
o,4653
f,4657
space,4662
h,4670
e,4675
space,4681
f,4703
e,4711
i,4720
backspace,4729
backspace,4735
i,4744
e,4750
d,4778
comma,4782
space,4788
2,4805
9,4820
space,4826
c,4845
r,4851
i,4856
k,4863
t,4869
e,4874
backspace,4887
backspace,4892
backspace,4899
c,4915
k,4919
e,4922
t,4932
s,4939
space,4947
b,4950
e,4956
g,4964
a,4969
n,4975
space,4979
t,4984
e,4993
i,4999
r,5006
space,5011
c,5017
h,5022
o,5027
u,5035
s,5040
comma,5052
space,5057
t,5061
e,5068
i,5077
r,5083
space,5094
r,5105
h,5128
y,5136
m,5146
backspace,5159
t,5170
h,5173
m,5178
i,5183
c,5187
space,5205
s,5209
o,5213
u,5219
n,5225
d,5229
space,5236
b,5243
backspace,5261
backspace,5264
backspace,5268
h,5293
backspace,5306
d,5317
s,5321
space,5364
b,5375
a,5382
backspace,5399
l,5411
e,5416
n,5437
d,5442
i,5445
n,5451
g,5454
space,5461
w,5464
i,5467
t,5473
h,5477
space,5483
t,5488
e,5494
space,5499
b,5505
r,5513
e,5528
e,5532
z,5542
e,5546
space,5553
backspace,5569
comma,5579
space,5584
q,5590
s,5594
space,5601
backspace,5615
backspace,5620
backspace,5625
a,5640
s,5647
space,5655
2,5660
3,5668
space,5679
f,5688
i,5693
r,5696
e,5701
f,5722
l,5733
i,5738
s,5747
space,5755
l,5759
i,5765
t,5770
space,5778
u,5789
p,5795
space,5802
t,5806
h,5810
e,5814
space,5819
u,5830
backspace,5848
d,5861
u,5867
s,5870
k,5877
period,5888
