Key,Frame
space,1649
a,1657
space,1664
g,1672
o,1681
i,1687
m,1692
m,1698
backspace,1709
backspace,1714
backspace,1719
backspace,1724
l,1742
i,1749
m,1753
m,1758
e,1763
r,1769
i,1776
n,1781
g,1785
space,1791
s,1796
t,1803
r,1811
e,1818
a,1826
m,1833
period,1848
space,1860
o,1865
v,1869
e,1878
r,1882
h,1896
a,1906
d,1911
comma,1922
space,1926
9,1936
space,1941
b,1951
i,1956
r,1959
d,1967
s,1980
space,1987
c,1992
i,1997
r,2000
c,2011
l,2018
e,2023
d,2032
space,2038
t,2041
h,2045
e,2050
space,2055
s,2059
k,2064
y,2071
comma,2081
space,2088
a,2092
n,2096
d,2100
space,2112
1,2120
2,2125
space,2134
d,2142
r,2156
a,2162
g,2170
o,2175
n,2180
space,2183
f,2190
l,2193
backspace,2204
backspace,2209
backspace,2212
f,2229
l,2232
i,2238
s,2244
space,2256
a,2260
backspace,2279
d,2288
a,2293
n,2304
c,2308
e,2315
d,2322
space,2326
a,2332
b,2343
o,2349
v,2352
e,2359
space,2364
0,2386
space,2394
d,2400
backspace,2414
r,2423
i,2429
p,2438
p,2442
l,2449
e,2455
s,2463
space,2468
i,2471
n,2477
space,2482
t,2486
h,2491
e,2496
space,2499
w,2503
a,2511
t,2516
e,2522
r,2526
s,2536
backspace,2553
period,2567
space,2575
n,2580
e,2584
w,2587
r,2591
b,2600
backspace,2612
backspace,2617
backspace,2623
r,2634
b,2641
y,2646
comma,2656
space,2664
3,2676
4,2682
5,2688
space,2696
f,2702
l,2708
o,2714
w,2717
e,2725
r,2730
s,2737
space,2744
b,2748
l,2755
o,2760
o,2764
m,2771
e,2778
d,2781
space,2786
i,2790
n,2796
space,2802
r,2808
a,2821
d,2828
i,2836
a,2841
n,2845
t,2851
space,2855
c,2861
o,2864
l,2868
o,2874
r,2879
w,2886
space,2892
q,2898
backspace,2912
backspace,2916
backspace,2921
backspace,2924
w,2931
backspace,2946
r,2952
w,2956
comma,2963
space,2971
backspace,2982
backspace,2987
backspace,3008
comma,3022
space,3029
s,3036
backspace,3045
backspace,3050
backspace,3055
s,3065
comma,3077
space,3086
a,3093
t,3100
t,3105
r,3123
a,3127
c,3133
t,3140
i,3143
n,3149
g,3153
space,3159
8,3169
9,3175
space,3182
b,3189
u,3196
z,3204
z,3209
i,3212
n,3216
g,3221
space,3225
b,3232
e,3240
e,3247
w,3255
period,3270
space,3276
a,3281
backspace,3292
backspace,3296
backspace,3299
backspace,3303
s,3316
period,3324
space,3328
a,3335
s,3339
space,3345
d,3350
u,3356
s,3361
k,3366
space,3376
f,3381
e,3387
l,3398
l,3403
comma,3417
space,3427
t,3432
h,3435
e,3440
g,3449
r,3452
o,3459
0,3467
u,3470
backspace,3491
backspace,3496
o,3528
u,3533
backspace,3555
backspace,3559
i,3582
backspace,3592
u,3602
p,3608
space,3617
g,3633
a,3640
z,3646
e,3654
d,3660
space,3667
q,3672
t,3678
space,3685
t,3690
backspace,3699
backspace,3704
backspace,3708
backspace,3714
a,3729
t,3735
space,3742
6,3761
7,3768
8,3775
space,3783
s,3788
t,3794
a,3801
r,3804
s,3810
space,3815
l,3824
i,3831
g,3834
h,3865
t,3884
i,3892
n,3900
g,3904
space,3910
u,3917
p,3924
space,3931
t,3935
h,3938
e,3946
space,3950
h,3960
e,3963
a,3969
v,3976
e,3982
n,3985
s,3995
comma,4004
space,4011
m,4014
a,4017
r,4022
v,4028
e,4036
l,4042
i,4049
n,4054
g,4059
space,4067
w,4071
t,4076
space,4080
t,4083
backspace,4094
backspace,4099
backspace,4104
a,4115
backspace,4127
backspace,4133
a,4141
g,4146
space,4152
t,4158
backspace,4171
backspace,4176
backspace,4181
backspace,4200
t,4210
space,4216
t,4219
h,4223
e,4227
space,4233
b,4239
e,4244
a,4250
y,4257
backspace,4274
backspace,4278
u,4296
t,4301
y,4308
space,4315
o,4320
f,4325
space,4329
a,4335
t,4341
u,4345
r,4349
e,4353
s,4359
space,4364
e,4371
n,4375
d,4379
l,4386
e,4391
s,4396
s,4402
space,4409
p,4413
a,4417
t,4425
t,4430
e,4440
r,4443
n,4449
s,4455
space,4462
a,4466
n,4472
d,4475
space,4478
t,4481
h,4485
e,4491
space,4498
h,4511
a,4515
r,4521
m,4525
o,4533
n,4536
y,4551
space,4559
b,4564
e,4571
t,4577
w,4584
e,4591
e,4614
n,4625
space,4629
t,4634
e,4642
space,4646
a,4654
l,4657
o,4667
h,4673
a,4676
b,4683
backspace,4693
backspace,4699
backspace,4703
backspace,4707
p,4724
h,4733
a,4740
b,4748
e,4754
t,4760
a,4767
n,4771
d,4776
space,4782
n,4787
u,4792
m,4798
b,4802
e,4810
r,4813
s,4819
space,4824
i,4828
n,4834
space,4840
t,4844
h,4847
e,4853
r,4856
i,4862
backspace,4876
backspace,4880
i,4894
r,4900
space,4907
j,4914
o,4920
u,4940
r,4950
n,4954
e,4964
y,4971
period,4991
