Key,Frame
backspace,4262
p,4283
u,4295
n,4301
c,4312
t,4341
u,4379
a,4394
t,4402
e,4407
d,4414
space,4422
b,4432
y,4442
space,4449
l,4459
a,4464
u,4471
g,4478
h,4485
t,4502
e,4509
r,4514
space,4522
q,4526
n,4534
d,4539
backspace,4551
backspace,4556
backspace,4562
a,4576
n,4579
d,4584
space,4589
t,4595
h,4599
e,4604
space,4608
s,4620
o,4626
u,4631
n,4637
d,4641
space,4649
o,4653
f,4662
space,4670
0,4691
space,4698
w,4711
o,4722
r,4732
r,4737
i,4742
e,4748
s,4753
space,4759
space,4762
i,4767
n,4772
space,4779
backspace,4789
backspace,4795
backspace,4800
backspace,4806
i,4821
n,4826
space,4832
t,4838
h,4842
e,4847
space,4852
w,4858
o,4863
u,4866
l,4873
backspace,4889
backspace,4893
r,4908
l,4913
d,4920
period,4936
space,4941
b,4948
y,4953
space,4960
n,4965
backspace,4980
m,4992
i,4998
d,5003
n,5010
i,5015
g,5020
h,5024
t,5029
comma,5038
space,5044
t,5050
h,5053
e,5059
y,5063
space,5069
h,5074
a,5079
d,5095
space,5100
c,5108
o,5112
u,5119
n,5124
e,5132
d,5139
space,5147
6,5162
7,5171
8,5179
space,5187
g,5200
l,5205
o,5210
w,5214
i,5220
n,5226
g,5232
space,5239
f,5248
i,5255
r,5259
e,5265
f,5272
l,5289
i,5295
e,5302
s,5307
space,5316
a,5325
n,5333
d,5341
space,5349
m,5358
a,5363
r,5373
v,5382
e,5389
l,5398
e,5410
d,5416
space,5424
a,5431
t,5438
space,5443
h,5449
o,5455
w,5462
space,5469
n,5475
a,5488
t,5492
u,5503
r,5509
e,5516
comma,5526
space,5530
t,5537
h,5540
backspace,5555
l,5573
backspace,5588
backspace,5594
l,5613
k,5625
e,5631
space,5638
backspace,5654
backspace,5660
backspace,5665
i,5685
k,5695
e,5702
space,5709
n,5715
u,5720
m,5726
b,5730
e,5738
s,5749
comma,5758
space,5764
a,5770
l,5774
w,5780
a,5787
s,5793
y,5798
backspace,5813
backspace,5819
y,5842
s,5846
space,5854
f,5859
o,5865
u,5869
n,5874
d,5880
space,5889
a,5895
space,5903
w,5911
a,5920
y,5927
space,5932
t,5940
o,5944
space,5949
b,5954
r,5960
i,5964
g,5968
backspace,5990
n,6000
g,6006
space,6009
m,6014
a,6019
t,6024
backspace,6047
g,6063
i,6068
c,6073
space,6080
t,6086
o,6091
space,6097
l,6105
i,6117
f,6125
e,6132
period,6147
