Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
10,7,1.0,3.2432378569140406e-20,2.6739689938140065e-23,0.0006751488544978201,1.4635781812953573e-22,6.5473274090713225e-22,6.171149776871925e-26,9.561088095569508e-34,3.951879131539136e-26,1.0470036664685387e-19,5.601346916864638e-26,6.041324852068037e-31,8.310874382849039e-19,5.099399809092637e-20,2.3067181845193296e-13,1.385295280180096e-13,2.82307279405752e-27,2.59735909326548e-32,2.006061991212734e-28,7.991199127375873e-29,7.596499282425501e-25,2.112078392046051e-27,2.9763364142814994e-36,6.844366827097821e-29,1.7917720718736515e-28,1.4743146413242877e-22,4.565559678226935e-15,1.1917823878220073e-17,1.7361014670314034e-06,1.95931049162823e-10,9.18233035467685e-19,1.1826274524936837e-21
11,7,1.0,1.2522997486169993e-18,4.0744040976828325e-23,0.0007520668441429734,5.1313334437966415e-22,1.0402853402685064e-21,1.8574152793570115e-25,3.10028994316098e-33,1.4358085685616417e-25,2.946636544776211e-19,1.6648364597626786e-25,2.8747622771393356e-30,1.9705437764240903e-18,1.2719288737998534e-19,5.154005477611689e-13,3.3506102623329093e-13,6.647366462351988e-27,5.985071217261131e-32,6.434788574362845e-28,2.2573158024919547e-28,1.4594440492253244e-24,1.157830718041114e-26,2.139704784535363e-35,2.4032666255375082e-28,4.4111374260798865e-28,4.150933324255623e-22,8.803998620356048e-15,2.081818387171408e-17,2.4640760329930345e-06,4.473641179725263e-10,1.4354960592645778e-18,2.4414381182344662e-21
12,7,1.0,2.5291955473121404e-17,6.973623172196198e-23,0.0004926662659272552,1.1333788030718635e-21,1.3179713461258175e-21,5.063480720826673e-25,7.225841651005343e-33,1.6457916318774132e-25,5.89157581833304e-19,5.128955682921951e-25,7.598816780890601e-30,2.940180606890388e-18,1.7918051679469543e-19,6.12656897869962e-13,4.742054188558442e-13,1.9562524017292507e-26,1.1729285993027477e-31,2.445045871969349e-27,2.718513672190748e-28,1.5814152572002684e-24,2.2143663032480058e-26,1.5383230799955679e-34,5.727891877197551e-28,7.8973696260446495e-28,4.4397813711339e-22,1.557475902533214e-14,2.2295910603176788e-17,2.569784555817023e-06,4.035326794937788e-10,8.662756498441214e-19,4.478754078590596e-21
13,7,1.0,5.664839884206513e-17,6.942315491678511e-23,0.0003416904655750841,1.1132627237709829e-21,1.0547479753169174e-21,4.92666660188193e-25,9.0337740030891e-33,7.936107723168156e-26,5.907159901073539e-19,4.875532638005504e-25,6.23234164964163e-30,2.9479910530292667e-18,1.827713207584852e-19,7.900546536432351e-13,4.523837630453914e-13,1.933575269968871e-26,8.227138612358513e-32,3.952753580771086e-27,2.254487815109865e-28,1.2922529675803963e-24,2.027877428212221e-26,1.5504620106721014e-34,5.911798927587088e-28,9.466434862869139e-28,3.0241867588038783e-22,1.324555818081911e-14,1.5476804032495814e-17,3.0603384857386118e-06,3.630022393785737e-10,2.980339760340743e-19,4.452987079392143e-21
14,7,1.0,7.027560386383522e-17,5.509648162311079e-23,0.0003763968124985695,6.830321729379625e-22,9.059067599488735e-22,4.486147443921952e-25,1.7601285233188661e-32,5.281315908377788e-26,3.8289415073255383e-19,4.0798875289995916e-25,3.921260699088827e-30,2.1461473962290446e-18,2.2953840653222e-19,1.0234777435280673e-12,5.182164376435483e-13,2.2804341744322433e-26,3.638708673634217e-32,6.57392844245657e-27,1.5443303981781023e-28,8.130060146813705e-25,1.3193408979957787e-26,8.977989632973882e-35,5.775347272509738e-28,7.5067135146426565e-28,2.156861582764005e-22,8.349135998449858e-15,1.148193940007403e-17,4.035403435409535e-06,3.996917796733612e-10,1.1819004746341425e-19,3.2724286891459962e-21
15,7,1.0,1.5805760527218352e-17,3.8727166611337006e-23,0.0004888481344096363,6.704437199390629e-22,8.03439105236594e-22,4.302872375888086e-25,1.9091917864522896e-32,3.962780203173159e-26,3.84518190618331e-19,2.5510114927707873e-25,3.0613754847956522e-30,1.686636468439379e-18,2.1305376967389505e-19,1.5224985985481942e-12,6.987358825219503e-13,1.3187047248165487e-26,1.4820668039997926e-32,6.779000692562945e-27,1.2507826838376518e-28,5.3844879446837335e-25,1.1562743355344558e-26,4.7197570423312626e-35,4.419632703064579e-28,7.521519582572619e-28,1.773161153077443e-22,6.752895633085551e-15,1.0414404089750856e-17,5.781507297797361e-06,5.804765557115843e-10,7.517391557487773e-20,1.4610749047620375e-21
16,7,1.0,2.1416663934147223e-17,1.8289964124046241e-23,0.0006545780343003571,4.1884538208273413e-22,4.461971460417916e-22,4.063936021938924e-25,7.236158083301747e-33,2.052137674386887e-26,3.0407513454149047e-19,1.1299790285210338e-25,1.3786941599268988e-30,1.3508400172316398e-18,1.0753901140224005e-19,2.2095175081920937e-12,7.790162286948343e-13,3.633447877501293e-27,2.8081522300037863e-33,4.3342760657083196e-27,5.414972316882103e-29,1.7713771786529503e-25,5.9878695011234895e-27,1.610432856852081e-35,1.5292586722864354e-28,4.3001831575362795e-28,6.256339718982596e-23,4.669740919090951e-15,4.540189655101962e-18,7.095321052474901e-06,8.017280173078234e-10,4.0383552040904084e-20,5.632097297721146e-22
17,7,1.0,2.025385313368958e-17,8.603647565059642e-24,0.0009977538138628006,2.8266519491687023e-22,2.434013536099369e-22,2.4327846623862814e-25,2.7873498370850705e-33,1.8439141406683076e-26,2.8045625877035173e-19,6.104129263699996e-26,7.7306710418268565e-31,7.326308700084961e-19,6.376797380717232e-20,1.7038129804594626e-12,1.069326810258786e-12,1.811058238040248e-27,5.691387784133904e-34,2.8555056469139956e-27,2.7016183915683004e-29,6.7547743427553e-26,3.129276010729658e-27,9.790182617502193e-36,6.636001670120781e-29,1.9105606623191611e-28,2.9464361862231885e-23,4.217550262616875e-15,2.7961891417602196e-18,6.6355728449707385e-06,7.324749695669652e-10,2.7360740363121727e-20,3.5224848228652796e-22
18,7,1.0,2.82506432122419e-17,2.1296509065778465e-24,0.001020492403768003,4.120842130362659e-23,4.9624431202631266e-23,4.104613696146404e-26,3.2150810531983553e-34,7.556768241304286e-27,8.597075514371148e-20,1.6374553750763693e-26,1.2877481838540619e-31,2.697493363190419e-19,1.918954815752888e-20,4.793451334646204e-13,5.558740317004873e-13,7.464766278971416e-28,1.5751876848633087e-34,9.470174055856166e-28,6.2139087697461596e-30,1.913780562000459e-26,4.410597202730486e-28,3.1399775826600544e-36,1.7131775791821927e-29,2.0986929321727855e-29,6.709329840942554e-24,3.524233254740259e-15,8.572617076127662e-19,4.298992735130014e-06,2.564799206350443e-10,3.805784893038672e-21,1.0074400625614602e-22
19,7,1.0,7.821135793934848e-18,1.8362833966874675e-24,0.0013102757511660457,1.7441122968757655e-23,2.7736027572321445e-23,2.045630804513978e-26,1.4589989074510308e-34,7.361904190275141e-27,7.827024647811978e-20,1.6852916230350594e-26,5.83184494088427e-32,2.0321746774199436e-19,8.264804978685553e-21,2.391313059027511e-13,4.623931988169405e-13,5.1157475629187065e-28,8.907596577225079e-35,3.260772488801342e-28,3.557059823441356e-30,1.877068947623736e-26,2.558150633888859e-28,1.8568690701299273e-36,1.1304141236603432e-29,1.3549842507917172e-29,2.7736968683381374e-24,3.612345221803677e-15,6.382023611224918e-19,3.5213868159189587e-06,1.0695098973112493e-10,2.1930985458449437e-21,6.465200425515084e-23
20,7,1.0,9.508042026651496e-19,3.6104948293133604e-25,0.00035213702358305454,2.2075156194429128e-24,5.568588062616848e-24,3.0091388119147153e-27,1.5897682917939428e-35,4.746894422934635e-28,1.1272414298882755e-20,2.954203200995025e-27,7.37000280882225e-33,6.978383868242028e-20,1.5489056934509353e-21,6.839410900691748e-14,6.90134052878412e-14,1.1273572966804084e-28,2.0929498985117023e-35,5.646134465869611e-29,4.6717074833599955e-31,3.6070630224491766e-27,2.3153839745773774e-29,2.241879119057159e-37,1.401188231745138e-30,1.711736253836898e-30,5.924156564630611e-25,1.8455122091041174e-15,1.215222670129017e-19,2.6654031444195425e-06,3.529123868140083e-11,4.304537038058893e-22,7.24465637325187e-24
21,7,1.0,2.0480073020851207e-19,3.8470934432737066e-25,0.00048661476466804743,2.4670721565050666e-24,7.444664167161605e-24,2.5957134900417014e-27,1.337458732184664e-35,7.892597171642458e-28,1.4428480728606918e-20,4.9044611072537715e-27,5.1834485017844354e-33,9.646376739614538e-20,1.529518344921636e-21,8.53847090145736e-14,5.962552906925087e-14,1.2490570506074808e-28,2.1259017659698543e-35,1.5588522108853359e-29,5.643180683664865e-31,3.634218249479048e-27,2.5348075805538457e-29,1.3572242645054872e-37,1.3484201022576294e-30,1.747223205774098e-30,4.572633716227792e-25,1.4170186757580193e-15,1.3291842478492426e-19,3.1282561394618824e-06,2.9322447248070205e-11,5.834858531734465e-22,5.369518618753873e-24
22,7,1.0,2.1231411187873352e-20,1.8088886240318574e-25,0.0004312692617531866,2.4007717500800878e-24,7.640704779578984e-24,2.252965367488827e-27,5.48638132541246e-36,6.5686946315362e-28,1.2964020461980004e-20,4.229018601643713e-27,3.777777296049774e-33,1.116661256709968e-19,9.456460635006016e-22,1.075690033466685e-13,5.238776128397085e-14,9.317207912617561e-29,1.722124909194983e-35,4.571623167184092e-30,3.076708350989134e-31,1.6238894326968967e-27,1.7813160778349517e-29,6.282246904880604e-38,7.331532405202889e-31,9.910996301443908e-31,3.7793781162076007e-25,9.705184925027158e-16,9.912375406391717e-20,3.47886566487432e-06,2.2306807442862286e-11,7.2205445872483e-22,2.7100626145575792e-24
23,7,1.0,7.131326817004955e-21,8.659927663051278e-26,0.00040446213097311556,1.6866494991719777e-24,6.844069650137019e-24,1.3518921762845345e-27,2.6061963168759708e-36,5.232527288061599e-28,1.7063587354516763e-20,3.8299100651982904e-27,2.933126197608404e-33,1.835768783528382e-19,9.338164315836522e-22,1.4255580765322462e-13,6.506073620387437e-14,6.108930014827896e-29,1.0137221065370291e-35,1.2180228900791053e-30,1.4518714104124801e-31,7.184996065600005e-28,1.2492075891160245e-29,3.1916405423389046e-38,3.8510276387740895e-31,5.659494194265577e-31,2.117662587401203e-25,8.751663525039639e-16,5.071637559783826e-20,4.511692168307491e-06,1.7452933195882814e-11,4.209458220616373e-22,1.354687166708887e-24
24,7,1.0,1.2692032329021345e-20,5.431492221721327e-26,0.00046044436749070883,1.4344404125810523e-24,6.3837996830854095e-24,1.1032802353324027e-27,2.5180150483805318e-36,4.850030378869002e-28,1.9975456981159488e-20,3.2952696015204604e-27,2.1645573179850757e-33,2.3128057814922738e-19,1.0068953951271722e-21,2.1477756368109419e-13,1.002358122176826e-13,4.7293165807028345e-29,5.586119696493735e-36,8.607629794348211e-31,1.0833386500031323e-31,6.161822190002467e-28,9.955098780616703e-30,1.3433805567167295e-38,3.154176720092505e-31,5.412800247824608e-31,9.800031351512274e-26,1.1543045250244017e-15,3.539382410257376e-20,6.751383807568345e-06,2.1810884695550037e-11,1.2710535850414209e-22,5.929642106150292e-25
25,7,1.0,9.262163461987161e-21,1.0675189325681389e-26,0.00022184164845384657,3.151962032582661e-25,1.7269557554785664e-24,2.3139783466445286e-28,4.368733382345417e-37,1.2094023937937907e-28,4.857936417883032e-21,5.854607956406023e-28,4.890461034781292e-34,9.043338808608653e-20,3.3468652002658674e-22,1.014800629596177e-13,5.106963910463981e-14,7.658302437415093e-30,1.1855171549039523e-36,2.245888927231905e-31,2.1380030842709925e-32,1.1652024219407252e-28,1.93080476647987e-30,1.5922141697013588e-39,5.987994083964451e-32,8.324677607106694e-32,2.043444334766714e-26,8.970756537780844e-16,7.064428584964729e-21,4.743167664855719e-06,1.0364208623270255e-11,2.998564114840193e-23,9.998736785371296e-26
26,7,1.0,4.020751282003374e-21,1.5069018226758073e-26,0.00048367303679697216,2.6362757702306332e-25,1.8522645353358873e-24,1.8311843022555919e-28,5.062349665671195e-37,1.9560191090202622e-28,8.221617911215902e-21,7.374171497352413e-28,3.6978407414579815e-34,9.71486018575054e-20,3.9268316988165205e-22,9.16021341353275e-14,6.634020318762451e-14,8.471630928410052e-30,1.2834883204658976e-36,1.23582471758728e-31,2.7200956910442995e-32,1.3844033422673737e-28,1.98153665763311e-30,1.2387842762232107e-39,6.717627541750072e-32,6.756227837495199e-32,1.9217331119268227e-26,8.989937598871418e-16,8.502589516432571e-21,6.409477919078199e-06,8.597768330620426e-12,2.1450866662394418e-23,9.396488322851301e-26
27,7,1.0,2.2571499114068593e-21,1.1699980500949726e-26,0.0006070125964470208,2.038100418431424e-25,1.3387219038861846e-24,9.54828881143554e-29,2.7918105177984017e-37,1.9454635684775619e-28,5.4249509563296595e-21,4.2825122688140405e-28,2.2037860440304117e-34,8.682190460698294e-20,2.9596367321756672e-22,7.026970422641804e-14,4.4316350448266734e-14,4.595126283353077e-30,6.754934808632563e-37,7.131358647695713e-32,1.7154347587326642e-32,1.0744361121860498e-28,1.1433201300448008e-30,4.043825069394627e-40,3.694059470004974e-32,3.6000722314378025e-32,1.2381423819080506e-26,7.242338692700753e-16,7.657443574950658e-21,6.112084065534873e-06,6.824499299007414e-12,1.8379947909782992e-23,4.490470833090871e-26
28,7,1.0,3.3278171755217836e-22,5.894544713808317e-27,0.0006269544246606529,1.872690338191452e-25,1.0676381368464888e-24,6.018484733520825e-29,1.089390277487262e-37,1.426438328121705e-28,3.363634035460812e-21,2.3273457449060343e-28,1.3998371032936105e-34,6.464955446969778e-20,1.9508541545712657e-22,4.5335205722937463e-14,2.971930630735718e-14,3.463368221703416e-30,4.82351325224269e-37,2.735736818876341e-32,1.0819672448250661e-32,5.061233152877854e-29,4.81859960842745e-31,1.9372110490212e-40,2.1467477336835534e-32,1.682727656978591e-32,9.284146364004864e-27,4.663528885334907e-16,5.9859954964197704e-21,4.725532107840991e-06,3.930434970544905e-12,2.002257877322841e-23,3.46165877832184e-26
29,7,1.0,4.861375523263659e-23,5.4228297740174625e-27,0.0006538140005432069,1.4157431518802466e-25,9.57702776917728e-25,4.278694112699293e-29,5.574421903542081e-38,1.7522997765515705e-28,5.137500038912514e-21,2.4556336236903694e-28,1.0532869045805552e-34,7.251648799712603e-20,2.3525124663397686e-22,3.867764195399949e-14,2.389190936562778e-14,2.343197525087325e-30,4.813141849944652e-37,1.0745130678045173e-32,1.0199086368781358e-32,5.152513204445194e-29,3.6647026153128205e-31,1.1730689834402341e-40,1.4830301216202914e-32,1.0615167287934292e-32,7.380303754591839e-27,6.351440026690521e-16,5.186848147917264e-21,4.086062290298287e-06,2.495742544919577e-12,1.40884862096737e-23,2.1040416404625185e-26
30,7,1.0,1.9577026978515962e-23,5.103394263069418e-27,0.0005117353866808116,7.495006903550094e-26,5.386872276769764e-25,3.4260837226128483e-29,3.1392025525054056e-38,1.1141343431647317e-28,2.9600228070135696e-21,2.0516156510754608e-28,5.03424855988208e-35,6.979078570709602e-20,1.3959924916861109e-22,2.318239391142611e-14,1.2235338407045639e-14,1.4250305485639963e-30,4.200623305008314e-37,7.719840213202533e-33,6.896881760979634e-33,6.057904908363786e-29,2.4257132318342567e-31,8.010102281773519e-41,9.026784954489492e-33,7.464821121895453e-33,4.152893909475874e-27,4.772362031145244e-16,3.794065827866198e-21,2.7387955015001353e-06,1.577211018038982e-12,1.0902271491459698e-23,1.851319880564861e-26
31,7,1.0,4.9913756983673745e-23,3.387926476330919e-27,0.0004919712082482874,6.54761330606844e-26,4.302788066378841e-25,3.198969637627199e-29,2.0812898946559956e-38,8.403698413983377e-29,2.0408260253529036e-21,1.4983383485117844e-28,4.728874011212347e-35,6.300233413972353e-20,9.312229093627752e-23,1.7030186939478997e-14,9.339731712901343e-15,9.568947193659716e-31,4.4428022076378035e-37,4.712491832915271e-33,6.129717046092561e-33,5.678207217974735e-29,2.2418078459447203e-31,9.637009798854632e-41,8.34961425039145e-33,9.032288472103248e-33,5.32408349390884e-27,4.412262384883431e-16,3.276955968191947e-21,3.2183525036089122e-06,1.7597933743909722e-12,8.54358448459702e-24,2.590133878399817e-26
32,7,1.0,3.943340222534517e-23,5.6695444813813785e-27,0.0007051263237372041,1.158453209414019e-25,9.011419430514472e-25,5.57653316323878e-29,2.944684108777085e-38,1.4848392647903312e-28,3.615786595434713e-21,3.4226281228101315e-28,6.311070179362138e-35,9.253232657869716e-20,1.6160368477174806e-22,4.761535404244205e-14,1.6497096589729136e-14,1.4641054854180982e-30,7.674704072726549e-37,5.8306951604723724e-33,1.2182567047216915e-32,9.995546920567481e-29,3.348647449207232e-31,1.0846470503413382e-40,1.272812352632514e-32,1.0684272396767227e-32,8.21043040517327e-27,4.2774499444874165e-16,5.859761999609853e-21,5.591093668044778e-06,2.500584158141028e-12,1.9542850368658167e-23,6.400003255857198e-26
33,7,1.0,5.0339379785337595e-24,3.7942360648384056e-27,0.00046870450023561716,1.1016371050891894e-25,7.871007593262374e-25,6.049812391478714e-29,3.516217139917219e-38,2.120325368512663e-28,3.6512455018493885e-21,3.246816959683069e-28,7.504773787157002e-35,8.958631636474102e-20,2.0435729526208535e-22,3.988307148189603e-14,1.3657295814281743e-14,1.6251751067914984e-30,8.997872412497734e-37,3.909204176627429e-33,1.3180146654622403e-32,7.262364041843443e-29,5.519853458749475e-31,1.033597747285985e-40,1.5855774569869446e-32,1.2465770819636866e-32,9.657409305782599e-27,4.785005056674198e-16,5.108582240906186e-21,4.639367034542374e-06,3.128616723330202e-12,2.176225846067774e-23,4.706665559737676e-26
34,7,1.0,5.223018076753921e-24,3.1557328955616942e-27,0.0004530841833911836,8.070447653839383e-26,7.415531632539406e-25,5.766316707371128e-29,2.5257353845606584e-38,1.4072069546620262e-28,3.848720332812219e-21,3.7043584513824434e-28,5.660898399409451e-35,7.722079985003434e-20,1.643879346268458e-22,3.2319277327086046e-14,1.361260212081987e-14,1.5577177177774703e-30,7.598060893999381e-37,3.1707343808698825e-33,7.979988133299044e-33,5.229661745045594e-29,3.465226396153422e-31,1.3099758434047687e-40,1.0257691374325573e-32,7.211793758829048e-33,7.889269260995054e-27,3.302936950484568e-16,4.404574395337916e-21,4.136720235692337e-06,1.941241004749239e-12,3.399305770236829e-23,4.990452723712695e-26
35,7,1.0,2.566195605803617e-23,2.7928058420165025e-27,0.000494904350489378,6.462260405016274e-26,5.804858609048235e-25,5.369076804454247e-29,3.295723106815402e-38,1.2147404697465245e-28,3.485991132891346e-21,3.2496237618357705e-28,5.52830458814099e-35,6.743307539207554e-20,1.4081122981984368e-22,3.199217353164717e-14,1.718706760570586e-14,1.52590442078546e-30,5.475951987830713e-37,3.515589158570617e-33,6.701566027750818e-33,5.08326157846989e-29,2.9200043745753656e-31,1.4817189831924183e-40,1.0832166483831963e-32,7.162629442289875e-33,6.58011838129783e-27,3.616372228193161e-16,3.271401579625624e-21,5.052524556958815e-06,2.2150547455274117e-12,2.1839729334735874e-23,4.7810135430132184e-26
36,7,1.0,4.951833256632266e-23,2.024460520342087e-27,0.00033612310653552413,3.3624887936254526e-26,3.675700099586666e-25,3.211908576661389e-29,3.8936779007600733e-38,5.23496527462995e-29,1.7278833643952413e-21,2.020293530166162e-28,3.846809280868893e-35,4.363148317844208e-20,9.26652312386797e-23,2.003901568064983e-14,1.0586943682020043e-14,1.3096183502906586e-30,3.005258093546392e-37,4.8530060195087514e-33,4.394271185810277e-33,3.115393004910853e-29,1.69161266041664e-31,9.081955477135572e-41,7.352733327440732e-33,7.23355068989483e-33,3.250839168075425e-27,3.7208757121540484e-16,1.837253564649979e-21,4.896979135082802e-06,1.940379931383851e-12,8.954698556492045e-24,2.5260463254215964e-26
37,7,1.0,4.1842823243605326e-23,2.3360865779586357e-27,0.0003757745143957436,3.974349957683873e-26,4.174390107216674e-25,2.4083829186200837e-29,5.682673330949945e-38,5.345799533663897e-29,1.6532683813841729e-21,1.6825997700110888e-28,3.985368955556517e-35,4.1461517013076997e-20,8.638705963637294e-23,2.903513407893736e-14,1.3304413418126129e-14,1.2046750106661961e-30,3.1330926109412565e-37,5.2654407021222285e-33,4.900185219962973e-33,3.762158196981867e-29,1.893563882931695e-31,5.259073136611038e-41,8.969877068914277e-33,7.7786112573238e-33,3.908241102710419e-27,3.0265183360599676e-16,2.1759091026371096e-21,4.9977779781329446e-06,2.7469914364031123e-12,1.0317894376924646e-23,2.1569786753603194e-26
