Frame,Key
5757,l
5763,g
5769,o
5773,r
5788,i
5795,t
5800,h
5808,m
5815,s
5840,dot
5845,space
5851,x
5859,r
5863,a
5871,y
5877,space
5945,a
5950,n
5955,a
5969,s
5984,delete
5993,l
5999,y
6003,s
6008,i
6012,s
6020,space
6054,a
6059,n
6062,d
6066,space
6070,p
6074,r
6077,e
6108,c
6112,i
6117,e
6123,s
6129,e
6135,delete
6139,delete
6143,delete
6144,s
6151,e
6155,space
6164,m
6166,e
6170,a
6184,s
6188,u
6190,r
6193,e
6201,m
6202,e
6207,n
6208,t
6215,space
6246,delete
6249,s
6254,space
6259,a
6264,r
6266,e
6271,space
6280,k
6282,e
6290,y
6296,space
6305,t
6309,o
6316,space
6323,o
6329,u
6333,r
6339,space
6354,a
6358,p
6363,p
6368,o
6372,r
6377,a
6382,c
6387,h
6392,delete
6396,delete
6401,delete
6404,delete
6419,delete
6425,r
6430,o
6431,a
6437,c
6442,h
6480,dot
6485,space
6488,w
6492,i
6497,t
6499,h
6503,space
6509,z
6515,i
6522,p
6526,p
6530,i
6536,n
6539,g
6543,space
6546,a
6551,n
6556,d
6560,space
6567,z
6574,a
6579,p
6584,p
6594,i
6600,n
6603,g
6607,space
6636,t
6639,h
6643,r
6646,o
6652,u
6654,g
6658,h
6668,space
6675,d
6679,a
6683,t
6686,a
6717,comma
6723,space
6728,w
6730,e
6734,space
6740,a
6743,r
6746,e
6750,space
6756,c
6758,o
6763,n
6764,f
6768,i
6778,d
6785,e
6789,n
6792,t
6797,space
6825,t
6829,h
6831,a
6834,t
6838,space
6842,w
6846,e
6852,space
6925,w
6930,i
6936,l
6941,l
6945,space
6954,c
6959,a
6964,c
6973,delete
6978,delete
6979,delete
6982,a
6987,c
6995,i
7006,delete
7011,h
7013,i
7026,v
7036,delete
7039,e
7044,v
7048,e
7060,space
7094,e
7103,x
7109,e
7122,delete
7124,c
7132,e
7137,l
7140,e
7155,delete
7158,l
7162,e
7165,n
7169,t
7173,space
7182,r
7184,e
7190,s
7192,u
7199,l
7204,t
7211,s
7249,dot
7253,space
7259,w
7263,e
7266,space
7277,a
7284,p
7288,p
7306,r
7311,e
7323,c
7326,i
7330,a
7334,t
7338,e
7340,space
7344,t
7348,h
7350,a
7353,t
7367,space
7394,delete
7400,delete
7403,delete
7408,delete
7414,delete
7433,y
7438,o
7442,u
7447,r
7452,space
7457,p
7459,a
7463,t
7469,i
7483,e
7489,n
7492,c
7500,e
7506,space
7532,a
7534,n
7536,d
7540,space
7547,o
7552,n
7561,g
7564,o
7568,i
7574,n
7577,g
7584,space
7598,s
7603,u
7610,p
7615,p
7619,o
7623,r
7629,t
7634,space
7658,t
7662,h
7664,r
7670,o
7671,u
7672,g
7677,h
7681,t
7690,space
7695,delete
7699,o
7703,u
7706,t
7709,space
7713,t
7715,h
7720,i
7722,s
7728,space
7744,p
7748,r
7751,o
7758,c
7764,e
7771,s
7775,s
7809,dot
7812,space
7814,p
7818,l
7822,e
7829,a
7834,s
7840,e
7842,space
7852,l
7856,e
7860,t
7866,space
7872,u
7876,s
7882,space
7886,n
7895,delete
7896,k
7905,n
7908,o
7912,w
7916,space
7937,i
7941,f
7946,space
7952,y
7957,o
7960,u
7964,space
7973,h
7977,a
7981,v
7987,e
7989,space
7995,a
7998,n
8006,y
8011,space
8017,u
8024,delete
8030,q
8036,y
8045,i
8053,delete
8058,delete
8064,u
8067,e
8073,s
8081,i
8089,delete
8093,t
8096,i
8100,o
8103,n
8108,s
8138,space
8142,o
8145,f
8149,space
8152,i
8153,f
8157,space
8162,t
8164,h
8166,e
8168,r
8171,e
8177,space
8184,i
8187,s
8191,space
8257,a
8262,n
8268,y
8276,i
8289,delete
8294,t
8294,h
8299,i
8306,n
8309,g
8315,space
8354,s
8359,p
8374,e
8379,c
8385,i
8391,f
8394,i
8401,c
8409,space
8429,y
8433,o
8436,u
8442,space
8446,w
8450,o
8454,u
8460,l
8464,d
8469,space
8475,l
8480,i
8485,k
8485,e
8489,space
8509,u
8512,s
8514,space
8520,t
8523,o
8526,space
8533,a
8537,d
8538,d
8547,r
8550,e
8557,s
8562,s
8587,dot
8590,space
8595,e
8610,delete
8616,w
8625,e
8629,space
8637,a
8642,r
8645,e
8648,space
8655,m
8658,o
8661,r
8662,e
8666,space
8697,t
8701,h
8706,a
8711,n
8714,space
8717,h
8722,a
8728,p
8729,a
8740,delete
8748,p
8751,p
8755,y
8766,delete
8770,delete
8776,y
8783,space
8800,t
8804,o
8810,space
8814,p
8817,r
8821,o
8829,v
8833,i
8842,e
8852,delete
8857,d
8863,e
8867,space
8904,a
8908,d
8913,d
8919,i
8923,r
8928,t
8935,delete
8937,delete
8938,t
8942,i
8946,o
8949,n
8951,a
8954,l
8960,space
8992,d
8999,e
9005,t
9009,a
9015,i
9021,l
9028,s
9034,space
9048,o
9059,r
9063,space
9071,a
9077,r
9081,r
9085,a
9086,g
9089,e
9093,space
9110,delete
9115,delete
9119,delete
9131,n
9135,g
9139,e
9144,space
9161,a
9164,space
9167,q
9172,u
9176,i
9179,c
9185,k
9195,space
9203,a
9212,delete
9213,c
9218,a
9220,l
9224,l
9248,dot
9251,space
9253,t
9258,h
9264,a
9264,n
9277,k
9282,space
9285,y
9290,o
9293,u
9296,space
9299,o
9304,n
9308,c
9314,e
9319,space
9322,a
9329,g
9335,a
9341,i
9346,n
9351,space
9372,f
9374,o
9379,r
9382,space
9393,y
9397,o
9401,u
9405,r
9406,space
9418,c
9422,o
9427,o
9431,p
9436,e
9439,r
9445,a
9451,t
9454,i
9458,o
9461,n
9492,dot
9497,space
9504,w
9509,e
9513,space
9520,l
9522,o
9528,o
9533,k
9536,space
9552,f
9556,o
9559,r
9562,w
9571,a
9576,r
9582,d
9587,space
9593,t
9594,o
9597,space
9610,s
9611,h
9615,a
9618,r
9622,i
9628,n
9630,g
9636,space
9637,m
9642,o
9645,r
9649,e
9654,space
9672,u
9681,p
9685,d
9687,a
9691,t
9693,e
9699,s
9705,space
9735,s
9739,o
9743,o
9749,n
9769,dot
9774,space
9777,b
9783,e
9789,s
9796,t
9801,space
9805,r
9807,e
9812,g
9822,a
9826,r
9832,d
9837,s
9844,space
9851,delete
9859,comma
9863,space
9869,j
9874,o
9891,h
9898,n
9926,space
9933,q
9943,dot
9949,z
9959,delete
9963,space
9966,x
9970,a
9977,v
9981,i
9993,e
9995,r
10008,dot
