Frame,Key
5276,space
5310,s
5315,e
5318,c
5323,t
5326,o
5328,r
5334,s
5340,space
5358,delete
5363,comma
5368,space
5372,o
5377,i
5383,l
5391,space
5402,a
5410,delete
5415,delete
5426,comma
5432,space
5437,n
5442,a
5444,t
5447,u
5448,r
5451,a
5456,l
5462,space
5467,g
5471,a
5472,s
5480,space
5502,delete
5507,comma
5508,space
5516,a
5522,n
5522,d
5539,space
5551,p
5556,o
5563,w
5564,e
5566,r
5572,space
5609,a
5614,n
5616,d
5621,space
5630,t
5633,h
5644,i
5648,e
5653,r
5661,delete
5665,delete
5670,delete
5672,e
5676,i
5677,r
5682,space
5712,i
5715,n
5718,t
5722,e
5726,r
5737,c
5739,o
5744,n
5747,n
5747,e
5754,c
5760,t
5762,i
5764,o
5767,n
5801,dot
5806,space
5810,t
5814,h
5817,e
5819,space
5825,c
5828,o
5832,n
5835,f
5838,e
5841,r
5843,e
5855,n
5857,c
5864,e
5869,space
5901,i
5904,s
5910,space
5914,t
5916,h
5919,e
5923,space
5933,c
5937,e
5944,n
5948,t
5952,e
5955,r
5974,p
5979,i
5983,c
5989,e
5999,delete
6002,delete
6003,e
6010,c
6016,e
6027,space
6057,o
6060,f
6065,space
6069,c
6075,e
6081,r
6085,a
6090,space
6096,w
6099,e
6103,e
6119,k
6149,comma
6153,space
6158,a
6163,s
6164,space
6172,w
6181,e
6188,l
6192,l
6197,space
6202,a
6222,s
6230,space
6259,i
6265,n
6271,f
6277,r
6280,o
6285,m
6296,delete
6301,delete
6304,delete
6318,o
6322,r
6326,m
6331,a
6333,l
6341,space
6361,i
6365,n
6368,t
6370,e
6375,r
6385,a
6390,c
6395,t
6400,i
6404,o
6407,n
6425,space
6430,a
6435,n
6438,d
6442,space
6447,n
6450,e
6455,t
6466,w
6473,o
6478,r
6482,k
6488,i
6493,n
6496,g
6528,dot
6533,space
6540,l
6545,a
6549,s
6555,t
6565,space
6572,y
6574,e
6577,a
6581,r
6607,comma
6614,space
6623,p
6633,a
6637,r
6645,t
6647,i
6661,c
6664,i
6670,p
6671,a
6674,n
6678,t
6704,s
6709,space
6715,i
6720,n
6725,c
6730,l
6736,u
6738,d
6741,e
6747,d
6755,space
6782,s
6788,o
6793,m
6797,e
6800,space
6802,e
6811,x
6818,e
6829,c
6831,u
6838,e
6849,delete
6853,t
6856,i
6858,v
6862,e
6869,s
6874,space
6905,f
6910,r
6914,o
6918,m
6923,space
6927,o
6932,v
6937,e
6942,r
6946,space
6950,c
6955,o
6961,u
6965,n
6970,t
6976,r
6980,i
6983,e
6990,s
6995,space
7026,delete
7035,dot
7039,space
7044,c
7048,o
7052,m
7055,p
7062,l
7065,e
7070,t
7075,e
7080,space
7086,d
7092,e
7096,t
7101,a
7106,i
7111,l
7114,s
7122,space
7150,o
7155,n
7161,space
7169,c
7175,r
7182,e
7190,delete
7191,delete
7192,e
7196,r
7200,a
7211,w
7215,e
7220,e
7224,k
7230,space
7252,c
7257,a
7261,n
7265,space
7271,b
7278,e
7281,space
7286,f
7292,o
7299,u
7305,n
7309,d
7313,space
7319,a
7323,t
7329,space
7342,delete
7350,dot
7357,space
7362,t
7365,o
7368,space
7375,r
7391,e
7397,g
7401,i
7406,s
7412,t
7417,e
7420,r
7428,space
7436,delete
7443,comma
7447,space
7460,p
7467,l
7469,e
7473,a
7479,e
7491,s
7498,delete
7502,delete
7505,s
7509,e
7514,space
7554,g
7559,o
7562,space
7570,d
7575,i
7577,r
7582,e
7588,c
7594,t
7603,l
7609,y
7615,space
7663,t
7667,o
7671,space
7679,h
7687,t
7692,t
7699,p
7708,space
7718,c
7723,e
7728,r
7731,a
7755,space
7769,c
7773,o
7776,m
7799,space
7814,c
7821,f
7826,m
7831,space
7836,g
7847,delete
7855,r
7863,delete
7868,t
7875,r
7878,a
7885,c
7890,k
7895,space
7902,t
7903,h
7909,e
7914,space
7924,delete
7929,delete
7933,delete
7937,delete
7944,e
7950,m
7953,a
7956,i
7961,l
7966,space
7990,r
7991,e
8007,g
8008,i
8011,s
8015,t
8019,e
8023,r
8054,dot
8056,c
8063,e
8068,r
8072,a
8079,space
8089,delete
8096,dot
8098,c
8102,o
8106,m
8112,space
8138,o
8143,r
8148,space
8152,c
8176,a
8182,l
8186,l
8191,space
8197,u
8200,s
8208,space
8225,delete
8233,dot
8239,space
8243,i
8250,space
8254,h
8259,i
8275,delete
8282,o
8294,p
8299,e
8306,space
8323,y
8327,o
8342,u
8348,space
8353,w
8359,i
8365,l
8370,l
8373,space
8402,j
8407,o
8410,i
8418,n
8424,space
8431,u
8436,s
8445,dot
8453,space
8464,s
8471,i
8477,n
8483,c
8491,e
8496,r
8500,e
8508,l
8515,y
8524,space
8536,delete
8544,comma
8548,space
8553,d
8560,a
8567,n
8574,i
8581,e
8585,l
8592,space
8610,y
8616,e
8622,r
8629,g
8633,i
8638,n
8647,space
8670,c
8672,h
8677,a
8683,r
8687,i
8695,space
8702,delete
8706,delete
8711,delete
8716,i
8720,r
8726,space
8732,m
8741,delete
8746,delete
8752,m
8757,a
8760,i
8764,n
8771,space
8786,delete
8791,delete
8795,delete
8801,n
8808,space
8823,c
8828,a
8832,m
8841,b
8845,r
8848,i
8850,d
8855,g
8859,e
8867,space
8895,e
8900,n
8902,e
8905,r
8912,g
8920,y
8926,space
8951,r
8955,e
8961,s
8966,e
8971,a
8973,r
8980,c
8983,h
8989,space
9009,a
9019,s
9024,s
9032,o
9038,c
9043,i
9050,a
9054,t
9057,e
9065,s
9074,space
9083,delete
9105,dot
