Frame,Key
5324,u
5329,c
5333,c
5340,e
5346,s
5350,s
5378,comma
5381,space
5385,a
5390,n
5392,d
5396,space
5401,w
5409,e
5416,space
5427,l
5432,o
5437,o
5444,k
5451,space
5477,f
5483,o
5488,o
5510,delete
5517,r
5524,w
5538,a
5543,r
5550,d
5558,space
5563,t
5572,o
5579,space
5588,e
5599,a
5610,delete
5614,delete
5617,a
5619,c
5622,h
5649,e
5663,delete
5667,i
5669,e
5673,v
5676,i
5682,n
5685,g
5691,space
5716,e
5723,v
5728,e
5733,n
5742,space
5754,g
5760,r
5765,e
5769,a
5772,t
5778,e
5784,r
5792,space
5828,m
5833,i
5838,l
5851,e
5859,s
5863,t
5868,o
5872,n
5873,e
5878,s
5884,space
5913,t
5918,o
5921,g
5925,e
5934,t
5939,h
5942,e
5946,r
5973,dot
5981,o
5981,space
6005,delete
6011,delete
6018,space
6021,o
6027,n
6031,c
6038,e
6042,space
6046,a
6051,g
6056,a
6060,i
6066,n
6074,space
6100,delete
6107,comma
6111,space
6115,t
6117,h
6121,a
6127,n
6131,k
6139,space
6146,y
6150,o
6154,u
6160,space
6169,f
6174,o
6179,r
6184,space
6192,b
6198,e
6202,g
6206,i
6212,n
6216,space
6223,a
6227,n
6235,space
6247,t
6251,i
6258,delete
6262,delete
6266,i
6271,n
6275,t
6280,e
6290,r
6299,g
6306,delete
6311,delete
6315,g
6319,r
6323,a
6327,l
6332,space
6339,p
6343,a
6346,r
6353,t
6357,space
6363,o
6365,f
6370,space
6377,o
6382,u
6385,r
6390,space
6394,t
6398,e
6403,a
6408,m
6436,dot
6441,space
6442,h
6446,e
6449,r
6452,e
6464,s
6469,space
6477,t
6479,o
6484,space
6504,c
6507,o
6514,n
6520,t
6526,u
6532,i
6542,delete
6546,delete
6551,i
6558,n
6567,e
6580,delete
6584,u
6589,e
6603,space
6619,s
6626,u
6631,c
6635,c
6641,e
6645,s
6649,s
6662,space
6674,a
6679,n
6682,d
6687,space
6690,m
6694,a
6698,n
6703,y
6708,space
6714,m
6718,o
6725,r
6727,e
6735,space
6758,m
6763,o
6776,delete
6779,e
6785,m
6789,o
6794,r
6832,a
6838,b
6842,l
6846,e
6851,space
6874,m
6878,o
6883,m
6885,e
6890,n
6893,t
6901,s
6904,space
6915,a
6920,d
6932,delete
6936,h
6939,e
6944,a
6950,d
6977,dot
6983,space
6989,b
6994,e
7000,s
7005,t
7011,space
7019,r
7021,e
7029,a
7042,delete
7044,g
7051,a
7055,r
7063,d
7069,s
7084,space
7092,delete
7099,comma
7102,space
7110,k
7115,a
7121,t
7125,t
7131,y
