Frame,Key
7386,i
7394,o
7396,n
7405,s
7414,space
7433,delete
7455,space
7460,o
7463,r
7466,space
7471,n
7474,e
7479,e
7486,d
7491,space
7496,m
7497,o
7502,r
7507,e
7513,space
7560,d
7566,e
7570,t
7575,a
7581,i
7587,l
7591,s
7597,space
7625,delete
7630,comma
7631,space
7635,p
7641,l
7644,e
7651,a
7663,s
7670,e
7675,space
7684,f
7690,e
7694,e
7699,l
7705,space
7710,f
7716,r
7721,e
7726,e
7740,space
7751,t
7756,o
7761,space
7763,r
7764,e
7770,a
7776,c
7781,h
7786,space
7790,o
7794,u
7798,t
7822,dot
7829,space
7840,w
7847,e
7854,space
7862,a
7866,r
7867,e
7871,space
7899,a
7906,v
7909,a
7916,i
7922,l
7927,a
7930,b
7933,l
7937,e
7943,space
7967,f
7969,o
7979,r
7987,space
7994,a
7999,space
8000,q
8008,u
8012,i
8016,c
8023,k
8027,space
8034,a
8046,delete
8050,c
8063,a
8071,l
8077,l
8084,space
8118,i
8121,f
8127,space
8137,t
8140,h
8144,a
8147,t
8154,space
8200,w
8206,o
8210,u
8213,l
8216,d
8221,space
8225,b
8232,e
8237,space
8257,m
8262,o
8269,r
8273,e
8279,space
8289,c
8292,o
8300,n
8306,v
8314,i
8316,e
8325,delete
8331,delete
8336,e
8342,n
8345,i
8351,e
8354,n
8358,t
8367,space
8393,delete
8400,dot
8406,space
8412,y
8418,o
8420,u
8435,r
8442,space
8454,f
8461,e
8466,e
8472,d
8481,b
8487,a
8493,c
8499,k
8506,space
8531,a
8535,n
8537,d
8544,space
8552,i
8555,n
8558,s
8569,i
8573,g
8578,h
8582,t
8591,s
8594,space
8626,a
8632,r
8635,e
8643,space
8657,h
8662,i
8676,g
8682,h
8692,l
8698,y
8704,space
8756,v
8761,a
8765,l
8771,u
8776,e
8781,d
8790,space
8800,delete
8807,space
8811,a
8815,n
8819,d
8822,space
8826,w
8830,i
8835,l
8837,l
8841,space
8846,h
8850,e
8852,l
8859,p
8865,space
8870,u
8874,s
8882,space
8910,e
8913,n
8918,s
8922,u
8926,r
8929,e
8936,space
8970,t
8974,h
8978,e
8981,space
8984,p
8985,r
8989,o
8993,j
8995,e
9003,c
9010,t
9019,s
9024,space
9050,delete
9057,delete
9063,space
9069,m
9072,e
9076,e
9080,t
9099,s
9102,space
9106,a
9112,l
9117,l
9117,space
9123,e
9130,x
9136,p
9141,e
9148,c
9155,t
9161,i
9173,delete
9176,a
9182,t
9185,i
9187,o
9188,n
9217,s
9226,dot
9230,space
9232,t
9240,h
9245,a
9250,n
9255,k
9260,space
9266,y
9271,o
9275,u
9280,space
9289,f
9290,o
9292,r
9297,space
9304,y
9309,o
9312,u
9316,r
9325,space
9351,c
9355,o
9362,n
9373,t
9377,i
9389,n
9395,u
9396,e
9403,d
9409,space
9432,s
9437,u
9444,p
9449,p
9454,o
9458,r
9464,t
9472,space
9495,a
9497,n
9502,d
9505,space
9516,u
9522,n
9526,d
9532,e
9536,r
9544,s
9550,t
9555,a
9557,n
9560,d
9564,i
9567,n
9567,g
9573,space
9584,delete
9593,dot
9596,space
9597,w
9598,e
9599,space
9602,l
9605,o
9609,o
9609,k
9617,space
9635,f
9639,o
9643,r
9655,w
9662,a
9664,r
9668,d
9674,space
9693,t
9697,o
9701,space
9703,s
9708,h
9712,a
9718,r
9722,i
9728,n
9732,g
9735,space
9740,m
9744,o
9751,r
9757,e
9762,space
9789,u
9795,p
9802,d
9808,a
9813,t
9815,e
9823,s
9828,space
9863,w
9867,i
9871,t
9876,h
9881,space
9890,y
9895,o
9896,u
9906,space
9912,s
9923,o
9925,o
9931,n
9968,dot
9975,space
9981,b
9987,e
9993,s
9999,t
10002,space
10023,r
10033,q
10047,delete
10050,e
10057,q
10065,u
10074,delete
10078,delete
10096,g
10104,a
10109,r
10119,s
10135,delete
10143,d
10148,s
10155,space
10170,delete
10176,comma
10185,space
10198,j
10202,a
10207,c
10214,k
10221,space
10250,q
10257,dot
10263,space
10269,z
10270,i
10277,m
10283,m
10288,e
10294,r
