Frame,Key
5575,space
5584,x
5593,r
5596,a
5608,y
5617,space
5627,d
5632,a
5637,t
5642,a
5651,space
5662,a
5666,n
5671,a
5678,l
5691,y
5695,s
5702,i
5704,s
5713,space
5766,delete
5771,comma
5775,space
5781,z
5788,i
5795,p
5798,p
5802,i
5808,n
5812,g
5817,space
5823,t
5828,h
5831,r
5836,o
5841,u
5843,g
5848,h
5856,space
5874,e
5882,x
5890,t
5895,e
5902,n
5906,s
5911,i
5916,v
5920,e
5922,space
5999,d
6003,a
6007,t
6009,a
6016,s
6022,e
6027,t
6032,s
6038,comma
6044,space
6070,a
6079,n
6083,d
6087,space
6097,r
6108,delete
6114,p
6118,r
6121,e
6131,c
6136,i
6139,s
6146,e
6153,space
6187,m
6189,e
6195,a
6204,s
6208,u
6211,r
6214,e
6219,m
6220,e
6226,n
6229,t
6259,s
6271,dot
6277,space
6280,w
6285,e
6290,space
6297,h
6300,a
6307,v
6312,e
6315,space
6393,h
6397,a
6400,d
6405,space
6413,t
6416,o
6422,space
6449,n
6452,a
6461,v
6465,i
6470,a
6477,g
6482,e
6489,delete
6494,delete
6497,delete
6501,a
6504,g
6508,e
6512,t
6525,delete
6529,delete
6534,delete
6538,delete
6549,g
6553,a
6556,t
6562,e
6635,space
6638,t
6642,h
6646,r
6650,o
6654,u
6657,g
6661,h
6667,space
6695,t
6700,r
6710,i
6714,c
6718,k
6729,l
6733,y
6750,delete
6755,delete
6761,y
6771,space
6790,s
6795,e
6805,delete
6808,c
6813,e
6816,n
6826,r
6838,delete
6841,a
6843,r
6846,i
6852,o
6858,s
6879,delete
6896,s
6922,comma
6927,space
6934,b
6935,u
6940,t
6942,space
6952,a
6964,delete
6968,w
6973,e
6978,space
6984,a
6988,r
6990,e
6995,space
7018,c
7023,o
7027,n
7031,f
7035,i
7045,d
7051,e
7055,n
7059,t
7068,space
7100,i
7106,n
7111,space
7114,t
7118,h
7122,e
7125,space
7135,d
7142,r
7154,delete
7159,i
7162,r
7176,e
7184,c
7190,t
7194,i
7198,o
7199,n
7208,space
7219,w
7224,e
7229,space
7234,a
7239,r
7241,e
7245,space
7254,h
7258,e
7263,a
7268,d
7272,i
7278,n
7282,g
7312,dot
7317,space
7322,i
7324,f
7328,space
7334,y
7338,o
7342,u
7347,space
7349,h
7354,a
7359,v
7365,e
7369,space
7376,h
7379,a
7384,n
7387,d
7400,delete
7402,delete
7406,delete
7410,delete
7414,a
7418,n
7427,y
7435,space
7441,q
7445,u
7449,e
7455,s
7461,t
7465,i
7470,o
7474,n
7524,s
7531,space
7534,o
7539,r
7544,space
7610,n
7614,e
7619,e
7624,d
7628,space
7633,m
7637,o
7639,r
7642,e
7647,space
7653,d
7659,e
7663,t
7668,a
7673,i
7677,l
7683,s
7689,space
7732,delete
7740,comma
7745,space
7749,p
7755,l
7758,e
7764,a
7767,s
7770,e
7773,space
7785,f
7790,e
7796,e
7801,l
7808,space
7816,f
7822,r
7825,e
7831,e
7837,space
7844,t
7850,o
7854,space
7881,r
7884,e
7889,a
7895,c
7899,h
7904,space
7909,o
7913,u
7916,t
7960,dot
7965,space
7971,w
7976,e
7982,space
7990,a
7995,r
7998,e
8000,space
8039,a
8045,v
8050,a
8058,i
8065,l
8072,a
8076,b
8084,e
8085,l
8097,delete
8101,delete
8108,l
8110,e
8117,space
8142,f
8146,o
8149,r
8153,space
8160,q
8165,u
8170,i
8171,c
8174,k
8181,l
8189,y
8200,delete
8205,delete
8209,space
8213,c
8216,a
8221,l
8226,l
8237,space
8266,i
8269,f
8273,space
8278,t
8284,h
8286,a
8288,t
8293,space
8310,w
8313,o
8317,u
8323,l
8327,d
8331,space
8336,b
8342,e
8347,space
8363,m
8365,o
8367,r
8370,e
8374,space
8379,c
8384,o
8385,n
8387,v
8392,e
8400,e
8402,n
8413,delete
8417,delete
8458,m
8460,i
8465,n
8468,e
8475,n
8482,delete
8486,delete
8490,delete
8495,delete
8499,delete
8503,delete
8544,e
8552,n
8559,i
8569,e
8573,n
8577,t
8594,dot
8600,space
8605,y
8611,o
8614,u
8619,r
8624,space
8648,f
8655,e
8660,e
8661,d
8675,b
8679,a
8684,c
8690,k
8695,space
8710,a
8714,n
8717,d
8721,space
8725,i
8729,s
8737,h
8746,delete
8747,delete
8751,n
8757,i
8760,s
8773,delete
8777,delete
8781,s
8784,i
8788,g
8794,h
8799,t
8804,space
8815,a
8821,r
8822,e
8825,space
8835,h
8840,i
8844,g
8847,h
8853,l
8860,y
8866,space
8892,v
8895,a
8898,l
8903,u
8906,e
8912,d
8925,space
8943,a
8948,n
8954,d
8959,space
8962,w
8970,i
8975,l
8979,l
8981,space
8986,h
8989,e
8999,l
9006,p
9014,space
9019,u
9022,s
9029,space
9060,e
9066,n
9071,s
9075,u
9078,r
9081,e
9085,space
9208,t
9211,h
9213,e
9218,space
9225,p
9227,r
9230,o
9234,j
9234,e
9252,c
9260,t
9267,space
9299,m
9301,e
9306,e
9311,t
9316,s
9322,space
9327,a
9334,l
9338,l
9343,space
9348,e
9354,x
9360,p
9363,e
9370,c
9376,t
9383,a
9387,t
9390,i
9394,o
9398,n
9430,s
9444,space
9448,dot
9457,delete
9462,delete
9468,dot
9474,space
9476,t
9480,h
9486,a
9490,n
9496,k
9504,space
9511,y
9516,o
9520,u
9524,space
9528,f
9531,o
9536,r
9539,space
9554,y
9559,o
9560,u
9565,r
9570,space
9580,c
9584,o
9590,n
9595,t
9606,u
9613,i
9621,delete
9625,delete
9631,i
9638,n
9644,u
9649,e
9655,d
9662,space
9681,s
9686,u
9700,p
9708,p
9716,o
9722,r
9728,t
9732,space
9756,a
9760,n
9764,d
9768,space
9783,u
9790,n
9791,d
9799,e
9802,r
9811,t
9821,delete
9823,s
9827,t
9831,a
9840,d
9856,delete
9863,n
9867,d
9870,i
9874,n
9877,g
9887,space
9909,delete
9917,dot
9922,space
9925,w
9928,e
9934,space
9941,l
9947,o
9952,o
9958,k
9962,space
9977,f
9980,o
9983,r
10000,a
10011,delete
10013,w
10018,a
10021,r
10025,d
10031,space
10073,t
10076,o
10081,space
10084,s
10089,h
10112,a
10116,r
10120,i
10126,n
10129,g
10135,space
10151,delete
10159,space
10163,m
10166,o
10169,r
10172,e
10174,space
10180,u
10186,p
10189,d
10193,a
10195,t
10198,e
10205,s
10210,space
10229,w
10232,i
10236,t
10239,h
10244,space
10250,y
10258,u
10260,o
10274,delete
10279,delete
10284,o
10288,u
10293,space
10298,s
10308,o
10312,o
10318,n
10351,dot
10360,space
10365,b
10371,e
10377,s
10383,t
10388,space
10395,r
10401,a
10416,delete
10418,e
10422,a
10427,g
10439,delete
10443,delete
10448,g
10457,a
10463,r
10469,d
10476,s
10488,space
10499,delete
10506,comma
10510,space
10514,j
10518,a
10526,c
10531,k
10537,space
10547,q
10552,dot
10558,space
10567,z
10577,i
10584,m
10589,m
10592,e
10597,r
