Frame,Key
9056,t
9060,p
9067,space
9086,c
9094,e
9099,r
9105,a
9113,space
9150,c
9153,o
9158,m
9165,space
9170,f
9181,m
9191,delete
9195,delete
9197,c
9204,f
9209,m
9216,space
9245,t
9251,r
9253,a
9261,c
9265,k
9270,space
9273,e
9280,a
9283,m
9289,i
9295,l
9307,delete
9311,delete
9316,delete
9320,delete
9333,a
9342,delete
9350,m
9354,a
9358,i
9364,l
9370,space
9404,r
9406,e
9413,g
9419,i
9423,s
9437,t
9445,e
9447,r
9502,dot
9508,c
9516,e
9522,r
9527,a
9534,space
9546,delete
9552,dot
9556,c
9561,o
9566,m
9572,space
9580,o
9584,r
9590,space
9597,c
9603,a
9609,l
9614,l
9619,space
9623,u
9628,s
9635,space
9657,delete
9664,dot
9671,space
9685,i
9692,space
9697,h
9702,o
9707,p
9712,e
9718,space
9735,y
9742,o
9746,u
9754,space
9760,w
9765,i
9771,l
9775,l
9780,space
9789,j
9792,o
9795,i
9802,n
9812,space
9821,u
9825,s
9831,space
9849,delete
9856,dot
9860,space
9878,s
9883,i
9888,n
9893,c
9900,e
9904,r
9911,e
9930,l
9938,y
9960,comma
9967,space
9974,d
9979,a
9985,n
9992,i
9999,a
10002,l
10015,delete
10019,delete
10023,e
10028,l
10066,space
10069,y
10075,e
10079,r
10086,g
10089,i
10094,n
10099,space
10115,c
10118,h
10122,a
10128,r
10134,i
10143,m
10148,a
10151,n
10164,delete
10167,delete
10172,delete
10175,delete
10180,delete
10201,i
10210,r
10217,m
10221,a
10232,n
10240,space
10269,c
10275,a
10281,m
10286,b
10293,r
10299,i
10301,d
10307,g
10310,e
10317,space
10343,e
10350,n
10353,e
10357,r
10364,g
10372,y
10379,space
10387,r
10389,e
10397,s
10405,e
10409,a
10411,r
10418,c
10423,h
10429,space
10455,a
10458,s
10463,s
10475,o
10482,c
10485,i
10494,t
10501,a
10508,delete
10512,delete
10514,a
10518,t
10520,e
10528,s
10533,space
10546,delete
10562,dot
