Frame,Key
1656,d
1659,space
1680,e
1688,x
1692,p
1696,e
1701,r
1708,t
1712,i
1716,e
1723,s
1727,space
1759,delete
1765,dot
1771,space
1774,o
1777,u
1781,r
1784,space
1789,t
1792,e
1796,a
1799,m
1805,space
1825,i
1830,n
1835,c
1837,l
1846,d
1854,delete
1860,u
1861,d
1864,i
1870,n
1871,g
1874,space
1892,j
1895,a
1900,c
1905,k
1909,space
1911,a
1916,n
1920,d
1925,space
1950,z
1959,a
1978,r
1983,a
1993,comma
1998,space
2003,h
2005,a
2009,s
2016,space
2022,b
2030,e
2034,e
2041,n
2044,space
2079,d
2085,e
2093,l
2101,delete
2106,delete
2110,i
2116,l
2121,i
2126,g
2131,i
2147,delete
2152,e
2156,n
2159,t
2166,l
2173,y
2176,space
2236,a
2241,d
2246,d
2253,e
2259,s
2264,s
2268,i
2273,n
2277,g
2282,space
2311,h
2323,delete
2329,t
2332,h
2336,e
2343,s
2345,e
2347,space
2358,c
2362,o
2366,m
2369,p
2374,l
2378,e
2390,x
2397,space
2408,i
2412,s
2416,s
2417,u
2421,e
2428,s
2434,space
2444,delete
2449,dot
2451,space
2454,r
2458,e
2459,c
2460,e
2462,n
2464,e
2465,t
2472,delete
2473,delete
2474,t
2481,l
2488,y
2499,comma
2505,space
2510,w
2516,e
2520,space
2525,c
2539,delete
2544,e
2549,n
2553,c
2559,o
2563,u
2568,n
2575,t
2581,e
2585,r
2588,e
2607,d
2613,space
2621,a
2627,space
2629,f
2635,e
2640,w
2647,space
2684,u
2690,n
2696,d
2709,delete
2742,e
2749,x
2757,p
2763,e
2770,c
2776,t
2782,i
2788,delete
2792,e
2796,d
2800,space
2803,b
2808,y
2818,delete
2822,u
2825,g
2831,space
2888,delete
2891,s
2894,space
2898,t
2900,h
2901,a
2901,t
2905,space
2915,l
2918,e
2925,d
2929,space
2933,t
2936,o
2940,space
2944,s
2947,o
2948,m
2950,e
2953,space
2964,c
2965,o
2968,n
2971,f
2977,u
2986,s
2991,t
2994,i
2998,o
3001,n
3008,delete
3012,delete
3017,delete
3021,delete
3029,i
3034,o
3039,n
3063,dot
3069,space
3074,h
3077,o
3082,w
3088,e
3095,r
3110,delete
3114,v
3120,e
3124,r
3131,comma
3138,space
3143,t
3143,h
3146,a
3151,n
3154,k
3158,s
3163,space
3167,t
3171,o
3175,space
3186,q
3189,u
3192,i
3196,c
3200,k
3207,space
3238,t
3242,h
3247,i
3254,n
3259,k
3263,i
3266,n
3270,g
3276,space
3284,a
3288,n
3292,d
3297,space
3318,e
3324,f
3329,f
3330,e
3335,c
3341,t
3352,i
3355,v
3361,e
3365,space
3400,t
3406,r
3411,o
3416,u
3417,b
3431,l
3434,e
3466,s
3471,h
3481,o
3484,o
3490,t
3493,i
3498,n
3501,g
3530,dot
3540,delete
3545,comma
3546,space
3549,w
3555,e
3560,space
3571,m
3574,a
3575,n
3581,a
3587,g
3592,e
3615,d
3622,space
3626,t
3631,o
3636,space
3652,o
3658,v
3665,e
3668,r
3686,c
3690,o
3695,m
3699,e
3709,space
3735,t
3740,h
3742,e
3747,s
3751,e
3755,space
3800,p
3804,r
3811,o
3816,b
3821,l
3827,e
3829,m
3856,s
3864,dot
3871,space
3879,h
3882,e
3895,delete
3899,delete
3907,t
3911,h
3915,e
3921,space
3943,p
3946,r
3950,o
3954,j
3955,e
3961,c
3965,t
3984,s
3993,s
4007,delete
4012,space
4019,s
4024,u
4029,c
4033,c
4040,e
4046,s
4050,s
4057,space
4072,r
4075,e
4078,l
4084,i
4091,e
4097,s
4103,space
4122,h
4126,e
4127,a
4142,v
4146,i
4153,l
4158,i
4171,delete
4175,y
4181,space
4193,o
4198,n
4204,space
4208,a
4213,c
4218,c
4228,r
4232,u
4241,delete
4247,delete
4253,u
4260,r
4265,a
4266,t
4267,e
4275,space
4302,e
4311,x
4317,e
4347,c
4354,u
4358,t
4363,i
4369,o
4370,n
4375,space
4401,a
4405,n
4409,d
4414,space
4422,p
4493,delete
4497,c
4503,a
4509,r
4512,e
4518,space
4530,delete
4533,f
4538,u
4544,l
4553,space
4579,a
4584,n
4588,a
4594,l
4600,y
4603,s
4609,i
4611,s
4619,space
4646,delete
4652,comma
4657,space
4661,a
4664,n
4665,d
4667,space
4675,w
4681,e
4687,space
4696,a
4700,r
4702,e
4708,space
4719,p
4724,l
4727,e
4734,a
4739,s
4745,e
4750,d
4754,space
4776,t
4779,o
4784,space
4788,r
4791,e
4802,p
4808,o
4812,r
4819,t
4826,space
4859,s
4863,i
4874,n
4886,delete
4891,g
4895,n
4898,i
4909,f
4913,i
4918,c
4923,a
4925,n
4930,t
4934,space
4968,p
4973,r
4975,o
4992,g
4999,r
5005,e
5011,s
5015,s
5041,dot
5049,space
5050,t
5055,h
5059,e
5063,space
5092,p
5097,r
5100,o
5105,j
5108,e
5114,c
5124,t
5126,space
5173,i
5179,n
5188,v
5193,o
5201,l
5206,e
5220,delete
5222,v
5224,e
5226,s
5228,space
5235,e
5241,x
5248,t
5251,e
5265,n
5269,s
5270,i
5274,v
5277,e
5283,space
5290,u
5293,s
5297,e
5301,space
5331,o
5338,f
5342,space
5346,i
5352,n
5369,n
5373,o
5382,v
5388,a
5393,t
5397,i
5401,v
5405,e
5409,space
5451,t
5455,e
5468,c
5473,h
5481,n
5484,o
5491,l
5500,o
5505,g
5510,i
5517,e
5523,s
5528,space
5560,a
5564,n
5567,d
5571,space
5576,a
5581,d
5589,v
5593,a
5599,c
5607,n
5615,e
5622,c
5634,delete
5639,delete
5644,delete
5666,delete
5671,n
5677,c
5684,e
5691,d
5696,space
5728,a
5734,l
5742,g
5747,o
5750,r
5756,i
5759,t
5765,h
5772,m
5777,s
5780,space
5797,delete
5804,dot
5809,space
5816,x
5831,r
5834,a
5842,y
5853,space
5857,a
5862,n
5866,a
5879,l
5884,y
5889,s
5895,s
5895,i
5910,delete
5914,delete
5919,i
5922,s
5929,space
6011,a
6016,n
6020,d
6024,space
6029,p
6032,r
6035,e
6042,c
6046,i
6050,s
6056,e
6065,space
6105,m
6109,e
6114,a
6119,s
6124,u
6127,r
6136,a
6148,delete
6150,e
6154,m
6154,e
6158,n
6161,t
6183,s
6189,space
6194,a
6199,r
6201,e
6206,space
6219,k
6223,e
6229,y
6234,space
6256,t
6263,o
6268,space
6273,o
6277,u
6282,r
6290,space
6297,a
6302,p
6306,p
6309,r
6311,o
6323,a
6327,c
6332,h
6338,space
6355,delete
6368,dot
6375,space
6382,w
6386,i
6387,t
6390,h
6396,space
6404,z
6408,i
6415,p
6420,p
6424,i
6430,n
6433,g
6439,space
6466,a
6475,n
6479,d
6485,space
6493,z
6497,a
6499,p
6508,p
6512,i
6517,n
6521,g
6528,space
6552,a
6556,n
6556,d
6562,space
6574,p
6578,r
6583,e
6595,c
6602,i
6605,s
6612,e
6614,space
6647,m
6652,e
6657,a
6667,u
6678,delete
6682,s
6686,u
6689,r
6690,e
6700,m
6703,e
6707,n
6710,t
6712,s
6718,space
6745,a
6750,r
6752,e
6756,space
6760,k
6763,e
6769,y
6774,space
6782,t
6785,o
6790,space
6803,o
6806,u
6807,r
6812,space
6820,a
6821,p
6827,p
6832,r
6839,o
6845,a
6852,c
6856,h
6864,space
6885,delete
6903,dot
6906,space
6911,t
6924,delete
6926,w
6928,i
6932,t
6935,h
6940,space
6950,z
6951,i
6955,p
6958,p
6962,i
6968,n
6972,g
6976,space
6998,a
7003,n
7008,d
7014,space
7066,z
7072,a
7080,p
7084,p
7086,i
7092,n
7094,g
7099,space
7101,t
7105,h
7109,r
7112,o
7117,u
7120,g
7124,h
7129,space
7132,d
7138,a
7142,t
7144,a
7154,space
7166,delete
7174,comma
7177,space
7180,w
7187,e
7190,space
7195,a
7199,r
7201,e
7205,space
7211,c
7214,o
7218,n
7220,f
7225,i
7241,d
7246,e
7249,n
7253,t
7258,space
7278,t
7282,h
7284,a
7288,t
7291,space
7297,w
7302,e
7308,space
7313,w
7319,i
7325,l
7329,l
7332,space
7357,a
7363,c
7370,h
7375,i
7379,e
7384,v
7389,e
7396,space
7423,e
7428,x
7435,e
7451,delete
7454,c
7462,e
7468,l
7472,l
7475,e
7478,n
7479,t
7484,space
7514,r
7517,e
7525,s
7530,u
7534,l
7534,t
7551,s
7559,space
7574,delete
7582,dot
7584,space
7589,w
7594,e
7598,space
7616,a
7624,p
7628,p
7634,r
7639,e
7648,c
7653,i
7660,a
7664,t
7668,e
7674,space
7706,y
7713,o
7717,u
7735,r
7740,space
7744,p
7745,a
7751,t
7758,i
7761,e
7765,n
7778,c
7784,e
7789,space
7825,a
7830,n
7833,d
7835,space
7839,o
7844,n
7860,g
7864,o
7868,i
7874,n
7877,g
7883,space
7895,s
7900,u
7905,p
7910,p
7915,o
7920,r
7926,t
7969,space
7974,t
7979,h
7981,r
7984,o
7989,u
7992,g
7997,h
8014,o
8016,u
8018,t
8026,space
8032,t
8036,h
8039,i
8042,s
8048,space
8059,p
8060,r
8062,o
8074,c
8081,e
8087,s
8091,s
8122,dot
8130,space
8133,p
8137,l
8143,e
8149,a
8154,s
8160,e
8163,space
8167,l
8168,e
8173,t
8178,space
8193,u
8199,s
8205,space
8215,k
8219,n
8221,o
8226,w
8232,space
8287,i
8290,f
8296,space
8301,y
8306,o
8310,u
8314,space
8344,h
8349,a
8355,v
8361,e
8365,space
8371,a
8377,n
8380,y
8386,space
8388,q
8388,u
8391,e
8398,s
8403,t
8406,i
8407,o
8407,n
8407,s
8409,space
8424,o
8425,r
8425,space
8426,i
8426,f
8428,space
8436,t
8436,h
8436,e
8437,r
8438,e
8442,space
8445,i
8445,s
8446,space
8447,a
8447,n
8449,y
8465,t
8468,h
8471,i
8477,n
8481,g
8483,space
8565,s
8571,p
8575,e
8583,c
8588,i
8594,f
8601,i
8608,c
8615,space
8622,y
8626,o
8630,u
8635,space
8642,w
8647,o
8651,u
8656,l
8661,d
8666,space
8676,l
8679,i
8685,k
8689,e
8693,space
8698,u
8699,s
8705,space
8708,t
8710,o
8715,space
8733,a
8738,d
8743,d
8749,r
8751,e
8755,s
8759,s
8765,space
8785,delete
8792,dot
8797,space
8802,w
8805,e
8808,space
8814,a
8818,r
8820,e
8824,space
8832,m
8836,o
8840,r
8841,e
8845,space
8851,t
8857,h
8859,a
8865,n
8869,space
8899,h
8902,a
8906,p
8911,p
8915,y
8920,space
8929,t
8933,o
8939,space
8947,p
8951,r
8953,o
8963,v
8966,i
8970,d
8984,e
8989,space
8995,a
9001,n
9008,y
9015,space
9072,delete
9076,delete
9077,delete
9084,d
9088,d
9093,i
9109,t
9112,i
9117,o
9120,n
9123,a
9127,l
9134,space
9147,d
9153,e
9157,t
9162,a
9167,i
9170,l
9170,s
9176,space
9183,o
9186,r
9191,space
9215,a
9221,r
9226,r
9231,a
9236,n
9238,g
9244,e
9252,space
9275,a
9278,space
9283,q
9288,u
9294,i
9298,c
9304,k
9315,space
9322,c
9328,a
9335,l
9340,l
9356,space
9369,delete
9379,dot
9381,space
9386,t
9392,h
9395,a
9399,n
9404,k
9410,space
9413,y
9420,o
9423,u
9429,space
9436,o
9441,n
9446,c
9453,e
9457,space
9467,a
9471,g
9477,a
9482,i
9488,n
9494,space
9531,f
9534,o
9538,r
9542,space
9550,y
9554,o
9555,u
9560,r
9566,space
9573,c
9581,o
9591,p
9602,delete
9609,o
9614,p
9621,e
9626,r
9631,a
9635,t
9638,i
9642,o
9646,n
9666,dot
9672,space
9677,w
9683,e
9687,space
9697,l
9700,o
9703,o
9706,k
9712,space
9721,f
9724,o
9728,r
9743,a
9755,delete
9755,w
9758,a
9764,r
9772,d
9778,space
9818,t
9822,o
9825,space
9830,s
9834,h
9837,a
9840,r
9843,i
9849,n
9852,g
9857,space
9869,m
9873,o
9878,r
9878,e
9882,space
9888,u
9895,p
9900,d
9905,a
9908,t
9909,e
9917,s
9924,space
9929,s
9934,o
9939,o
9944,n
9962,dot
9973,space
9980,b
9986,e
9993,s
9999,t
10005,space
10010,r
10014,e
10029,a
10040,delete
10043,g
10049,a
10051,r
10058,d
10065,s
10066,space
10080,delete
10090,space
10105,delete
10111,comma
10116,space
10121,j
10128,o
10134,i
10138,h
10146,delete
10148,delete
10151,h
10157,n
10162,space
10189,q
10192,dot
10197,space
10206,x
10213,a
10249,v
10253,i
10260,e
10265,r
