Frame,Key
2826,h
2829,e
2834,space
2851,n
2855,e
2861,x
2868,t
2876,space
2892,t
2894,r
2899,a
2913,d
2918,e
2949,a
2955,b
2961,l
2962,e
2966,space
2976,m
2981,a
3011,r
3016,k
3019,e
3026,t
3027,space
3033,w
3042,o
3046,u
3050,l
3055,d
3058,space
3064,b
3070,e
3073,space
3092,b
3097,a
3100,n
3104,d
3112,w
3115,i
3130,d
3139,t
3147,delete
3166,t
3170,h
3199,dot
3204,space
3210,h
3213,e
3218,space
3224,h
3231,a
3235,s
3241,space
3245,b
3252,e
3257,e
3267,n
3275,space
3319,c
3326,delete
3327,s
3334,u
3339,c
3343,c
3355,e
3361,s
3364,s
3369,f
3374,u
3380,l
3390,space
3421,i
3427,n
3431,space
3437,t
3440,h
3443,e
3447,space
3454,g
3459,a
3463,s
3468,space
3493,b
3501,u
3515,s
3518,i
3524,n
3527,e
3534,s
3538,s
3609,space
3613,w
3618,h
3619,e
3623,space
3634,delete
3639,n
3644,space
3647,h
3650,e
3657,space
3668,h
3673,a
3677,s
3683,space
3690,h
3693,a
3698,d
3704,space
3713,s
3716,o
3722,m
3725,e
3730,o
3735,n
3745,e
3753,space
3760,t
3765,o
3771,space
3779,f
3792,i
3798,l
3804,t
3811,e
3815,r
3829,space
3841,h
3844,i
3848,s
3853,space
3857,i
3859,d
3865,e
3872,a
3877,s
3910,dot
3916,space
3922,a
3924,s
3931,space
3938,s
3943,u
3952,c
3955,h
3963,space
3990,h
3993,e
3996,space
4006,p
4010,r
4012,o
4020,v
4023,i
4028,d
4034,e
4040,s
4046,space
4072,a
4078,n
4083,space
4087,i
4092,n
4095,f
4103,r
4111,o
4118,delete
4123,delete
4128,o
4132,r
4138,m
4143,a
4146,l
4154,space
4187,c
4193,o
4201,n
4226,s
4231,u
4236,l
4239,t
4242,i
4248,n
4252,g
4259,space
4308,r
4312,o
4317,l
4322,e
4328,space
4331,t
4336,o
4341,space
4365,e
4373,r
4383,delete
4388,n
4393,r
4395,o
4400,n
4432,dot
4437,space
4439,t
4440,h
4444,r
4456,delete
4460,delete
4465,delete
4470,h
4475,e
4483,t
4485,space
4494,delete
4498,delete
4504,space
4510,t
4511,h
4517,r
4535,o
4542,w
4552,space
4565,delete
4566,s
4571,space
4573,o
4578,u
4581,t
4585,space
4628,i
4631,d
4637,e
4640,a
4646,s
4652,space
4658,a
4663,n
4667,d
4697,comma
4705,space
4714,e
4725,v
4731,e
4734,r
4741,y
4748,o
4753,n
4757,e
4826,delete
4831,delete
4834,delete
4840,delete
4852,space
4862,delete
4867,y
4872,space
4875,o
4880,n
4884,c
4892,e
4898,space
4904,i
4912,space
4920,delete
4926,n
4930,space
4936,w
4947,delete
4950,a
4955,space
4960,w
4964,h
4969,i
4974,l
4977,e
5004,comma
5009,space
5012,h
5016,e
5021,space
5026,c
5029,o
5033,m
5038,e
5044,s
5051,space
5057,u
5062,p
5068,space
5088,w
5091,i
5097,t
5098,h
5106,space
5116,a
5121,space
5127,g
5134,r
5139,a
5152,delete
5156,e
5160,a
5164,t
5165,e
5172,space
5182,delete
5187,delete
5192,space
5196,o
5200,n
5201,e
5225,dot
5229,space
5242,h
5246,e
5250,space
5259,p
5274,o
5280,i
5286,n
5291,t
5296,e
5302,d
5310,space
5336,o
5341,u
5346,t
5350,space
5355,a
5359,n
5364,space
5392,a
5398,n
5402,o
5429,m
5434,a
5443,l
5449,u
5454,s
5462,space
5482,delete
5487,delete
5492,delete
5507,o
5511,u
5515,s
5549,space
5556,p
5559,r
5564,i
5568,c
5574,i
5580,n
5583,g
5584,space
5627,o
5633,c
5638,c
5658,u
5674,r
5680,a
5685,n
5697,delete
5701,delete
5703,e
5707,n
5711,c
5724,e
5734,space
5759,i
5765,n
5768,space
5772,t
5774,h
5779,e
5782,space
5787,o
5793,p
5796,t
5799,i
5803,o
5807,n
5810,s
5816,space
5833,m
5837,a
5844,r
5852,k
5857,e
5860,t
5893,comma
5898,space
5908,a
5913,space
5919,a
5922,m
5938,delete
5942,delete
5950,m
5968,a
5980,r
5987,k
5991,e
5996,t
6006,space
6018,i
6023,space
6032,n
6036,o
6041,r
6047,m
6051,a
6057,l
6061,l
6068,y
6075,space
6101,d
6104,o
6110,n
6120,delete
6131,space
6136,n
6139,o
6142,t
6147,space
6152,f
6155,o
6161,l
6164,l
6169,o
6173,w
6182,space
6209,c
6220,l
6222,o
6224,s
6237,e
6242,l
6250,y
6258,space
6328,delete
6335,comma
6339,space
6342,t
6345,h
6347,a
6350,t
6351,space
6361,i
6366,space
6375,t
6380,r
6385,a
6385,i
6394,n
6402,delete
6406,delete
6411,n
6414,s
6418,l
6422,a
6427,t
6429,e
6436,d
6441,space
6470,i
6476,n
6482,t
6484,o
6490,space
6498,t
6510,delete
6513,a
6519,space
6538,m
6546,u
6558,l
6578,t
6586,i
6594,m
6604,i
6616,l
6621,l
6626,i
6631,o
6634,n
6656,space
6663,d
6666,o
6668,l
6672,l
6678,a
6691,r
6697,space
6713,t
6719,r
6723,a
6728,d
6734,e
6740,space
6745,f
6750,o
6752,r
6757,space
6780,e
6787,n
6792,r
6797,o
6802,n
6834,dot
6839,space
6843,i
6848,n
6851,space
6854,r
6857,e
6869,t
6875,u
6877,r
6880,n
6905,comma
6910,space
6916,i
6930,space
6936,h
6940,a
6945,v
6950,e
6955,space
7038,a
7044,g
7050,r
7055,e
7056,e
7070,d
7077,space
7084,t
7090,o
7094,space
7102,h
7105,a
7110,v
7114,e
7118,space
7128,e
7134,n
7148,r
7152,o
7156,n
7163,space
7185,i
7190,n
7224,t
7230,e
7233,r
7243,m
7248,i
7250,d
7263,a
7270,t
7272,e
7280,space
7330,h
7333,i
7337,s
7342,space
7344,t
7350,r
7359,a
7364,d
7367,e
7372,s
7378,space
7392,w
7396,i
7405,t
7406,h
7416,i
7421,n
7429,space
7455,r
7458,e
7464,a
7471,s
7483,o
7488,n
7524,dot
7529,space
7533,i
7538,space
7551,w
7557,a
7562,n
7566,t
7569,space
7572,t
7578,o
7582,space
7621,e
7627,m
7647,delete
7652,h
7665,delete
7671,m
7677,p
7680,h
7686,a
7702,s
7708,i
7711,z
7717,e
7723,space
7727,t
7730,h
7734,a
7737,t
7742,space
7784,c
7788,o
7792,n
7794,t
7798,i
7805,n
7811,u
7819,i
7825,n
7830,g
7836,space
7866,t
7869,h
7872,i
7875,s
7881,space
7886,r
7888,e
7895,l
7899,a
7902,t
7904,i
7908,o
7912,n
7920,s
7924,h
7927,i
7933,p
7945,space
7967,s
7971,h
7975,o
7978,u
7984,l
7987,d
7992,space
7997,b
8003,e
8008,space
8078,c
8082,o
8086,n
8089,s
8096,i
8097,d
8104,e
8106,r
8139,e
8146,d
8153,space
8158,a
8164,space
8170,h
8174,i
8177,g
8180,h
8186,space
8211,p
8215,r
8218,o
8231,delete
8235,i
8241,o
8250,r
8254,i
8259,t
8263,y
8268,space
8292,delete
8299,dot
8303,space
8311,a
8321,delete
8326,i
8330,space
8334,a
8338,m
8343,space
8356,w
8361,i
8367,l
8371,l
8377,i
8382,n
8386,g
8392,space
8413,t
8418,o
8423,space
8427,a
8433,c
8449,c
8456,e
8462,t
8468,p
8478,delete
8480,delete
8486,p
8492,t
8499,space
8519,s
8525,o
8527,m
8531,e
8538,space
8548,o
8551,f
8554,space
8556,t
8561,h
8564,e
8567,space
8580,c
8586,r
8588,e
8600,d
8606,i
8611,t
8618,space
8624,t
8628,a
8634,s
8645,delete
8649,delete
8654,delete
8658,r
8662,i
8669,k
8670,s
8680,delete
8681,delete
8687,s
8691,k
8718,space
8723,e
8730,x
8734,p
8740,o
8745,s
8750,u
8754,r
8757,e
8764,space
8794,a
8796,s
8803,space
8809,a
8811,space
8822,c
8828,o
8832,s
8838,t
8844,space
8849,o
8855,f
8863,space
8895,d
8899,o
8905,i
8910,n
8914,g
8917,space
8922,b
8925,u
8945,s
8947,i
8953,n
8956,e
8962,s
8966,s
8995,dot
9000,space
9007,b
9010,i
9016,l
9021,l
9025,space
9029,u
9034,n
9037,d
9043,e
9047,r
9058,s
9062,t
9066,a
9071,n
9073,d
9098,s
9103,space
9114,k
9124,delete
9128,h
9132,i
9135,s
9141,space
9150,r
9154,o
9160,l
9171,e
9177,space
9183,a
9187,s
9193,space
9233,a
9238,n
9243,space
9248,i
9253,n
9257,d
9273,e
9304,p
9309,e
9313,n
9316,d
9321,a
9322,t
9329,n
9339,delete
9343,delete
9347,delete
9349,e
9354,n
9358,t
9365,space
9392,i
9397,n
9400,space
9404,t
9405,h
9411,e
9413,space
9419,m
9424,a
9431,r
9439,k
9443,e
9447,t
9453,space
9488,a
9492,n
9495,d
9498,space
9505,p
9511,r
9526,delete
9530,e
9535,r
9541,f
9544,o
9552,r
9558,m
9568,s
9575,space
9601,t
9604,h
9609,e
9610,space
9617,r
9620,i
9624,g
9628,h
9631,t
9634,space
9644,r
9647,i
9651,s
9657,k
9664,space
9700,r
9703,e
9720,w
9728,a
9731,r
9736,d
9747,space
9784,t
9790,r
9799,a
9803,d
9809,e
9815,s
9820,space
9822,f
9828,r
9831,o
9848,delete
9853,delete
9859,o
9861,r
9867,space
9922,s
9925,o
9931,m
9934,e
9944,o
9947,n
9952,e
9958,space
9984,w
9987,i
9988,t
9992,h
9996,space
10007,f
10010,i
10015,n
10019,i
10022,t
10026,e
10031,space
10065,c
10071,a
10079,p
10089,i
10096,t
10106,i
10115,a
10124,delete
10128,delete
10130,a
10135,l
10160,dot
10165,space
10170,i
10175,space
10178,p
10184,l
10189,a
10199,c
10214,e
10218,space
10224,a
10231,space
10257,delete
10261,delete
10267,v
10271,e
10274,r
10283,y
10290,space
10294,h
10297,i
10301,g
10304,h
10310,space
10358,c
10362,o
10365,n
10368,f
10372,i
10378,d
10387,c
10395,e
10404,delete
10408,delete
10410,e
10415,n
10418,c
10424,e
10428,space
10461,i
10465,n
10470,space
10475,b
10477,i
10483,l
10487,l
10492,space
10496,n
10500,o
10504,t
10510,space
10551,c
10554,o
10560,n
10565,d
10570,u
10575,c
10582,t
10586,i
10592,n
10595,g
10601,space
10647,h
10653,i
10657,g
10661,h
10667,space
10683,r
10688,i
10691,s
10696,k
10703,space
10735,t
10742,r
10748,a
10753,d
10759,e
10766,s
10797,dot
10803,space
10805,h
10808,a
10812,v
10817,e
10823,i
10832,delete
10835,delete
10841,i
10846,n
10850,g
10855,space
10860,s
10866,a
10871,i
10875,d
10883,space
10887,t
10890,h
10892,a
10896,t
10916,comma
10922,space
10930,w
10935,e
10940,space
10945,c
10954,e
10958,r
10968,t
10973,a
10977,i
10983,n
10989,l
11004,y
11012,space
11019,n
11027,e
11032,e
11039,d
11044,space
11048,t
11051,o
11058,space
11075,m
11084,o
11090,n
11097,i
11108,t
11110,o
11117,r
11124,space
11202,h
11205,i
11210,s
11214,space
11220,c
11226,r
11229,e
11235,d
11239,i
11244,t
11250,space
11274,e
11281,x
11286,p
11295,o
11302,s
11307,i
11319,delete
11323,u
11328,e
11347,delete
11352,r
11352,e
11359,space
11422,a
11427,n
11431,d
11436,space
11453,t
11463,delete
11465,c
11468,o
11474,n
11477,t
11482,i
11490,n
11496,u
11499,e
11512,space
11567,t
11571,o
11576,space
11580,r
11584,e
11602,q
11604,u
11610,i
11611,r
11616,e
11626,space
11660,l
11692,c
11729,s
11741,dot
11747,space
11758,j
11764,u
11766,s
11772,t
11782,space
11790,u
11796,n
11799,d
11806,e
11809,r
11827,s
11831,t
11835,a
11841,n
11844,d
11850,space
11856,t
11860,h
11862,a
11865,t
11870,space
11879,h
11882,e
11884,space
11892,i
11895,s
11900,space
11943,a
11949,t
11954,space
11967,a
11973,space
11981,d
11989,i
11992,f
11997,f
12002,e
12005,r
12007,e
12012,n
12014,t
12027,space
12043,l
12046,e
12056,v
12063,e
12070,l
12078,space
12100,o
12103,f
12109,space
12116,s
12127,o
12155,p
12165,h
12175,i
12196,s
12216,i
12230,delete
12234,t
12236,i
12300,c
12303,a
12307,t
12311,i
12317,o
12321,n
12330,space
12346,t
12350,h
12352,a
12355,t
12362,space
12371,a
12375,n
12383,y
12385,space
12390,o
12394,t
12397,h
12402,e
12407,r
12423,space
12436,n
12440,o
12446,n
12453,space
12487,i
12495,v
12509,delete
12515,n
12519,v
12525,e
12531,s
12537,t
12540,e
12545,m
12550,t
12554,n
12566,space
12592,delete
12597,delete
12602,delete
12620,delete
12637,delete
12644,m
12649,e
12653,n
12656,t
12666,space
12682,g
12688,r
12698,a
12704,d
12711,e
12721,space
12739,c
12745,o
12750,n
12761,delete
12765,u
12772,n
12808,t
12815,e
12818,r
12826,p
12831,a
12835,r
12843,t
12849,y
12879,dot
12886,space
12897,i
12902,space
12908,u
12914,n
12917,d
12923,e
12926,r
12935,s
12940,t
12945,a
12950,n
12953,d
12960,space
12990,t
12994,h
13000,e
13003,r
13006,e
13015,space
13058,w
13067,a
13072,s
13082,space
13089,s
13095,o
13100,m
13104,e
13109,space
13117,c
13120,o
13126,n
13147,c
13158,e
13163,r
13169,n
13176,space
13183,i
13190,n
13194,space
13200,r
13208,a
13215,g
13226,delete
13230,delete
13232,e
13241,g
13250,a
13256,r
13262,d
13271,s
13278,space
13300,t
13305,o
13309,space
13316,t
13321,h
13325,e
13326,space
13334,t
13340,r
13344,a
13350,n
13391,s
13395,c
13403,o
13410,space
13453,z
13480,s
13486,i
13493,c
13507,delete
13510,x
13516,space
13534,s
13541,p
13548,r
13550,e
13555,a
13560,d
13568,space
13591,o
13597,p
13602,t
13604,i
13608,o
13612,n
13618,space
13629,h
13632,e
13636,space
13642,t
13647,r
13651,a
13658,n
13669,delete
13671,d
13677,e
13683,d
13692,space
13738,delete
13744,dot
13750,space
13753,h
13756,e
13761,space
13766,w
13772,a
13776,s
13782,space
13817,a
13823,b
13833,s
13838,o
13847,l
13853,u
13857,t
13863,e
13870,l
13876,y
13883,space
13889,r
13893,i
13898,g
13900,h
13905,t
13908,space
13914,a
13918,b
13922,o
13927,u
13931,t
13937,space
13954,t
13958,h
13961,e
13965,space
13974,v
13977,a
13983,l
13988,u
13994,d
13999,a
14013,delete
14017,delete
14019,a
14024,t
14025,i
14030,o
14033,n
14044,space
14055,a
14059,n
14067,space
14077,delete
14080,d
14084,space
14088,w
14094,e
14102,comma
14107,space
14122,o
14129,n
14134,space
14142,t
14148,r
14151,a
14155,d
14162,i
14168,n
14171,g
14177,space
14186,d
14193,e
14197,s
14203,t
14208,comma
14221,delete
14222,delete
14235,comma
14246,delete
14251,k
14278,comma
14284,space
14287,k
14291,n
14294,e
14297,w
14303,space
14308,i
14312,t
14315,space
14327,s
14341,delete
14344,a
14347,s
14354,space
14359,w
14365,e
14370,e
14386,delete
14392,l
14397,l
14401,l
14416,delete
14441,dot
14447,space
14451,t
14453,h
14457,e
14460,r
14463,e
14466,space
14474,a
14478,r
14481,e
14482,space
14516,a
14521,space
14527,c
14533,o
14536,u
14544,p
14552,l
14557,e
14562,space
14586,i
14592,s
14595,o
14602,l
14612,a
14617,t
14620,e
14626,d
14637,space
14665,p
14670,r
14673,o
14682,j
14683,e
14690,c
14696,t
14704,delete
14709,delete
14713,delete
14716,delete
14730,d
14736,u
14738,c
14744,t
14770,s
14776,space
14780,t
14787,h
14789,a
14795,t
14801,space
14812,e
14818,n
14824,r
14828,o
14834,n
14854,space
14883,d
14889,o
14895,e
14902,s
14909,space
14913,n
14916,o
14921,t
14924,space
14948,d
14952,o
14956,space
14964,a
14974,space
14980,g
14985,o
14990,o
14993,d
14998,space
15004,j
15008,o
15012,b
15041,space
15046,o
15050,f
15055,space
15060,v
15063,a
15073,l
15083,u
15095,i
15098,n
15102,g
15109,space
15139,b
15145,e
15155,c
15162,a
15170,u
15174,s
15181,e
15184,space
15190,o
15196,f
15203,space
15230,s
15235,y
15237,s
15247,t
15253,e
15258,m
15266,s
15273,space
15292,l
15298,i
15305,m
15312,i
15322,a
15325,t
15330,i
15345,delete
15351,a
15358,delete
15364,i
15369,a
15373,t
15376,i
15381,o
15384,n
15403,delete
15408,delete
15412,delete
15416,delete
15421,delete
15425,delete
15426,delete
15429,delete
15441,t
15448,a
15451,t
15456,i
15460,o
15464,n
15499,s
15509,dot
15513,space
15516,t
15520,h
15523,i
15529,s
15535,space
15583,m
15592,o
15597,d
15603,e
15606,l
15608,s
15614,space
15635,c
15641,r
15643,e
15650,a
15655,t
15658,e
15670,space
15681,delete
15681,d
15688,space
15692,b
15697,y
15702,space
15868,t
15872,h
15875,e
15879,space
15884,r
15886,e
15893,s
15906,e
15912,a
15915,r
15922,c
15928,h
15933,space
15939,g
15945,r
15950,o
15955,u
15969,p
15978,space
16051,delete
16061,dot
16068,space
16072,t
16073,h
16076,e
16080,space
16092,p
16095,r
16098,o
16103,j
16110,b
16118,delete
16122,delete
16124,b
16129,l
16133,e
16137,m
16144,space
16173,w
16176,i
16181,t
16184,h
16188,space
16192,t
16197,h
16200,e
16205,s
16212,e
16218,space
16223,m
16231,o
16236,d
16242,e
16246,l
16251,s
16259,space
16284,i
16287,s
16293,space
16296,t
16299,h
16302,a
16305,t
16312,space
16342,t
16345,h
16351,e
16361,r
16366,y
16372,delete
16376,delete
16380,y
16384,space
16392,a
16398,r
16403,e
16409,space
16445,s
16450,t
16456,r
16465,i
16469,c
16478,t
16486,l
16494,y
16503,space
16535,t
16539,h
16545,e
16550,r
16555,o
16602,delete
16607,delete
16614,o
16625,r
16636,e
16675,t
16683,i
16686,c
16690,a
16693,l
16700,space
16725,a
16728,n
16732,d
16738,space
16743,d
16757,space
16766,delete
16771,o
16776,space
16780,n
16785,o
16788,t
16791,space
16794,t
16798,a
16804,k
16807,e
16811,space
16834,i
16840,n
16846,t
16850,o
16855,space
16868,c
16879,a
16888,delete
16892,delete
16894,a
16900,c
16909,c
16916,o
16920,u
16925,n
16927,t
16933,space
16945,g
16956,delete
16963,a
16968,g
16975,s
16984,delete
16989,delete
16992,delete
16999,g
17003,a
17008,s
17011,space
17014,space
17090,f
17092,u
17102,d
17112,delete
17116,delete
17120,delete
17124,delete
17154,f
17157,u
17164,n
17166,d
17174,a
17180,t
17190,m
17199,delete
17203,delete
17208,m
17211,e
17217,n
17220,t
17225,a
17229,l
17236,space
17271,p
17276,r
17279,o
17284,j
17295,delete
17300,delete
17305,i
17308,c
17315,e
17320,space
17327,l
17332,i
17337,m
17351,a
17361,delete
17365,i
17369,t
17376,a
17384,t
17389,i
17393,o
17396,n
17476,s
17483,dot
17489,space
17537,f
17541,o
17545,r
17550,space
17559,i
17564,n
17571,t
17577,a
17583,n
17588,c
17594,e
17602,space
17623,delete
17631,comma
17638,space
17644,i
17650,t
17655,space
17660,i
17664,s
17671,space
17676,l
17680,e
17690,s
17695,s
17708,space
17745,p
17751,r
17765,o
17772,b
17779,l
17792,delete
17795,a
17801,b
17804,l
17811,e
17855,comma
17859,space
17865,t
17867,h
17872,r
17889,delete
17894,o
17900,u
17906,g
17909,h
17914,space
17920,n
17923,o
17929,t
17932,space
17937,i
17944,m
17954,p
17958,o
17971,s
17977,s
17980,i
17987,b
17992,l
17996,e
18004,space
18051,delete
18058,space
18063,comma
18070,delete
18074,delete
18080,comma
18086,space
18089,f
18092,o
18096,r
18101,space
18113,a
18119,space
18131,t
18137,r
18142,a
18147,n
18151,s
18160,p
18166,o
18170,r
18175,t
18180,space
18186,s
18195,t
18207,delete
18212,p
18215,r
18221,e
18227,a
18230,d
18239,space
18267,f
18272,o
18278,r
18285,m
18291,space
18304,delete
18305,delete
18310,delete
18314,delete
18322,r
18324,o
18330,m
18333,space
18338,a
18346,space
18357,p
18360,r
18363,o
18367,j
18371,e
18377,c
18386,delete
18391,delete
18395,delete
18399,d
18403,u
18407,c
18413,i
18424,delete
18428,t
18430,i
18436,o
18438,n
18445,space
18471,a
18479,e
18484,r
18489,a
18496,space
18512,delete
18516,delete
18521,delete
18524,delete
18530,r
18532,e
18537,a
18546,space
18616,t
18619,o
18624,space
18629,m
18640,delete
18643,a
18649,space
18661,m
18667,k
18671,a
18677,r
18684,delete
18688,delete
18691,delete
18701,a
18705,r
18711,k
18715,e
18720,t
18727,space
18733,a
18738,r
18741,e
18750,a
18794,space
18801,t
18806,o
18810,space
18814,g
18817,o
18828,space
18837,w
18840,i
18845,t
18847,h
18850,i
18856,n
18860,space
18896,v
18900,a
18909,r
18917,i
18924,a
18928,b
18931,l
18936,e
18943,space
18966,c
18969,o
18973,s
18979,t
18984,space
18987,t
18990,h
18992,a
18999,n
19004,space
19050,t
19053,h
19057,e
19059,space
19064,m
19069,o
19070,d
19076,e
19079,l
19085,s
19092,space
19126,p
19131,r
19134,o
19145,delete
19149,e
19166,i
19178,delete
19180,d
19183,i
19186,c
19193,t
19231,dot
19237,space
19241,t
19244,h
19247,i
19251,s
19256,space
19263,i
19266,t
19278,space
19284,i
19287,s
19294,space
19349,n
19356,e
19382,c
19392,e
19399,s
19402,s
19407,a
19411,r
19417,y
19423,space
19447,t
19450,o
19453,space
19459,a
19463,p
19467,p
19472,l
19478,y
19483,space
19487,a
19493,space
19508,c
19512,o
19518,r
19523,r
19529,e
19538,l
19551,a
19555,t
19558,i
19560,o
19566,n
19596,space
19612,s
19620,k
19625,n
19634,e
19639,w
19646,space
19657,delete
19661,delete
19665,delete
19670,e
19677,delete
19681,delete
19683,e
19687,w
19692,space
19716,c
19721,u
19725,r
19732,v
19736,e
19743,space
19775,o
19780,n
19784,space
19791,h
19803,delete
19806,t
19810,o
19816,p
19821,space
19883,o
19886,f
19892,space
19896,t
19902,e
19907,space
19917,delete
19924,h
19931,e
19937,space
19945,o
19951,delete
19954,delete
19959,delete
19963,delete
19965,delete
19972,h
19976,e
19982,space
19988,o
19993,v
19998,e
20002,r
20055,l
20063,y
20069,i
20075,n
20079,g
20090,space
20119,c
20124,o
20130,r
20137,e
20149,delete
20152,r
20154,e
20167,l
20171,a
20175,t
20177,i
20181,o
20185,n
20189,space
20193,u
20197,s
20202,e
20208,d
20257,dot
20263,space
20267,o
20274,b
20289,v
20293,i
20303,o
20315,delete
20323,o
20329,u
20332,s
20336,l
20341,y
20371,comma
20375,space
20379,w
20384,e
20389,space
20394,h
20398,a
20408,v
20413,e
20417,space
20423,t
20426,h
20429,i
20432,s
20436,space
20441,f
20446,u
20452,n
20455,c
20462,t
20465,i
20472,n
20488,delete
20494,o
20498,n
20554,space
20557,i
20562,n
20566,space
20573,o
20578,u
20581,r
20589,space
20598,p
20602,r
20630,i
20636,c
20641,i
20646,n
20650,g
20658,m
20669,delete
20673,space
20676,m
20680,o
20681,d
20687,e
20690,l
20697,s
20705,space
20720,delete
20729,dot
20735,space
20745,i
20746,space
20754,w
20772,a
20777,s
20783,space
20788,n
20791,o
20794,t
20803,space
20835,a
20843,w
20849,a
20853,r
20856,e
20862,space
20913,t
20915,h
20918,i
20921,s
20927,space
20952,m
20959,e
20964,d
20988,delete
20994,t
20996,h
21000,o
21005,d
21013,l
21026,delete
21031,o
21036,l
21040,o
21045,g
21051,y
21057,space
21095,h
21098,a
21102,d
21107,space
21119,n
21123,o
21130,t
21133,space
21141,b
21148,e
21153,e
21158,n
21164,space
21190,t
21196,r
21204,a
21211,n
21215,s
21222,f
21228,e
21230,r
21234,e
21240,d
21246,space
21256,t
21258,o
21264,space
21293,t
21299,h
21302,e
21306,space
21312,v
21315,a
21317,l
21323,u
21331,a
21340,t
21348,i
21350,o
21353,n
21358,space
21367,m
21374,o
21376,d
21382,e
21384,l
21416,s
21425,dot
21430,space
21434,t
21438,h
21442,i
21447,s
21452,space
21462,h
21465,a
21470,s
21477,space
21497,s
21499,i
21507,n
21512,c
21519,e
21524,space
21538,b
21545,e
21550,space
21593,delete
21595,e
21600,n
21605,space
21616,b
21627,delete
21629,c
21633,h
21636,a
21641,n
21643,g
21646,e
21653,d
21683,dot
21688,space
21691,f
21695,o
21699,r
21704,n
21710,a
21720,delete
21725,delete
21739,t
21743,u
21750,n
21754,a
21767,t
21774,e
21780,l
21787,y
21829,comma
21835,space
21840,t
21843,h
21849,i
21869,delete
21872,e
21878,s
21883,e
21886,space
21887,i
21895,n
21918,c
21923,i
21928,d
21933,e
21940,n
21943,t
21950,s
21955,space
21984,t
