Frame,Key
2061,o
2064,x
2072,e
2078,s
2085,space
2098,delete
2107,comma
2113,dot
2119,space
2146,p
2151,u
2160,z
2165,z
2171,l
2177,e
2209,d
2215,space
2221,w
2226,o
2238,e
2242,m
2248,delete
2251,delete
2257,m
2258,e
2259,n
2262,space
2294,b
2299,e
2330,q
2331,u
2336,e
2344,s
2357,delete
2360,a
2395,t
2398,h
2411,space
2424,delete
2435,space
2440,delete
2443,a
2450,space
2453,j
2460,e
2469,r
2472,k
2492,s
2498,space
2513,v
2517,e
2521,r
2529,y
2534,space
2561,e
2568,x
2572,o
2589,t
2593,i
2597,c
2614,space
2630,g
2645,f
2653,t
2671,delete
2676,delete
2679,i
2684,t
2708,delete
2710,f
2716,t
2734,s
2738,space
2747,delete
2756,dot
2762,space
2769,t
2777,e
2787,delete
2792,h
2798,e
2801,space
2806,q
2811,u
2815,i
2818,c
2824,k
2832,space
2857,v
2862,e
2873,delete
2879,delete
2938,o
2943,n
2953,y
2961,x
2972,space
3036,g
3040,o
3047,b
3050,l
3059,i
3066,n
3074,space
3083,j
3085,u
3091,m
3095,p
3098,s
3106,space
3153,o
3157,v
3162,e
3166,r
3171,space
3175,t
3177,h
3182,e
3185,space
3196,l
3201,a
3208,z
3211,y
3217,space
3245,d
3254,w
3258,a
3267,f
3278,delete
3281,r
3286,f
3298,dot
3308,space
3343,b
3350,r
3356,a
3371,w
3383,y
3387,space
3412,g
3416,o
3419,d
3427,s
3434,space
3446,j
3450,u
3454,s
3468,t
3476,space
3512,f
3516,l
3519,o
3529,c
3535,k
3544,e
3548,d
3551,space
3561,u
3566,p
3572,space
3578,t
3582,o
3586,space
3593,q
3596,u
3600,i
3606,z
3614,space
3636,a
3642,n
3646,d
3654,space
3660,v
3665,e
3670,x
3677,space
3682,h
3685,i
3693,m
3776,dot
3780,space
3783,w
3789,a
3794,t
3800,c
3805,h
3810,space
3841,j
3859,e
3863,o
3878,r
3887,delete
3894,p
3920,a
3927,r
3932,d
3940,y
3971,comma
3976,space
3983,a
3987,l
3996,e
4003,x
4011,space
4029,t
4041,r
4046,e
4059,b
4069,e
4079,k
4086,s
4093,space
4130,f
4135,u
4138,n
4146,space
4151,t
4159,v
4165,space
4214,q
4218,u
4226,i
4231,z
4238,e
4250,delete
4255,space
4258,g
4265,a
4267,m
4272,e
4499,dot
4505,space
4526,delete
4546,delete
4557,dot
4565,space
4801,s
4805,i
4809,z
4823,delete
4825,x
4831,space
4845,b
4849,i
4853,g
4863,space
4874,d
4880,e
4888,v
4893,i
4899,l
4908,s
4914,space
4919,f
4924,r
4927,o
4932,m
4935,space
4942,j
4946,a
4951,p
4953,a
4957,n
4964,space
4981,q
4986,u
4991,i
4994,c
5001,k
5010,l
5017,y
5021,space
5043,f
5047,o
5050,r
5055,g
5061,e
5066,t
5077,delete
5082,delete
5086,o
5089,t
5096,space
5108,h
5111,o
5114,w
5119,space
5122,t
5127,o
5128,space
5142,w
5145,a
5149,l
5156,t
5165,z
5175,space
5189,delete
5196,dot
5201,space
5204,f
5209,i
5212,v
5220,e
5226,space
5232,o
5236,r
5242,space
5248,b
5252,i
5256,g
5263,space
5339,s
5343,i
5348,x
5355,space
5475,d
5482,e
5493,v
5499,i
5504,l
5506,s
5508,space
5532,delete
5537,delete
5542,delete
5570,l
5577,s
5581,space
5585,f
5591,r
5594,o
5599,m
5603,space
5614,j
5618,a
5624,p
5627,a
5635,n
5642,space
5649,q
5653,u
5655,i
5661,c
5663,k
5679,y
5686,space
5688,f
5693,o
5697,r
5702,a
5703,t
5730,delete
5736,delete
5740,g
5742,o
5747,t
5750,space
5753,h
5755,o
5760,w
5765,space
5767,t
5775,o
5780,space
5822,w
5828,a
5833,l
5836,t
5846,z
5857,dot
5864,space
5877,f
5881,i
5884,v
5890,e
5895,space
5906,o
5910,r
5914,space
5920,s
5923,i
5928,x
5950,space
5962,b
5966,i
5971,g
5976,space
5984,j
5987,e
6002,t
6009,space
6020,p
6026,l
6043,a
6047,n
6059,e
6072,delete
6073,s
6079,space
6107,delete
6116,delete
6126,e
6129,s
6136,space
6148,z
6154,o
6160,o
6166,m
6171,e
6176,d
6180,space
6198,q
6204,u
6208,i
6209,c
6214,k
6218,l
6226,y
6233,space
6258,b
6264,e
6268,space
6271,t
6276,h
6279,e
6283,space
6294,t
6301,w
6308,o
6320,delete
6324,delete
6329,o
6331,w
6337,e
6343,r
6373,dot
6379,space
6383,j
6387,a
6395,c
6399,k
6406,space
6412,a
6431,m
6436,a
6444,z
6446,e
6452,d
6459,space
6475,a
6478,space
6492,f
6495,e
6500,w
6503,space
6517,g
6521,i
6526,r
6529,l
6535,s
6541,space
6552,b
6558,y
6565,space
6581,d
6582,r
6585,i
6591,p
6596,p
6599,i
6605,n
6608,g
6612,space
6656,t
6660,h
6663,e
6667,space
6687,a
6691,n
6733,t
6739,i
6744,q
6747,u
6753,e
6760,space
6788,o
6793,n
6802,y
6810,x
6820,space
6827,v
6831,a
6837,s
6842,e
6846,dot
6851,space
6873,a
6879,space
6885,q
6890,u
6892,c
6911,delete
6917,i
6922,c
6927,k
6934,space
6955,m
6957,o
6961,v
6967,e
6972,m
6973,e
6979,n
6982,t
6989,space
7005,o
7011,f
7016,space
7020,t
7024,h
7029,e
7030,space
7050,e
7057,n
7060,e
7065,r
7072,g
7082,delete
7088,m
7097,y
7126,space
7132,w
7139,i
7145,l
7149,l
7153,space
7160,j
7170,o
7180,delete
7184,e
7187,o
7216,p
7219,a
7220,r
7233,d
7239,i
7245,z
7252,e
7258,space
7263,t
7274,delete
7275,s
7279,i
7285,x
7303,space
7316,g
7324,u
7331,n
7337,space
7344,b
7347,o
7356,a
7360,t
7366,s
7371,space
7385,delete
7393,dot
7400,space
7418,j
7422,a
7428,d
7434,e
7439,d
7444,space
7466,z
7470,o
7478,b
7489,delete
7494,o
7502,m
7511,delete
7528,m
7547,b
7552,i
7556,e
7561,s
7566,space
7604,a
7608,c
7614,t
7619,e
7626,d
7630,space
7650,q
7656,u
7660,a
7668,i
7674,n
7678,t
7684,e
7690,d
7696,space
7728,delete
7737,delete
7744,delete
7756,l
7764,y
7771,space
7776,b
7781,u
7785,t
7788,space
7794,k
7798,e
7803,p
7810,space
7836,d
7842,r
7846,i
7860,v
7864,i
7870,n
7873,g
7881,space
7897,t
7901,h
7910,i
7919,delete
7925,e
7925,i
7930,r
7941,space
7951,o
7956,x
7963,e
7966,n
7973,space
7978,f
7981,o
7985,r
7995,a
8004,delete
8007,w
8012,a
8017,r
8023,d
8048,dot
8054,space
8059,n
8062,o
8067,space
8070,k
8075,i
8078,d
8081,d
8085,i
8091,n
8095,g
8102,space
8136,l
8142,o
8150,r
8156,e
8163,n
8174,z
8179,o
8205,space
8212,c
8217,a
8222,l
8227,l
8231,e
8235,d
8241,space
8248,o
8253,f
8256,f
8263,space
8278,h
8280,i
8284,s
8286,space
8289,t
8294,r
8294,i
8302,p
8306,space
8308,t
8313,o
8316,space
8324,m
8327,e
8335,x
8338,i
8348,c
8355,o
8386,space
8394,c
8397,i
8403,t
8408,y
8415,space
8417,j
8423,u
8426,s
8431,t
8438,space
8455,b
8462,e
8477,c
8483,a
8490,u
8495,s
8500,e
8506,space
8520,t
8522,h
8526,e
8535,y
8541,space
8545,t
8548,o
8553,l
8557,d
8562,space
8569,h
8572,i
8579,m
8584,space
8605,t
8611,h
8618,space
8625,c
8638,delete
8644,delete
8654,e
8663,space
8669,c
8674,o
8680,n
8696,q
8701,u
8706,i
8720,s
8726,t
8738,a
8756,d
8762,o
8764,r
8771,space
8781,e
8793,delete
8797,w
8802,e
8805,r
8809,e
8814,space
8827,e
8835,x
8843,t
8850,e
8857,n
8863,delete
8867,delete
8872,i
8875,n
8881,c
8887,t
8897,dot
8915,space
