Frame,Key
3675,f
3680,f
3684,e
3690,c
3696,t
3703,i
3705,v
3708,e
3715,space
3728,s
3738,delete
3739,t
3745,r
3749,o
3756,u
3764,b
3775,l
3781,e
3803,s
3804,h
3810,o
3815,o
3822,t
3825,i
3832,n
3836,g
3842,space
3867,delete
3874,comma
3879,space
3882,w
3884,e
3890,space
3903,m
3907,a
3911,n
3919,g
3926,e
3936,delete
3940,delete
3943,a
3948,g
3953,e
3972,d
3977,space
3982,t
3987,o
3992,space
4003,o
4008,v
4016,e
4024,r
4035,c
4040,o
4044,m
4053,e
4079,space
4085,t
4090,h
4094,e
4102,s
4109,e
4115,space
4123,p
4124,r
4126,o
4131,j
4145,delete
4148,b
4154,l
4163,m
4167,s
4174,space
4182,delete
4185,delete
4186,delete
4193,e
4198,m
4208,s
4215,space
4232,delete
4236,dot
4241,space
4247,h
4256,delete
4264,t
4268,h
4273,e
4277,space
4284,p
4285,r
4287,o
4292,j
4295,e
4303,c
4310,t
4326,t
4349,delete
4385,s
4391,space
4398,s
4422,u
4425,c
4428,c
4439,e
4445,s
4450,s
4455,space
4487,r
4488,e
4497,l
4502,i
4507,e
4512,s
4518,space
4525,h
4528,a
4534,v
4539,e
4564,delete
4568,delete
4572,delete
4576,e
4581,a
4606,v
4612,i
4618,l
4626,y
4633,space
4643,o
4648,n
4659,space
4746,a
4758,c
4768,u
4774,delete
4778,c
4783,u
4788,r
4793,a
4798,t
4801,e
4809,space
4830,e
4839,x
4845,e
4852,c
4858,u
4864,a
4868,t
4874,i
4881,delete
4885,delete
4890,delete
4894,t
4898,i
4903,o
4904,n
4911,space
4917,a
4921,n
4924,d
4928,space
4931,c
4936,a
4941,r
4943,e
4953,f
4960,u
4967,l
4973,space
4993,a
4998,n
5001,a
5009,l
5017,y
5018,s
5027,i
5030,s
5063,comma
5068,space
5070,a
5074,n
5078,d
5082,space
5086,w
5093,e
5100,space
5146,a
5154,r
5158,e
5165,space
5171,p
5179,l
5183,e
5190,a
5196,s
5201,e
5207,d
5212,space
5237,t
5240,o
5245,space
5248,r
5248,e
5259,p
5264,o
5266,r
5270,t
5276,space
5313,s
5319,i
5325,g
5332,n
5337,i
5348,f
5355,i
5358,c
5364,a
5373,n
5378,t
5384,space
5413,p
5416,r
5422,o
5426,j
5430,e
5447,delete
5451,delete
5455,g
5460,r
5463,e
5472,s
5476,s
5501,dot
5506,space
5510,t
5515,h
5518,e
5522,space
5528,p
5529,o
5533,r
5546,delete
5549,delete
5551,r
5554,o
5557,j
5560,e
5567,c
5572,t
5575,space
5588,i
5594,n
5597,v
5600,l
5607,i
5615,delete
5619,delete
5625,o
5632,l
5633,v
5639,e
5646,s
5649,space
5664,e
5671,x
5678,t
5684,e
5689,n
5692,s
5699,i
5703,v
5709,e
5712,space
5722,u
5725,s
5732,e
5736,space
5740,o
5745,f
5749,space
5753,i
5759,n
5765,n
5768,o
5773,v
5778,a
5791,t
5798,i
5802,v
5808,e
5813,space
5862,t
5868,e
5875,c
5879,h
5890,o
5899,delete
5905,n
5909,o
5915,l
5917,o
5922,g
5925,i
5930,e
5936,s
5942,space
5955,a
5960,n
5965,d
5967,space
5982,a
5987,d
5993,v
5997,a
6019,delete
6026,a
6029,n
6032,c
6039,e
6045,d
6051,space
6100,a
6101,l
6108,g
6112,o
6117,r
6124,i
6127,t
6138,h
6147,m
6151,s
6158,space
6176,delete
6186,dot
6192,space
6200,x
6207,a
6220,delete
6221,r
6225,a
6232,y
6238,space
6242,a
6246,n
6249,a
6262,y
6273,delete
6280,l
6286,y
6290,s
6295,i
6297,s
6307,space
6355,a
6358,n
6359,d
6367,space
6371,p
6375,r
6376,e
6384,c
6389,i
6393,s
6401,e
6408,space
6433,m
6436,e
6441,a
6446,r
6460,delete
6462,s
6467,u
6472,r
6473,e
6491,m
6493,e
6496,n
6499,t
6539,s
6544,space
6550,a
6555,r
6558,e
6562,space
6573,k
6578,e
6584,y
6590,space
6595,t
6599,o
6601,space
6607,o
6612,u
6616,r
6621,space
6632,a
6636,p
6640,p
6646,o
6650,r
6655,a
6667,delete
6671,delete
6674,delete
6675,r
6680,o
6685,a
6703,c
6707,h
6714,space
6738,delete
6747,dot
6812,delete
6815,space
6817,w
6819,i
6825,t
6829,h
6836,space
6845,delete
6850,delete
6855,delete
6859,delete
6865,delete
6869,delete
6886,dot
6892,space
6910,w
6911,i
6918,t
6926,h
6932,space
6947,z
6958,i
6966,p
6969,p
6976,i
6977,n
6982,g
6985,space
7007,a
7014,n
7019,d
7025,space
7041,z
7047,a
7054,p
7055,p
7057,i
7062,n
7065,g
7070,space
7073,t
7076,h
7080,r
7084,o
7090,u
7094,g
7096,h
7101,space
7111,d
7115,a
7118,t
7122,a
7134,dot
7148,delete
7154,comma
7159,space
7165,w
7170,e
7175,space
7182,a
7187,r
7190,e
7193,space
7195,c
7199,o
7204,n
7207,f
7212,i
7222,d
7229,e
7232,n
7237,t
7253,space
7267,t
7270,h
7271,a
7276,t
7278,space
7283,w
7289,e
7297,space
7300,w
7305,i
7311,l
7315,l
7320,space
7347,a
7353,c
7356,h
7357,i
7359,e
7367,v
7373,e
7379,d
7389,space
7413,delete
7418,delete
7434,space
7471,e
7478,x
7484,e
7500,l
7505,l
7508,e
7512,n
7516,t
7521,space
7537,delete
7541,delete
7546,delete
7551,delete
7555,delete
7565,delete
7571,delete
7576,c
7582,e
7585,l
7590,l
7603,e
7607,n
7610,t
7615,space
7624,r
7626,e
7634,g
7644,delete
7645,s
7649,u
7655,t
7659,l
7666,s
7672,delete
7676,delete
7680,delete
7687,l
7690,t
7696,s
7703,dot
7708,space
7712,w
7719,e
7724,space
7729,a
7734,p
7739,p
7754,r
7759,e
7770,c
7774,i
7780,a
7789,e
7798,delete
7803,t
7807,e
7815,space
7859,y
7865,o
7867,u
7873,r
7878,space
7885,p
7889,a
7894,t
7897,i
7902,e
7905,n
7912,c
7919,e
7925,space
7975,a
7980,n
7982,d
7987,space
7989,o
7994,n
8006,g
8009,o
8013,i
8019,n
8023,g
8028,space
8036,s
8040,u
8047,p
8051,p
8056,o
8060,r
8064,t
8068,space
8081,t
8084,h
8088,r
8091,o
8095,u
8097,g
8102,h
8110,space
8124,delete
8130,o
8134,u
8138,t
8142,space
8146,t
8148,h
8155,i
8159,s
8167,space
8172,p
8176,r
8181,e
8189,c
8196,delete
8200,delete
8203,o
8204,c
8211,e
8218,s
8222,s
8247,dot
8253,space
8257,p
8263,l
8266,e
8274,a
8279,s
8286,e
8290,space
8295,l
8299,e
8305,t
8309,space
8316,u
8321,s
8325,space
8334,k
8338,n
8340,o
8345,w
8350,space
8355,i
8360,f
8363,space
8376,y
8380,o
8383,u
8391,space
8396,h
8399,a
8404,v
8411,e
8416,space
8427,a
8432,n
8439,y
8449,space
8461,q
8472,e
8483,delete
8488,u
8490,e
8496,s
8501,t
8504,i
8508,o
8512,n
8518,s
8524,space
8554,o
8559,r
8564,space
8569,i
8572,f
8577,space
8583,t
8592,h
8599,e
8604,r
8606,e
8612,space
8617,i
8621,s
8627,space
8636,a
8639,n
8647,y
8654,t
8654,h
8655,i
8661,n
8665,g
8671,space
8778,s
8784,p
8789,e
8796,c
8802,i
8807,f
8811,i
8819,c
8826,space
8872,y
8874,o
8878,u
8883,space
8892,w
8894,o
8898,u
8905,l
8908,d
8911,space
8920,k
8926,i
8936,delete
8940,delete
8947,l
8952,i
8957,k
8962,e
8966,space
8973,u
8977,s
8982,space
8990,t
8992,o
8998,space
9003,a
9008,d
9012,d
9019,r
9020,e
9026,s
9028,s
9053,dot
9058,space
9066,w
9072,e
9095,space
9101,a
9107,r
9110,e
9114,space
9133,m
9142,o
9143,r
9145,e
9152,space
9158,t
9159,h
9161,a
9166,n
9171,space
9175,h
9176,a
9182,p
9186,p
9193,y
9198,space
9207,t
9212,o
9219,space
9229,p
9233,r
9247,o
9252,v
9255,i
9259,d
9264,e
9268,space
9289,a
9293,d
9298,d
9303,i
9312,t
9317,i
9322,o
9328,n
9333,a
9337,l
9345,space
9369,d
9381,e
9387,t
9392,a
9398,i
9403,l
9406,s
9412,space
9426,o
9430,r
9435,space
9439,a
9442,r
9445,r
9449,a
9457,n
9461,g
9469,e
9476,space
9504,a
9510,space
9513,p
9527,delete
9530,q
9535,u
9540,i
9542,c
9546,k
9551,l
9568,space
9578,delete
9583,delete
9587,space
9590,c
9596,a
9600,l
9604,l
9609,space
9645,delete
9651,dot
9656,space
9658,t
9662,h
9666,a
9670,n
9673,k
9679,space
9687,y
9691,o
9695,u
9700,space
9712,o
9717,n
9723,c
9729,e
9733,space
9739,a
9747,g
9753,a
9759,i
9764,n
9770,space
9796,f
9800,o
9804,r
9808,space
9813,y
9818,o
9820,u
9824,r
9829,space
9852,c
9857,o
9863,o
9872,p
9874,e
9878,r
9884,a
9888,t
9889,i
9895,o
9898,n
9925,dot
9931,space
9933,w
9939,e
9943,space
9950,l
9956,o
9972,o
9976,k
9983,space
10003,f
10007,o
10008,r
10016,w
10023,a
10028,r
10034,d
10041,space
10057,t
10059,o
10064,space
10068,s
10072,h
10075,a
10081,r
10086,i
10091,n
10094,g
10100,space
10110,m
10116,o
10120,r
10122,e
10127,space
10136,u
10141,p
10145,d
10150,a
10154,t
10157,e
10184,s
10189,space
10194,s
10198,o
10203,o
10210,n
10231,dot
10238,space
10244,b
10253,e
10257,s
10263,t
10268,space
10277,r
10284,q
10298,delete
10301,e
10322,g
10326,a
10333,r
10339,d
10340,s
10344,space
10359,delete
10367,comma
10370,space
10379,j
10387,o
10390,i
10401,h
10410,delete
10410,delete
10413,h
10429,n
10440,space
10466,q
10506,dot
10514,space
10521,x
10526,a
10534,v
10537,i
10549,e
10555,r
10574,dot
