Key,Frame
backspace,2855
backspace,2860
backspace,2864
y,2883
l,2890
o,2897
p,2906
h,2909
o,2914
n,2921
e,2927
s,2932
space,2935
backspace,2946
comma,2952
s,2957
space,2962
backspace,2969
backspace,2973
space,2976
s,2980
a,2986
i,2990
d,2995
space,3000
t,3003
h,3006
e,3010
space,3013
q,3020
u,3026
i,3030
r,3039
k,3046
y,3053
space,3059
p,3065
a,3076
r,3080
r,3084
o,3089
t,3093
s,3100
comma,3107
space,3111
m,3116
a,3126
k,3130
e,3134
space,3137
a,3144
space,3149
j,3156
o,3162
y,3166
space,3173
f,3179
backspace,3190
backspace,3196
f,3202
u,3207
l,3213
space,3218
s,3224
o,3227
u,3232
n,3238
d,3240
space,3245
e,3253
v,3259
e,3269
r,3277
y,3284
space,3290
5,3306
space,3310
t,3316
o,3320
space,3323
9,3333
space,3339
s,3346
e,3352
o,3360
backspace,3373
c,3377
o,3380
n,3384
d,3386
s,3392
period,3399
shift,3415
m,3425
a,3437
backspace,3451
e,3453
a,3457
n,3463
h,3473
backspace,3484
h,3489
backspace,3504
w,3508
h,3512
i,3516
l,3521
e,3526
space,3530
backspace,3538
comma,3544
space,3551
3,3571
4,3582
5,3592
space,3597
s,3602
a,3610
i,3619
l,3624
o,3630
r,3634
s,3642
space,3646
s,3655
a,3661
n,3666
g,3681
space,3688
s,3696
e,3701
a,3707
space,3712
s,3719
h,3737
a,3742
n,3746
t,3759
i,3765
e,3769
s,3774
space,3779
b,3785
e,3790
n,3800
e,3806
a,3812
t,3815
h,3819
space,3826
6,3852
7,3863
backspace,3879
backspace,3884
6,3904
7,3910
8,3915
space,3923
t,3930
w,3935
i,3948
n,3956
k,3960
i,3968
backspace,3978
l,3986
i,3992
n,3996
g,3999
space,4003
s,4007
t,4012
a,4017
r,4020
s,4030
comma,4040
space,4045
t,4049
h,4053
e,4059
i,4065
r,4076
space,4081
v,4086
o,4089
i,4092
c,4095
e,4102
s,4108
space,4112
e,4118
c,4127
h,4131
o,4135
i,4138
n,4144
g,4148
space,4152
8,4169
9,4175
0,4183
space,4190
c,4195
h,4198
o,4205
r,4210
d,4216
s,4225
space,4231
i,4236
n,4241
space,4245
t,4249
o,4254
backspace,4262
backspace,4267
backspace,4275
t,4285
o,4288
space,4292
t,4298
h,4300
e,4304
space,4307
v,4317
a,4323
s,4329
t,4334
space,4338
b,4346
a,4350
backspace,4359
backspace,4363
a,4368
b,4373
y,4381
s,4389
s,4392
period,4408
space,4422
