Key,Frame
space,2786
a,2794
space,2800
r,2816
backspace,2832
g,2850
r,2857
o,2870
o,2873
u,2876
backspace,2888
backspace,2894
u,2902
p,2909
space,2914
o,2918
f,2922
space,2926
6,2949
space,2954
f,2958
r,2966
o,2968
g,2975
s,2982
space,2986
l,2995
e,2999
a,3004
p,3008
t,3012
e,3019
backspace,3030
backspace,3046
e,3054
d,3059
space,3063
o,3068
v,3071
e,3078
r,3084
space,3088
0,3126
space,3134
r,3140
o,3148
c,3155
k,3159
s,3168
space,3172
i,3179
n,3192
t,3210
o,3215
space,3219
a,3224
space,3228
p,3239
o,3245
i,3252
n,3260
backspace,3267
backspace,3272
n,3276
d,3278
space,3281
t,3287
h,3288
a,3293
t,3297
space,3305
s,3313
h,3328
i,3331
m,3339
m,3343
e,3346
r,3350
i,3355
backspace,3365
e,3369
d,3375
space,3378
l,3386
i,3392
k,3396
e,3399
space,3402
s,3408
i,3418
l,3423
v,3432
e,3439
r,3443
space,3448
u,3457
n,3463
d,3467
e,3472
r,3477
space,3480
t,3485
h,3490
e,3492
space,3496
m,3501
o,3506
o,3509
n,3516
l,3525
i,3531
g,3534
h,3538
t,3541
period,3552
space,3557
shift_r,3562
a,3566
s,3581
space,3586
t,3591
h,3594
e,3597
y,3602
space,3606
c,3611
a,3617
m,3622
p,3626
e,3630
d,3636
comma,3646
space,3652
3,3657
4,3663
5,3685
space,3690
s,3715
t,3733
a,3741
r,3745
s,3751
space,3756
t,3775
w,3781
i,3793
n,3800
k,3804
l,3822
e,3827
d,3831
space,3836
a,3843
v,3849
o,3854
backspace,3866
backspace,3871
o,3879
b,3881
backspace,3893
backspace,3902
b,3909
o,3912
v,3921
e,3929
space,3933
backspace,3942
comma,3948
space,3955
a,3959
n,3964
d,3967
space,3971
t,3976
h,3978
e,3982
space,3986
backspace,4003
y,4008
space,4013
c,4017
o,4020
u,4024
n,4030
t,4033
e,4038
d,4045
space,4048
6,4089
7,4095
8,4115
space,4126
f,4134
i,4138
r,4144
e,4147
f,4156
l,4161
i,4168
e,4170
s,4176
space,4179
c,4205
i,4209
r,4212
c,4224
l,4235
i,4240
n,4244
g,4249
space,4251
a,4257
r,4262
o,4266
u,4270
n,4278
d,4281
comma,4293
space,4296
a,4306
m,4312
backspace,4319
backspace,4342
m,4361
a,4363
r,4367
v,4375
e,4384
l,4389
i,4394
n,4398
g,4401
space,4404
a,4408
t,4412
space,4415
t,4421
h,4424
e,4428
space,4430
m,4438
a,4443
g,4448
i,4454
c,4458
a,4463
l,4468
space,4473
b,4480
e,4486
a,4490
t,4494
u,4498
backspace,4510
backspace,4515
u,4520
t,4523
y,4528
space,4533
o,4539
f,4542
space,4546
n,4553
u,4558
m,4565
b,4600
e,4606
r,4610
s,4616
space,4620
a,4626
n,4633
d,4636
space,4640
n,4647
a,4656
t,4660
u,4666
r,4668
e,4672
space,4679
e,4686
n,4693
t,4696
w,4724
i,4727
n,4734
e,4740
d,4748
period,4757
space,4763
