Key,Frame
h,3377
t,3380
space,3384
backspace,3396
f,3400
a,3404
l,3407
l,3412
space,3420
backspace,3432
comma,3441
space,3447
u,3453
n,3459
d,3463
e,3468
r,3471
space,3475
a,3480
space,3488
s,3493
k,3498
y,3506
space,3515
b,3524
o,3528
s,3533
backspace,3547
a,3549
s,3560
t,3564
i,3568
n,3573
g,3575
space,3577
6,3611
7,3620
8,3628
space,3635
g,3645
l,3648
i,3654
t,3661
t,3667
e,3672
r,3674
i,3679
n,3684
g,3686
space,3688
s,3693
t,3696
a,3700
r,3704
s,3711
space,3716
backspace,3725
comma,3732
space,3736
t,3741
h,3743
e,3746
y,3752
space,3755
s,3760
h,3772
a,3778
r,3782
e,3787
d,3793
space,3795
s,3800
t,3805
o,3808
r,3812
i,3818
e,3821
s,3827
space,3831
backspace,3839
comma,3845
space,3849
b,3853
l,3858
e,3864
n,3874
d,3878
i,3882
n,3887
g,3888
space,3890
t,3895
h,3897
e,3901
space,3903
m,3908
a,3912
g,3917
i,3921
c,3924
s,3931
space,3936
backspace,3947
backspace,3951
space,3955
o,3959
f,3962
space,3966
l,3984
e,3990
t,3996
t,4002
e,4008
r,4010
s,4015
space,4019
a,4024
n,4027
d,4029
space,4032
n,4037
u,4042
m,4048
b,4051
e,4057
r,4062
s,4072
space,4085
i,4090
n,4095
t,4098
o,4102
space,4105
a,4121
n,4124
space,4127
u,4132
n,4138
f,4145
o,4151
r,4154
a,4169
backspace,4182
g,4184
e,4190
t,4193
t,4198
a,4210
b,4215
l,4219
e,4222
space,4226
t,4233
a,4238
l,4242
e,4246
period,4251
space,4259
