Key,Frame
i,2236
r,2239
space,2243
w,2251
i,2255
n,2263
g,2266
s,2271
space,2276
f,2284
backspace,2295
r,2300
e,2303
f,2312
l,2319
e,2322
c,2328
i,2333
t,2339
n,2343
backspace,2351
backspace,2357
backspace,2362
t,2368
i,2370
n,2376
g,2378
space,2380
t,2391
h,2393
space,2400
backspace,2416
e,2418
space,2422
l,2424
i,2430
g,2432
h,2437
t,2440
space,2445
o,2448
f,2450
space,2455
1,2461
2,2466
space,2473
o,2486
backspace,2499
g,2502
o,2505
l,2511
d,2515
e,2520
n,2526
space,2531
o,2537
r,2542
b,2556
s,2563
period,2569
space,2574
shift_r,2584
a,2587
m,2594
o,2599
n,2604
g,2607
space,2609
t,2613
h,2616
e,2619
space,2621
l,2627
u,2633
s,2635
h,2640
space,2644
g,2666
r,2672
e,2676
e,2680
n,2684
e,2690
r,2694
y,2699
comma,2711
space,2713
8,2739
9,2744
space,2749
g,2755
backspace,2766
b,2770
l,2773
o,2779
o,2781
m,2786
i,2792
n,2795
g,2798
space,2801
o,2804
r,2808
d,2826
backspace,2837
c,2841
h,2843
i,2845
d,2847
s,2859
space,2864
s,2870
t,2874
r,2880
e,2886
t,2896
c,2902
h,2909
e,2914
d,2919
space,2922
a,2927
backspace,2938
s,2942
k,2946
y,2951
w,2964
a,2971
r,2975
d,2980
comma,2992
space,2994
a,2998
n,3002
d,3005
space,3007
3,3015
4,3022
5,3056
space,3062
s,3070
backspace,3078
f,3082
i,3086
r,3087
e,3091
f,3098
l,3101
i,3106
e,3109
s,3113
space,3118
d,3132
a,3137
n,3143
c,3144
e,3151
d,3157
space,3163
i,3167
n,3173
space,3177
p,3186
e,3192
r,3198
f,3205
e,3212
c,3218
t,3225
space,3227
u,3244
n,3250
i,3254
s,3257
i,3262
o,3264
n,3270
backspace,3275
backspace,3282
backspace,3285
o,3290
n,3295
period,3311
space,3318
shift_r,3321
b,3325
e,3331
n,3335
e,3346
a,3352
t,3355
h,3358
space,3364
t,3366
h,3369
e,3372
space,3374
c,3380
a,3384
n,3388
o,3395
p,3414
y,3421
space,3425
o,3430
f,3434
space,3437
6,3472
7,3481
8,3488
space,3497
t,3507
w,3512
i,3523
n,3540
k,3545
i,3551
n,3556
backspace,3566
backspace,3571
l,3576
i,3582
g,3586
n,3586
space,3593
backspace,3601
backspace,3606
backspace,3610
n,3614
g,3617
space,3622
s,3625
t,3631
a,3635
r,3639
s,3644
comma,3656
space,3660
t,3663
h,3667
e,3669
space,3672
a,3680
d,3686
v,3690
e,3695
n,3701
t,3702
u,3709
r,3711
e,3715
r,3718
e,3721
backspace,3734
s,3752
space,3756
m,3762
a,3764
r,3768
v,3774
e,3780
l,3784
d,3787
space,3792
backspace,3804
backspace,3809
backspace,3814
e,3815
d,3823
backspace,3834
backspace,3839
l,3846
e,3847
d,3853
space,3856
a,3861
t,3864
space,3869
h,3874
backspace,3885
t,3890
h,3893
e,3896
space,3899
h,3905
a,3907
r,3910
m,3913
o,3923
n,3935
y,3942
space,3949
o,3953
f,3956
space,3960
l,3962
e,3967
t,3972
t,3976
e,3980
r,3984
s,3989
space,3992
backspace,4004
comma,4010
space,4013
n,4018
u,4023
m,4030
e,4040
backspace,4051
b,4053
e,4058
r,4061
s,4067
comma,4080
space,4083
a,4088
n,4092
d,4094
space,4096
t,4101
h,4104
e,4106
space,4108
m,4129
a,4134
g,4137
i,4143
c,4147
space,4152
o,4157
f,4159
space,4163
t,4168
h,4171
e,4176
space,4179
u,4182
n,4188
i,4193
v,4196
e,4201
r,4204
s,4209
e,4215
period,4220
space,4225
