Key,Frame
g,1944
space,1946
9,1969
1,1985
2,1989
3,1993
4,2000
5,2030
space,2036
d,2047
a,2051
t,2054
a,2060
a,2063
s,2067
e,2073
backspace,2080
backspace,2085
backspace,2088
s,2094
e,2099
t,2102
s,2107
period,2115
space,2118
shift,2123
o,2126
v,2129
e,2134
r,2137
space,2141
9,2162
backspace,2174
8,2179
3,2196
1,2209
backspace,2218
2,2221
1,2229
2,2240
2,2245
space,2250
p,2256
r,2259
o,2262
t,2267
o,2271
t,2280
y,2286
p,2291
e,2294
s,2300
space,2304
w,2308
e,2312
r,2315
e,2318
space,2324
e,2335
backspace,2348
d,2352
e,2366
v,2374
e,2379
l,2385
o,2391
p,2396
e,2398
d,2404
comma,2409
space,2414
7,2449
4,2464
1,2483
5,2509
6,2518
7,2525
space,2529
e,2535
r,2543
r,2547
o,2551
r,2554
s,2562
space,2566
w,2575
e,2580
r,2583
e,2588
space,2595
f,2601
i,2606
x,2610
e,2616
d,2621
space,2627
backspace,2639
comma,2645
space,2648
a,2652
n,2655
d,2656
space,2658
2,2669
2,2674
0,2685
space,2690
f,2698
o,2703
r,2706
m,2708
u,2716
l,2735
a,2738
s,2740
space,2746
w,2752
e,2757
r,2760
e,2764
space,2769
o,2789
p,2793
t,2799
i,2812
n,2818
m,2824
backspace,2834
backspace,2839
m,2844
i,2848
z,2859
e,2864
d,2870
period,2883
space,2890
shift_r,2897
b,2901
y,2908
space,2913
d,2920
a,2926
y,2931
space,2935
4,2943
5,2954
6,2990
7,2996
8,3004
space,3010
backspace,3024
comma,3029
space,3033
t,3036
h,3040
e,3042
space,3045
backspace,3068
y,3076
space,3082
o,3089
v,3091
e,3096
r,3099
c,3107
a,3113
m,3118
e,3122
space,3126
1,3141
7,3150
space,3154
m,3167
a,3171
j,3175
o,3180
r,3184
space,3187
o,3199
b,3204
s,3211
t,3216
a,3221
c,3227
l,3232
e,3234
s,3239
space,3243
backspace,3251
comma,3257
space,3260
e,3263
x,3270
p,3276
l,3290
backspace,3301
a,3304
n,3307
d,3311
i,3312
n,3318
g,3321
space,3325
t,3327
h,3328
e,3332
i,3338
backspace,3350
space,3353
i,3356
n,3361
i,3364
t,3370
i,3375
a,3381
t,3386
i,3391
v,3394
e,3399
space,3403
s,3417
backspace,3429
t,3432
o,3435
space,3438
s,3444
u,3452
p,3459
p,3463
o,3468
r,3472
t,3476
space,3480
9,3519
8,3524
2,3545
3,3549
4,3553
space,3564
c,3570
i,3573
t,3577
e,3581
s,3590
backspace,3597
backspace,3601
t,3609
i,3615
backspace,3624
backspace,3628
i,3633
e,3635
s,3640
space,3644
u,3649
s,3653
i,3655
n,3660
g,3662
space,3665
7,3687
5,3724
8,3731
space,3736
f,3754
o,3757
r,3760
m,3764
u,3770
l,3777
a,3781
s,3783
space,3788
a,3792
n,3797
d,3799
space,3804
1,3811
2,3817
6,3852
7,3858
8,3863
space,3868
r,3874
e,3877
a,3882
c,3886
t,3891
o,3894
r,3897
s,3914
period,3926
space,3930
shift_r,3936
t,3939
h,3946
e,3949
y,3956
backspace,3965
i,3967
r,3969
space,3974
1,3983
3,3991
4,4002
5,4013
6,4038
7,4044
8,4049
8,4112
backspace,4127
9,4135
space,4144
b,4151
u,4154
d,4159
g,4164
e,4169
t,4172
space,4178
b,4185
a,4189
c,4193
k,4197
e,4200
d,4205
space,4211
1,4224
5,4251
backspace,4262
4,4265
space,4269
t,4274
e,4280
a,4285
m,4289
s,4293
space,4298
a,4307
c,4313
r,4320
o,4325
s,4328
o,4331
backspace,4342
s,4347
space,4351
6,4387
0,4397
0,4402
0,4418
space,4425
l,4430
c,4439
backspace,4450
o,4456
c,4460
a,4464
t,4468
i,4471
o,4475
n,4478
s,4482
comma,4491
space,4496
p,4506
o,4511
w,4519
e,4524
r,4528
i,4533
n,4539
g,4541
space,4546
1,4562
6,4586
0,4617
2,4631
3,4638
4,4643
space,4658
h,4666
o,4670
m,4676
e,4683
s,4689
space,4694
w,4699
i,4703
t,4706
h,4707
space,4711
g,4716
g,4718
r,4724
backspace,4735
backspace,4741
r,4744
e,4749
e,4754
n,4759
space,4763
e,4768
n,4771
e,4772
r,4774
g,4780
y,4784
space,4790
i,4794
n,4799
space,4803
j,4807
u,4812
s,4815
t,4818
space,4822
3,4829
2,4835
8,4870
9,4874
0,4881
space,4887
m,4893
o,4898
n,4902
t,4903
h,4907
s,4911
comma,4927
space,4931
w,4934
h,4937
i,4941
l,4946
e,4950
space,4953
c,4960
o,4962
l,4967
l,4971
e,4976
c,4983
t,4988
i,4990
n,4995
g,4997
space,5000
o,5005
v,5006
e,5013
r,5018
space,5021
8,5049
1,5057
3,5065
4,5071
5,5080
backspace,5088
backspace,5092
backspace,5097
2,5100
3,5103
4,5107
5,5137
6,5147
space,5152
d,5166
a,5170
t,5174
a,5177
space,5197
p,5203
o,5207
i,5208
n,5216
t,5220
s,5226
period,5230
space,5238
