Key,Frame
i,4737
backspace,4748
i,4760
n,4766
g,4768
space,4771
c,4778
l,4781
a,4789
backspace,4801
e,4804
a,4807
n,4812
space,4819
e,4825
n,4829
e,4832
r,4836
g,4842
y,4846
space,4851
t,4857
o,4863
space,4871
1,4879
3,4887
4,4901
5,4913
backspace,4925
6,4942
7,4948
2,4957
space,4965
h,4970
o,4973
m,4979
e,4981
s,4986
space,4991
i,4993
n,4998
space,5005
j,5005
backspace,5014
j,5028
u,5034
s,5035
t,5041
space,5047
2,5061
8,5085
9,5090
6,5128
5,5133
space,5138
h,5144
backspace,5155
m,5160
o,5164
n,5169
t,5174
h,5179
s,5183
space,5191
backspace,5201
comma,5207
space,5211
w,5215
h,5217
i,5220
l,5225
e,5229
space,5233
g,5239
a,5254
t,5268
h,5273
e,5275
r,5278
i,5283
n,5288
g,5290
space,5294
o,5297
v,5300
e,5304
r,5307
space,5310
6,5345
5,5350
4,5392
3,5406
2,5421
1,5435
0,5443
space,5449
d,5454
a,5458
t,5462
a,5464
space,5479
p,5484
o,5492
i,5497
n,5503
s,5511
backspace,5523
t,5526
s,5532
period,5540
space,5547
