Key,Frame
o,1999
o,2004
t,2008
e,2013
d,2019
space,2022
s,2027
o,2031
f,2035
t,2041
l,2050
y,2057
space,2062
f,2066
r,2072
o,2075
m,2079
space,2083
n,2088
e,2093
a,2098
b,2106
backspace,2115
r,2116
b,2121
y,2124
space,2130
t,2139
r,2144
e,2150
e,2156
s,2170
period,2175
space,2180
shift_r,2199
t,2201
h,2210
e,2213
space,2218
g,2226
r,2232
a,2248
backspace,2263
o,2270
u,2275
p,2287
space,2291
m,2296
a,2299
r,2303
v,2315
e,2318
l,2322
d,2329
space,2334
a,2339
backspace,2347
backspace,2352
backspace,2357
e,2359
d,2364
space,2367
a,2373
t,2374
space,2378
8,2398
9,2402
space,2407
c,2413
o,2415
n,2420
s,2422
t,2427
a,2432
l,2440
l,2444
backspace,2453
backspace,2458
backspace,2461
e,2466
l,2471
l,2476
a,2481
t,2484
i,2489
o,2489
n,2497
s,2502
space,2507
w,2513
backspace,2527
t,2531
h,2534
e,2539
y,2543
space,2546
h,2559
a,2563
d,2567
space,2571
m,2575
a,2579
p,2583
p,2589
e,2597
d,2603
space,2606
a,2610
n,2614
space,2619
t,2623
h,2626
e,2629
backspace,2636
backspace,2642
backspace,2646
backspace,2651
d,2655
space,2659
a,2664
backspace,2678
t,2682
h,2686
e,2689
space,2691
3,2718
3,2725
backspace,2736
4,2739
7,2748
space,2756
backspace,2767
backspace,2772
5,2787
space,2793
g,2799
l,2807
i,2812
m,2817
m,2822
e,2825
r,2827
i,2832
n,2836
g,2839
space,2841
l,2846
i,2851
g,2853
h,2856
t,2857
s,2869
space,2874
o,2875
f,2877
space,2882
t,2885
backspace,2895
a,2898
space,2903
d,2924
i,2930
s,2932
t,2937
a,2943
n,2950
t,2952
space,2956
v,2961
i,2971
l,2976
l,2980
a,2983
g,2987
e,2998
period,3003
space,3010
shift_r,3023
s,3026
u,3035
r,3039
r,3056
o,3058
u,3064
n,3070
d,3072
e,3083
d,3088
space,3091
b,3096
y,3100
space,3104
t,3109
h,3118
e,3135
space,3141
b,3149
r,3155
i,3165
l,3171
l,3176
i,3181
a,3184
n,3188
c,3192
e,3198
space,3203
o,3208
f,3211
space,3215
6,3245
7,3282
8,3290
space,3297
c,3308
e,3319
l,3326
e,3327
s,3339
t,3345
i,3348
a,3352
l,3355
space,3359
b,3365
o,3369
e,3372
i,3378
backspace,3385
backspace,3390
d,3395
i,3399
e,3404
s,3410
space,3414
comma,3421
space,3424
backspace,3431
backspace,3437
backspace,3441
space,3446
comma,3451
backspace,3458
backspace,3463
comma,3470
space,3473
t,3488
h,3491
e,3494
y,3498
space,3502
f,3508
e,3514
l,3519
t,3523
space,3531
t,3535
h,3539
e,3541
space,3543
s,3548
e,3555
a,3560
m,3566
l,3574
e,3579
s,3584
s,3588
space,3601
c,3609
o,3613
n,3619
n,3623
e,3625
c,3631
t,3637
i,3639
o,3642
n,3647
space,3651
b,3675
e,3682
t,3688
w,3693
e,3698
e,3703
n,3708
space,3711
t,3714
h,3717
e,3721
space,3722
i,3729
n,3733
i,3738
f,3741
i,3745
t,3749
backspace,3755
backspace,3758
backspace,3761
backspace,3765
f,3774
i,3778
n,3783
i,3787
t,3799
e,3804
space,3808
l,3816
e,3820
t,3824
t,3829
e,3835
r,3838
s,3843
space,3848
backspace,3857
comma,3863
space,3866
n,3872
u,3878
m,3885
b,3889
e,3895
r,3899
s,3904
space,3909
backspace,3919
comma,3925
space,3928
a,3932
n,3936
d,3937
space,3942
t,3952
h,3954
e,3958
space,3960
w,3968
o,3972
n,3991
d,3995
e,4000
s,4008
r,4028
backspace,4032
backspace,4040
r,4045
s,4049
space,4054
o,4058
f,4059
space,4064
t,4073
h,4076
e,4080
space,4081
c,4086
o,4091
s,4095
m,4113
o,4117
s,4121
period,4128
space,4133
