Key,Frame
6,1565
space,1571
f,1574
r,1579
o,1582
g,1587
s,1591
space,1596
c,1605
r,1612
a,1619
backspace,1635
o,1640
a,1643
k,1653
e,1656
d,1662
space,1665
m,1674
e,1682
d,1689
backspace,1699
l,1720
o,1726
d,1735
i,1738
o,1745
u,1749
s,1754
l,1759
y,1765
space,1771
b,1778
y,1783
space,1788
a,1796
space,1805
0,1890
space,1900
d,1907
g,1918
backspace,1932
e,1935
g,1941
r,1949
e,1958
space,1971
f,1977
backspace,1984
backspace,1989
e,1993
space,1997
f,2002
o,2009
u,2014
n,2020
t,2023
a,2027
i,2031
n,2037
period,2047
space,2052
shift,2060
n,2063
e,2068
a,2072
r,2076
b,2083
y,2088
space,2096
backspace,2109
comma,2115
space,2119
1,2126
2,2130
space,2135
m,2143
u,2150
s,2156
i,2160
c,2164
i,2184
a,2189
n,2193
s,2199
space,2203
p,2211
l,2217
a,2220
e,2238
backspace,2248
y,2254
e,2256
d,2261
space,2264
a,2276
space,2282
l,2288
i,2293
v,2296
e,2302
l,2320
y,2327
space,2331
t,2335
u,2337
n,2344
e,2346
comma,2359
space,2361
t,2367
h,2370
e,2374
i,2376
r,2390
space,2396
u,2403
backspace,2419
i,2424
n,2429
s,2433
t,2438
u,2445
backspace,2462
r,2466
u,2469
m,2477
e,2486
n,2492
t,2497
s,2504
space,2508
c,2527
r,2535
e,2540
a,2546
t,2548
i,2555
n,2560
g,2561
space,2563
a,2569
space,2573
s,2592
y,2595
m,2602
p,2606
h,2609
o,2613
n,2618
y,2625
space,2631
o,2635
f,2640
space,2642
s,2649
o,2652
u,2656
n,2662
d,2667
period,2673
space,2676
shift_r,2686
a,2691
space,2699
backspace,2707
s,2711
space,2715
t,2718
h,2720
e,2723
space,2726
c,2732
l,2739
o,2745
c,2752
k,2756
space,2761
s,2774
t,2779
r,2786
u,2790
c,2794
k,2798
space,2802
8,2836
comma,2872
9,2888
space,2898
backspace,2906
backspace,2911
space,2915
9,2921
space,2930
f,2935
r,2940
i,2942
backspace,2958
backspace,2963
i,2968
r,2971
e,2975
space,2980
backspace,2991
c,2996
r,3002
a,3008
k,3013
e,3017
r,3021
backspace,3031
backspace,3036
backspace,3040
c,3042
k,3047
e,3051
r,3055
s,3060
space,3065
l,3070
i,3075
t,3078
space,3081
u,3085
p,3090
space,3094
t,3099
h,3102
e,3105
space,3108
s,3113
k,3119
y,3130
comma,3141
space,3146
a,3151
n,3155
d,3159
space,3161
8,3188
9,3194
space,3198
c,3203
h,3208
i,3212
l,3219
d,3223
r,3229
e,3232
n,3238
space,3243
c,3247
l,3253
a,3256
p,3267
p,3271
e,3275
d,3280
space,3283
i,3288
n,3292
space,3294
d,3304
e,3309
l,3318
i,3323
g,3325
h,3328
t,3332
period,3337
space,3341
shift_r,3350
t,3353
h,3359
e,3362
space,3366
n,3374
e,3377
backspace,3384
backspace,3388
e,3391
n,3395
e,3399
r,3408
g,3415
y,3429
space,3435
o,3439
f,3442
space,3445
t,3451
h,3454
e,3458
space,3459
n,3463
i,3467
g,3470
h,3475
t,3479
space,3482
w,3490
a,3497
s,3502
space,3507
e,3513
l,3517
e,3519
c,3546
t,3553
i,3560
r,3563
backspace,3574
r,3580
backspace,3586
backspace,3590
r,3595
i,3598
c,3603
comma,3613
space,3617
w,3621
i,3624
t,3629
h,3632
space,3638
6,3666
7,3672
8,3680
space,3687
s,3692
t,3696
a,3703
r,3705
s,3725
space,3730
t,3737
w,3742
i,3749
n,3756
k,3761
l,3769
i,3775
n,3780
g,3782
space,3784
a,3789
v,3794
o,3798
backspace,3809
backspace,3814
b,3824
o,3828
v,3838
e,3844
space,3849
a,3854
n,3858
d,3862
space,3865
l,3870
a,3885
u,3892
t,3898
h,3902
backspace,3911
backspace,3916
g,3919
h,3923
t,3935
e,3940
r,3944
space,3952
c,3964
backspace,3974
e,3975
c,3984
o,3988
backspace,4006
h,4011
o,4014
i,4019
n,4024
g,4028
space,4031
f,4036
r,4041
o,4044
m,4047
space,4050
a,4056
l,4068
l,4072
space,4073
c,4083
o,4086
r,4092
n,4097
e,4105
r,4108
s,4115
comma,4125
space,4128
c,4138
e,4145
l,4150
e,4163
b,4171
r,4179
a,4187
t,4195
i,4200
n,4204
g,4206
space,4209
t,4212
h,4215
space,4223
backspace,4245
e,4250
space,4253
u,4258
n,4264
b,4268
r,4276
e,4285
a,4290
k,4297
a,4316
b,4320
l,4327
e,4331
space,4336
r,4342
h,4366
t,4370
backspace,4392
y,4396
t,4402
h,4405
m,4411
space,4415
o,4420
f,4422
space,4426
l,4432
i,4437
f,4439
e,4445
comma,4453
space,4456
l,4464
l,4467
e,4470
t,4476
backspace,4483
backspace,4488
backspace,4498
e,4504
t,4509
t,4512
e,4520
r,4523
s,4530
space,4535
backspace,4546
comma,4553
space,4564
a,4570
n,4575
d,4578
space,4582
n,4589
u,4594
m,4601
b,4604
e,4610
r,4613
s,4619
period,4624
space,4632
