Key,Frame
u,4302
n,4309
d,4312
space,4316
a,4322
space,4326
w,4331
a,4336
y,4342
space,4346
t,4352
o,4355
space,4357
b,4365
r,4372
i,4374
n,4381
g,4383
space,4387
m,4396
a,4399
t,4403
backspace,4415
g,4419
i,4422
c,4426
space,4431
t,4435
o,4439
space,4441
l,4447
i,4452
f,4457
e,4462
period,4470
space,4475
