Key,Frame
a,1583
r,1588
e,1602
backspace,1615
v,1617
e,1623
s,1628
comma,1636
backspace,1646
period,1653
space,1660
shift,1664
n,1667
e,1671
a,1675
b,1681
backspace,1693
r,1696
b,1704
y,1707
space,1714
backspace,1723
comma,1730
space,1735
6,1758
space,1765
backspace,1773
backspace,1776
6,1783
space,1790
f,1794
r,1799
o,1802
g,1806
s,1810
space,1815
c,1823
r,1830
o,1834
a,1836
k,1844
e,1855
d,1860
space,1864
i,1868
n,1874
space,1876
h,1882
a,1885
r,1890
m,1891
o,1913
n,1919
y,1926
space,1931
b,1936
e,1941
s,1946
i,1950
d,1960
e,1966
space,1969
a,1974
space,1978
f,1983
o,1989
u,1994
n,1999
t,2006
a,2010
i,2013
n,2019
space,2022
a,2030
t,2032
space,2037
9,2063
space,2071
backspace,2079
backspace,2084
space,2118
backspace,2124
backspace,2129
0,2135
space,2142
d,2149
e,2155
g,2160
r,2166
e,2183
s,2195
backspace,2205
e,2208
s,2213
comma,2217
space,2223
i,2227
t,2229
s,2234
space,2240
w,2245
a,2251
t,2253
e,2258
r,2262
s,2266
space,2271
s,2277
p,2284
r,2293
a,2300
backspace,2308
backspace,2313
a,2314
r,2318
k,2335
i,2352
n,2356
g,2359
space,2362
backspace,2372
backspace,2377
backspace,2380
backspace,2385
l,2391
i,2398
n,2402
g,2404
space,2407
i,2410
n,2415
space,2417
t,2420
h,2423
e,2426
space,2429
m,2439
o,2442
o,2446
o,2449
n,2456
backspace,2465
backspace,2470
n,2478
space,2483
backspace,2494
l,2499
i,2506
g,2512
h,2515
t,2519
period,2529
space,2534
shift_r,2541
c,2543
h,2549
i,2553
l,2558
r,2568
e,2571
n,2576
backspace,2584
backspace,2590
backspace,2598
d,2603
r,2609
e,2612
n,2617
space,2622
l,2626
a,2631
u,2636
g,2641
h,2647
e,2660
d,2669
space,2674
a,2680
s,2684
space,2688
t,2692
h,2696
e,2698
space,2702
c,2710
backspace,2723
backspace,2727
y,2733
space,2738
c,2743
o,2745
u,2750
n,2756
t,2756
e,2762
d,2767
space,2771
3,2790
4,2796
5,2802
space,2808
l,2814
e,2818
a,2827
backspace,2834
backspace,2839
a,2841
n,2845
t,2848
e,2855
r,2858
n,2865
s,2869
space,2874
l,2880
i,2886
g,2890
h,2894
t,2906
i,2911
n,2916
g,2918
space,2922
u,2927
p,2931
space,2937
t,2941
h,2942
e,2947
space,2948
s,2954
u,2962
backspace,2978
q,2982
u,2985
a,2990
r,2998
e,3004
comma,3011
space,3014
w,3019
h,3021
i,3026
l,3032
e,3035
space,3040
9,3062
space,3068
m,3083
u,3091
s,3101
i,3105
i,3113
c,3122
backspace,3129
backspace,3133
c,3136
i,3138
a,3143
n,3149
s,3153
space,3157
p,3167
l,3173
a,3177
y,3184
e,3191
d,3198
space,3201
a,3207
space,3212
c,3218
h,3223
e,3229
e,3234
r,3237
f,3244
u,3248
l,3255
space,3263
t,3270
u,3272
n,3277
e,3280
period,3285
space,3291
t,3297
backspace,3306
shift_r,3315
t,3317
h,3326
e,3331
space,3335
n,3343
i,3348
g,3351
h,3355
t,3358
space,3360
z,3372
backspace,3399
b,3402
u,3406
z,3417
z,3423
e,3431
d,3438
space,3441
i,3447
w,3448
h,3454
t,3454
space,3457
backspace,3462
backspace,3468
backspace,3473
backspace,3477
backspace,3495
w,3509
i,3512
t,3515
h,3518
space,3521
e,3527
n,3532
e,3535
r,3549
g,3557
y,3562
comma,3572
space,3574
a,3582
space,3589
p,3605
e,3612
r,3617
f,3624
e,3630
c,3635
t,3645
space,3648
b,3656
l,3662
e,3682
n,3687
d,3688
space,3691
o,3696
f,3697
space,3701
n,3703
u,3708
m,3715
b,3718
e,3724
r,3728
s,3733
comma,3744
space,3746
l,3751
e,3754
t,3759
t,3765
e,3769
r,3774
s,3778
space,3783
backspace,3792
comma,3798
space,3801
a,3805
d,3814
space,3818
backspace,3826
backspace,3831
n,3836
d,3838
space,3843
t,3847
h,3848
e,3852
space,3855
b,3862
o,3865
u,3870
n,3876
d,3881
l,3886
s,3896
e,3909
backspace,3920
backspace,3925
e,3932
s,3938
s,3942
space,3947
j,3953
o,3957
y,3964
space,3971
o,3978
f,3979
space,3983
l,3989
i,3995
f,3997
e,4002
period,4009
space,4014
z,4042
backspace,4060
shift,4074
