Key,Frame
h,3462
a,3468
l,3476
l,3480
e,3484
a,3492
n,3500
g,3503
backspace,3507
backspace,3512
backspace,3520
n,3527
g,3532
e,3535
s,3540
space,3547
backspace,3555
comma,3563
space,3567
e,3568
x,3576
p,3580
l,3586
a,3591
backspace,3600
backspace,3604
a,3607
n,3611
d,3614
i,3617
n,3621
g,3621
space,3625
t,3628
h,3631
e,3634
space,3638
i,3640
n,3646
i,3649
t,3664
i,3669
a,3673
b,3678
backspace,3694
t,3696
i,3699
v,3702
e,3706
space,3710
t,3716
o,3719
space,3722
e,3728
backspace,3740
b,3747
e,3752
n,3758
e,3760
r,3766
backspace,3778
f,3781
i,3784
t,3787
space,3791
8,3823
4,3830
2,3852
2,3856
0,3862
space,3867
c,3871
i,3874
t,3878
e,3881
s,3886
backspace,3896
backspace,3902
i,3909
s,3912
backspace,3926
e,3930
s,3935
space,3939
u,3944
s,3947
i,3949
n,3956
g,3957
space,3960
6,3995
4,4003
9,4022
space,4029
f,4033
o,4038
r,4039
m,4044
u,4060
l,4068
a,4073
s,4078
space,4082
a,4086
n,4090
d,4092
space,4096
1,4102
backspace,4124
0,4131
2,4139
3,4142
4,4145
space,4153
r,4168
a,4173
backspace,4195
e,4197
a,4202
c,4208
t,4214
i,4217
backspace,4227
o,4233
r,4234
s,4241
period,4248
space,4253
shift_r,4265
t,4268
h,4278
e,4282
i,4298
r,4301
space,4306
1,4312
0,4321
4,4335
backspace,4355
7,4365
5,4370
8,4409
6,4447
7,4483
3,4492
space,4502
b,4513
u,4518
d,4522
g,4532
e,4538
t,4542
space,4549
f,4555
u,4560
n,4566
d,4582
e,4587
d,4592
space,4596
1,4600
1,4606
space,4613
t,4619
e,4624
a,4638
m,4647
s,4649
space,4654
a,4662
c,4668
r,4676
o,4686
s,4691
s,4696
space,4700
5,4734
1,4741
4,4756
2,4770
space,4776
s,4784
i,4792
t,4793
s,4800
space,4806
backspace,4814
backspace,4819
e,4822
s,4828
comma,4832
space,4835
p,4841
r,4845
o,4848
v,4852
i,4857
d,4867
i,4873
n,4879
g,4881
space,4886
s,4890
u,4894
s,4896
t,4903
a,4911
i,4917
n,4922
a,4933
b,4941
l,4943
e,4947
space,4952
e,4958
n,4962
v,4967
e,4973
backspace,4983
backspace,4988
e,4989
r,4994
g,5001
y,5003
space,5007
t,5016
o,5020
space,5023
1,5032
3,5039
0,5079
3,5093
backspace,5110
9,5123
backspace,5143
8,5154
7,5162
5,5174
space,5184
h,5190
o,5194
e,5199
m,5208
backspace,5216
backspace,5221
m,5226
e,5228
s,5234
space,5238
i,5241
n,5249
space,5251
j,5257
u,5262
s,5262
t,5267
space,5270
2,5293
9,5306
9,5321
space,5330
backspace,5340
4,5344
5,5356
space,5367
m,5376
o,5380
t,5387
n,5387
backspace,5399
backspace,5405
n,5411
t,5413
h,5418
s,5423
space,5427
backspace,5439
comma,5445
space,5451
w,5453
h,5461
i,5467
l,5475
e,5480
space,5484
g,5492
a,5498
t,5503
h,5506
e,5509
r,5513
i,5519
n,5524
g,5524
space,5527
o,5531
v,5533
e,5540
r,5544
space,5548
6,5581
3,5593
4,5607
4,5610
backspace,5624
backspace,5630
5,5636
5,5642
7,5675
2,5685
9,5697
space,5699
backspace,5711
backspace,5717
0,5723
space,5728
d,5731
a,5736
t,5739
a,5742
s,5747
backspace,5759
space,5764
p,5767
i,5775
backspace,5790
o,5796
i,5800
n,5804
t,5808
s,5811
period,5816
space,5822
