Key,Frame
b,1971
b,1977
l,1979
i,1983
n,1988
g,1989
space,1993
o,1996
n,2001
space,2003
1,2012
3,2019
space,2024
d,2030
i,2036
f,2044
f,2049
e,2057
r,2058
e,2062
n,2066
t,2068
space,2074
p,2083
l,2087
a,2096
n,2100
t,2104
s,2111
period,2114
space,2120
shift_r,2137
t,2140
h,2146
e,2149
space,2155
s,2165
n,2179
backspace,2190
u,2195
n,2201
comma,2206
space,2212
n,2214
o,2218
w,2221
space,2226
7,2259
8,2263
space,2267
s,2272
e,2276
t,2279
comma,2288
space,2292
c,2298
a,2303
s,2307
t,2311
space,2315
a,2328
space,2333
w,2337
a,2341
r,2344
m,2422
space,2426
g,2438
l,2441
o,2447
w,2450
space,2458
o,2464
v,2467
e,2472
r,2474
space,2477
t,2483
h,2487
e,2489
space,2492
6,2519
3,2524
space,2535
t,2544
r,2548
e,2554
e,2558
s,2564
comma,2572
backspace,2583
space,2586
l,2591
i,2597
n,2604
i,2608
n,2623
g,2627
space,2630
t,2633
h,2637
a,2640
space,2647
backspace,2658
backspace,2664
e,2668
space,2670
h,2707
o,2711
r,2715
i,2725
z,2732
o,2736
n,2739
comma,2749
space,2753
t,2755
h,2759
i,2764
e,2769
r,2772
backspace,2779
backspace,2784
backspace,2787
e,2791
i,2795
r,2802
space,2808
s,2812
h,2815
a,2820
d,2832
o,2837
w,2840
s,2851
space,2856
t,2861
backspace,2873
s,2875
t,2875
r,2880
e,2888
t,2895
c,2902
h,2905
i,2910
n,2915
g,2917
space,2920
a,2925
c,2930
o,2943
r,2947
backspace,2959
backspace,2964
r,2968
o,2971
s,2975
s,2980
space,2983
t,2985
h,2988
e,2992
space,2995
1,3004
3,3010
backspace,3032
2,3041
0,3051
space,3058
a,3085
c,3090
r,3099
e,3104
space,3110
m,3116
e,3119
a,3124
d,3136
o,3139
w,3144
comma,3151
backspace,3161
period,3168
space,3173
shift_r,3175
a,3178
s,3191
space,3196
n,3203
i,3208
g,3209
h,3213
t,3214
space,3218
f,3221
e,3226
e,3233
backspace,3247
l,3253
l,3258
comma,3264
space,3266
2,3276
3,3282
backspace,3290
7,3319
space,3323
f,3328
r,3333
o,3335
g,3339
s,3343
space,3356
c,3364
r,3370
a,3378
backspace,3386
o,3391
a,3395
k,3399
e,3402
d,3408
f,3414
backspace,3427
space,3430
f,3435
r,3440
o,3441
m,3448
space,3450
t,3454
h,3456
e,3458
space,3463
p,3467
o,3472
n,3489
d,3493
space,3498
comma,3504
backspace,3511
backspace,3516
comma,3523
space,3527
j,3533
o,3539
i,3543
n,3554
e,3558
d,3563
space,3566
b,3573
y,3577
space,3580
7,3607
6,3631
space,3639
c,3652
h,3656
r,3662
i,3665
p,3669
backspace,3678
backspace,3684
backspace,3688
i,3693
r,3695
p,3700
i,3706
n,3709
g,3712
space,3714
c,3727
r,3733
i,3737
k,3743
e,3748
backspace,3758
backspace,3763
c,3767
k,3770
e,3774
t,3777
s,3781
comma,3789
space,3792
f,3797
i,3802
l,3809
l,3824
i,3830
n,3836
g,3839
space,3842
t,3845
h,3848
e,3851
a,3859
i,3865
backspace,3872
backspace,3877
space,3881
i,3886
a,3888
backspace,3900
backspace,3904
a,3907
i,3910
r,3914
space,3919
w,3929
i,3932
t,3936
h,3939
space,3942
a,3946
space,3951
s,3955
y,3974
m,3983
p,3987
h,3991
o,3995
n,4000
y,4007
space,4011
n,4016
backspace,4026
o,4032
f,4035
space,4038
n,4039
a,4045
t,4049
u,4052
r,4056
e,4057
comma,4073
space,4079
w,4082
h,4086
i,4091
l,4097
e,4100
space,4103
5,4128
space,4135
f,4140
i,4146
r,4147
e,4151
f,4161
l,4167
i,4171
e,4173
s,4177
space,4187
f,4192
l,4209
i,4214
c,4218
k,4222
e,4227
e,4236
backspace,4249
r,4254
e,4258
d,4262
space,4267
i,4269
n,4274
space,4276
t,4278
e,4287
backspace,4297
h,4301
e,4304
space,4307
c,4311
o,4313
o,4318
o,4323
l,4334
backspace,4341
backspace,4346
l,4352
space,4354
b,4363
r,4371
r,4380
backspace,4391
e,4395
e,4398
z,4416
e,4424
period,4429
space,4433
