Key,Frame
w,3717
a,3723
l,3730
t,3736
z,3743
period,3749
space,3754
f,3759
i,3763
v,3764
e,3770
space,3773
o,3779
r,3782
space,3785
s,3791
i,3796
x,3799
space,3805
b,3817
i,3823
g,3826
space,3833
j,3840
e,3844
t,3855
space,3862
p,3874
l,3880
a,3882
n,3888
t,3892
s,3898
backspace,3906
backspace,3911
e,3913
s,3918
space,3923
z,3932
o,3937
o,3942
m,3947
e,3950
d,3956
space,3959
q,3968
u,3971
i,3976
c,3980
k,3985
l,3990
y,3997
space,4002
g,4010
backspace,4022
b,4026
e,4032
space,4037
t,4043
h,4046
e,4049
space,4052
w,4068
backspace,4080
t,4083
w,4088
o,4094
backspace,4104
backspace,4109
o,4114
w,4116
e,4119
r,4125
period,4136
space,4140
j,4146
a,4149
c,4156
k,4161
space,4163
a,4168
m,4172
a,4175
z,4186
e,4194
d,4199
space,4204
a,4209
space,4215
f,4219
e,4224
w,4229
space,4233
g,4241
i,4247
r,4251
l,4257
s,4268
space,4273
b,4279
y,4284
space,4289
d,4294
r,4301
i,4309
o,4317
backspace,4327
backspace,4333
o,4338
p,4344
p,4349
i,4351
n,4356
g,4360
space,4363
t,4366
h,4370
e,4373
space,4375
a,4383
n,4387
t,4394
i,4398
q,4406
u,4411
e,4416
space,4419
e,4430
backspace,4441
o,4446
n,4450
y,4458
x,4465
space,4469
v,4475
a,4480
s,4482
e,4496
period,4504
space,4508
q,4516
backspace,4534
q,4537
space,4547
backspace,4555
backspace,4558
a,4595
space,4604
q,4609
u,4613
c,4619
k,4623
backspace,4635
backspace,4639
i,4644
c,4647
k,4652
space,4655
m,4663
o,4668
v,4670
e,4675
m,4680
e,4683
n,4688
t,4691
space,4705
o,4713
f,4715
space,4718
t,4724
h,4726
e,4729
space,4731
e,4741
n,4745
e,4750
r,4751
g,4761
y,4766
backspace,4774
backspace,4778
m,4783
y,4789
space,4792
w,4803
i,4808
l,4814
l,4819
space,4820
j,4826
e,4831
o,4838
r,4843
p,4851
backspace,4860
backspace,4866
p,4871
a,4874
r,4878
d,4888
i,4892
z,4897
e,4904
space,4907
s,4914
i,4917
x,4922
e,4940
backspace,4949
space,4953
g,4960
u,4972
n,4981
space,4998
b,5006
o,5010
a,5017
t,5021
s,5028
space,5034
backspace,5042
period,5049
space,5054
j,5058
a,5069
d,5075
e,5080
d,5086
space,5090
x,5100
backspace,5112
z,5114
o,5119
o,5125
m,5131
b,5138
i,5143
e,5146
s,5150
space,5155
a,5159
c,5163
t,5168
e,5176
d,5182
space,5187
q,5194
u,5197
i,5209
backspace,5222
a,5226
i,5228
t,5239
l,5245
backspace,5256
backspace,5260
n,5266
t,5270
l,5276
y,5282
space,5287
b,5294
u,5298
t,5302
space,5306
k,5314
e,5317
p,5323
t,5338
space,5342
d,5348
r,5356
i,5363
v,5367
i,5373
n,5376
g,5379
space,5381
t,5389
h,5395
e,5399
i,5422
r,5426
space,5431
e,5437
backspace,5446
x,5452
o,5453
backspace,5467
backspace,5474
o,5481
x,5484
e,5490
n,5494
space,5499
f,5507
o,5511
r,5515
w,5532
a,5537
r,5542
d,5548
period,5556
space,5560
n,5565
o,5569
space,5573
k,5578
i,5583
d,5586
d,5589
i,5591
n,5596
g,5598
space,5601
l,5606
o,5614
r,5618
e,5623
n,5638
z,5643
o,5650
space,5657
c,5671
a,5677
l,5681
l,5686
e,5689
d,5694
space,5698
o,5700
f,5704
f,5708
space,5716
h,5725
i,5729
s,5732
space,5739
t,5746
r,5752
i,5755
p,5759
space,5765
t,5767
o,5772
space,5774
m,5782
e,5785
x,5792
c,5799
i,5800
backspace,5811
backspace,5816
i,5820
c,5822
a,5827
o,5830
backspace,5839
backspace,5842
o,5848
space,5851
c,5857
i,5863
t,5868
y,5879
space,5888
j,5897
u,5903
s,5906
s,5910
t,5910
space,5918
backspace,5926
backspace,5930
backspace,5936
t,5944
space,5948
b,5955
e,5959
c,5964
a,5969
u,5975
s,5977
e,5981
space,5984
t,5988
h,5989
e,5991
y,5997
space,6001
t,6008
h,6011
o,6016
l,6021
backspace,6029
backspace,6033
backspace,6038
o,6044
l,6048
d,6051
space,6055
h,6061
i,6067
m,6073
e,6076
space,6078
t,6082
h,6084
e,6087
space,6090
backspace,6096
backspace,6101
backspace,6105
backspace,6110
backspace,6115
backspace,6120
space,6123
t,6127
h,6131
e,6143
space,6149
c,6164
o,6168
n,6171
s,6174
u,6181
backspace,6189
backspace,6193
q,6197
u,6200
i,6204
e,6207
s,6213
t,6217
backspace,6223
backspace,6228
backspace,6239
s,6246
t,6250
a,6255
o,6273
backspace,6282
d,6287
o,6291
r,6296
space,6299
w,6314
e,6318
r,6321
space,6324
e,6330
backspace,6342
backspace,6347
e,6350
space,6354
e,6360
x,6367
t,6377
i,6389
n,6396
c,6400
t,6406
period,6413
space,6420
