Key,Frame
space,1659
4,1664
space,1671
c,1685
u,1693
r,1697
i,1710
o,1716
u,1720
s,1724
space,1732
g,1741
e,1746
c,1752
k,1766
o,1772
s,1774
space,1784
s,1793
i,1804
l,1815
e,1818
n,1822
t,1823
l,1829
y,1836
space,1840
w,1848
a,1852
t,1858
c,1865
h,1869
space,1873
f,1878
r,1883
backspace,1890
backspace,1896
backspace,1900
e,1904
d,1909
space,1912
f,1917
r,1923
o,1925
o,1930
backspace,1944
m,1951
space,1954
t,1958
h,1960
e,1963
space,1968
n,1975
e,1980
a,1985
r,1988
b,1996
y,2000
space,2006
r,2021
o,2025
c,2036
k,2040
s,2046
space,2053
backspace,2061
period,2070
space,2076
shift,2080
i,2084
n,2090
space,2096
t,2099
h,2102
e,2106
space,2108
i,2116
backspace,2128
d,2131
i,2135
s,2138
t,2142
a,2146
n,2152
c,2155
e,2161
comma,2183
space,2187
a,2191
space,2198
z,2204
a,2210
n,2224
y,2231
space,2236
z,2247
e,2253
b,2258
r,2268
a,2273
space,2283
w,2292
a,2298
r,2304
backspace,2316
n,2321
d,2324
e,2330
r,2335
e,2340
d,2346
space,2349
i,2360
n,2365
t,2370
o,2374
space,2379
t,2386
h,2391
e,2393
space,2396
c,2401
l,2404
e,2411
a,2424
r,2428
i,2432
n,2435
g,2438
space,2441
backspace,2454
comma,2470
space,2476
s,2480
t,2485
a,2489
r,2498
t,2511
l,2516
i,2521
n,2526
g,2529
space,2532
7,2560
space,2566
q,2576
u,2580
a,2585
i,2589
l,2595
space,2602
t,2606
h,2608
a,2611
t,2615
space,2619
q,2624
u,2627
i,2633
c,2636
k,2640
l,2646
y,2652
space,2657
t,2662
o,2664
o,2668
k,2673
space,2677
f,2682
i,2687
l,2693
backspace,2700
backspace,2703
l,2709
i,2714
g,2718
h,2722
t,2726
space,2729
i,2733
n,2739
space,2741
f,2749
backspace,2760
a,2763
space,2766
f,2771
l,2776
u,2782
r,2784
r,2790
y,2796
space,2802
o,2805
f,2808
space,2812
f,2825
e,2831
a,2837
t,2840
h,2845
e,2848
r,2851
s,2858
period,2868
space,2873
shift_r,2878
a,2880
r,2886
o,2891
u,2895
n,2900
d,2902
space,2907
t,2910
h,2914
e,2920
i,2925
r,2928
space,2933
g,2939
l,2943
o,2948
w,2951
i,2955
n,2960
g,2966
space,2971
c,2978
a,2982
m,2991
p,2996
f,3006
i,3008
r,3013
e,3020
comma,3025
space,3029
t,3032
h,3035
e,3039
y,3045
space,3050
d,3056
i,3060
s,3064
c,3067
u,3080
s,3087
s,3104
e,3111
d,3115
space,3119
1,3126
2,3132
backspace,3143
3,3146
2,3151
space,3160
b,3169
i,3180
z,3201
a,3208
r,3214
r,3221
e,3228
space,3236
n,3246
backspace,3261
m,3268
y,3274
s,3278
t,3282
e,3288
r,3292
i,3299
e,3302
s,3308
comma,3316
space,3319
a,3326
backspace,3339
e,3351
a,3356
c,3361
h,3364
space,3368
o,3373
n,3377
e,3381
space,3385
m,3392
o,3397
r,3401
e,3405
space,3409
p,3419
u,3424
z,3441
z,3450
l,3458
i,3463
n,3468
g,3470
space,3473
t,3478
h,3479
a,3484
n,3488
space,3492
t,3501
h,3503
e,3507
space,3511
l,3521
a,3525
s,3530
t,3534
period,3551
space,3558
shift_r,3562
b,3566
y,3572
space,3576
t,3590
h,3597
e,3600
space,3603
c,3619
r,3626
e,3638
backspace,3650
a,3653
c,3658
k,3662
space,3666
o,3672
f,3675
space,3678
s,3692
backspace,3707
d,3709
a,3716
w,3721
n,3727
comma,3736
space,3739
t,3743
h,3747
e,3750
y,3755
space,3758
d,3763
backspace,3776
h,3782
a,3785
d,3790
d,3802
backspace,3815
space,3819
d,3825
i,3830
s,3832
c,3840
o,3844
v,3847
e,3853
r,3858
e,3864
d,3871
space,3876
5,3904
6,3924
space,3930
h,3944
i,3949
d,3952
d,3957
e,3963
n,3966
space,3970
c,3975
a,3980
v,3984
e,3989
s,3994
comma,4000
space,4005
e,4021
a,4025
c,4031
h,4037
space,4041
l,4049
backspace,4059
g,4062
l,4066
i,4071
t,4074
t,4082
e,4088
r,4092
i,4097
n,4102
g,4104
space,4108
w,4114
i,4117
t,4120
h,4124
space,4126
q,4132
u,4137
a,4144
r,4166
t,4172
z,4179
comma,4189
space,4193
a,4196
n,4199
d,4202
space,4207
m,4211
a,4214
r,4218
v,4226
e,4232
l,4235
e,4253
d,4260
space,4263
a,4269
t,4273
space,4277
h,4281
o,4283
w,4293
space,4297
t,4302
h,4305
e,4308
space,4311
q,4319
u,4325
i,4331
t,4336
e,4340
backspace,4351
backspace,4356
e,4364
t,4369
comma,4375
space,4379
q,4411
u,4417
i,4427
r,4431
k,4435
y,4442
space,4448
n,4454
i,4458
g,4460
h,4464
t,4468
space,4471
h,4477
a,4481
d,4485
space,4490
b,4496
o,4501
backspace,4512
r,4516
o,4517
g,4524
backspace,4534
u,4539
g,4542
h,4546
t,4548
space,4552
t,4557
h,4558
e,4563
m,4567
space,4573
t,4577
h,4581
backspace,4594
o,4599
space,4602
t,4605
h,4608
e,4610
space,4613
e,4622
d,4628
g,4634
e,4637
space,4641
o,4646
f,4650
space,4654
s,4662
o,4664
m,4668
e,4670
h,4677
t,4678
i,4681
backspace,4690
backspace,4696
backspace,4700
t,4707
h,4709
i,4713
n,4718
g,4720
space,4723
e,4728
x,4735
t,4744
r,4750
a,4766
o,4774
r,4781
d,4805
i,4809
n,4816
a,4820
r,4825
y,4829
period,4845
space,4854
