Key,Frame
a,1947
d,1951
e,1962
d,1967
space,1972
t,1979
h,1983
e,1986
space,1989
n,2000
i,2005
g,2008
h,2012
t,2016
period,2027
space,2031
shift,2039
i,2040
n,2048
space,2054
t,2059
h,2062
e,2068
space,2071
d,2077
i,2082
s,2086
t,2091
a,2095
n,2101
c,2105
e,2112
space,2119
backspace,2126
comma,2135
space,2139
1,2144
2,2150
space,2158
o,2176
w,2180
l,2186
s,2189
space,2197
h,2207
o,2212
o,2215
t,2223
e,2228
d,2236
space,2239
a,2246
backspace,2253
comma,2262
backspace,2271
backspace,2277
backspace,2281
comma,2288
backspace,2298
d,2302
comma,2307
space,2312
a,2315
n,2319
d,2324
space,2327
5,2340
backspace,2361
5,2390
space,2401
backspace,2412
backspace,2417
6,2442
space,2455
r,2481
backspace,2494
f,2571
r,2577
o,2582
g,2586
s,2591
space,2597
s,2616
l,2622
backspace,2632
p,2640
l,2646
a,2651
h,2663
s,2669
backspace,2678
backspace,2683
s,2686
h,2690
e,2693
d,2699
space,2705
i,2723
n,2731
space,2737
a,2750
space,2754
p,2762
o,2773
n,2777
d,2788
space,2792
r,2807
r,2819
backspace,2827
e,2831
f,2840
l,2846
e,2847
d,2853
backspace,2871
c,2873
t,2879
i,2882
n,2888
g,2891
space,2894
9,2933
backspace,2954
8,2963
9,2996
space,3040
t,3049
w,3053
i,3074
n,3079
k,3085
i,3090
backspace,3105
l,3112
i,3116
n,3121
g,3125
space,3129
s,3130
t,3135
a,3139
r,3142
t,3148
backspace,3158
s,3160
space,3167
backspace,3178
period,3188
space,3193
a,3254
shift,3256
r,3269
o,3276
u,3278
n,3284
d,3288
space,3292
t,3295
h,3297
e,3303
space,3307
c,3312
a,3316
m,3322
p,3331
f,3356
i,3360
r,3364
e,3366
space,3373
backspace,3383
comma,3392
space,3396
t,3398
h,3403
e,3408
y,3413
space,3419
s,3423
h,3426
a,3433
r,3438
e,3440
d,3446
space,3451
s,3454
t,3458
r,3465
o,3470
backspace,3482
backspace,3488
o,3494
r,3497
e,3498
i,3502
s,3508
backspace,3515
backspace,3519
backspace,3524
i,3533
e,3536
s,3542
space,3547
o,3554
f,3558
space,3562
t,3564
h,3567
e,3573
space,3577
3,3591
backspace,3601
3,3613
4,3619
5,3635
space,3641
a,3664
c,3669
backspace,3684
v,3693
e,3697
backspace,3704
backspace,3712
d,3716
v,3725
e,3729
n,3732
t,3736
r,3744
u,3745
r,3752
e,3756
backspace,3770
backspace,3788
e,3796
s,3802
space,3826
t,3837
h,3841
e,3845
space,3849
y,3851
backspace,3860
backspace,3865
y,3869
space,3874
w,3882
o,3887
u,3890
l,3898
d,3901
space,3906
d,3916
r,3923
a,3926
backspace,3942
e,3945
a,3949
m,3954
e,3979
d,3985
space,3990
o,3997
f,4001
space,4004
backspace,4018
comma,4027
space,4032
p,4049
u,4053
n,4066
c,4074
t,4081
u,4087
a,4093
t,4098
e,4101
d,4107
space,4112
b,4116
y,4120
space,4125
l,4134
u,4140
a,4144
h,4150
backspace,4158
backspace,4163
a,4169
backspace,4180
backspace,4188
a,4192
u,4195
g,4200
h,4204
t,4224
e,4230
r,4233
space,4251
a,4254
n,4258
d,4261
space,4266
t,4268
h,4271
e,4275
space,4280
s,4283
o,4288
u,4292
n,4299
d,4304
space,4310
o,4322
f,4327
space,4330
9,4369
backspace,4384
0,4402
space,4411
o,4426
backspace,4436
w,4440
o,4442
o,4449
backspace,4463
r,4468
r,4473
i,4477
e,4479
s,4485
space,4491
i,4501
n,4507
space,4510
t,4512
h,4515
e,4519
space,4523
w,4528
o,4530
u,4533
l,4542
backspace,4555
backspace,4560
r,4565
l,4570
d,4575
space,4583
backspace,4594
period,4603
space,4609
shift,4620
b,4621
y,4636
space,4642
m,4655
i,4659
d,4663
n,4676
i,4680
g,4684
h,4686
t,4690
comma,4696
space,4703
t,4708
h,4711
e,4715
y,4727
space,4735
h,4746
a,4751
d,4758
space,4763
c,4772
o,4775
u,4780
n,4788
t,4796
e,4799
d,4806
space,4810
5,4834
backspace,4858
6,4866
7,4878
8,4886
space,4897
g,4926
l,4930
o,4936
w,4939
i,4942
n,4947
g,4953
space,4956
f,4962
i,4964
r,4968
e,4971
f,4984
l,4990
i,4996
e,4998
s,5013
space,5018
a,5024
n,5028
d,5032
space,5035
m,5041
a,5045
r,5051
v,5067
e,5084
l,5094
e,5095
d,5102
space,5108
a,5113
t,5119
space,5122
h,5127
o,5131
w,5134
space,5138
n,5145
a,5156
u,5160
t,5164
r,5170
e,5173
backspace,5179
backspace,5184
backspace,5189
backspace,5195
t,5211
u,5214
r,5219
e,5222
space,5228
backspace,5235
comma,5243
space,5246
l,5251
i,5255
k,5261
e,5265
space,5269
n,5272
u,5276
m,5283
b,5287
e,5292
r,5295
s,5300
space,5305
backspace,5314
comma,5321
space,5325
w,5327
backspace,5348
a,5355
l,5360
w,5362
a,5370
y,5375
s,5379
space,5385
f,5389
o,5394
u,5398
n,5405
d,5408
space,5413
a,5424
space,5430
w,5435
a,5439
y,5443
space,5448
t,5452
o,5454
space,5462
b,5469
r,5475
i,5478
g,5482
h,5485
t,5491
space,5495
backspace,5504
backspace,5508
backspace,5513
backspace,5531
n,5537
g,5542
space,5547
m,5553
a,5557
t,5561
i,5567
backspace,5575
backspace,5581
g,5587
i,5590
c,5595
space,5602
t,5605
o,5608
space,5613
l,5621
i,5629
f,5632
e,5640
l,5649
backspace,5674
period,5683
