Key,Frame
space,4738
t,4742
o,4746
space,4750
a,4757
c,4761
h,4769
i,4772
e,4777
v,4799
e,4813
i,4821
n,4826
g,4829
space,4834
t,4838
backspace,4846
e,4850
v,4855
e,4861
n,4864
space,4869
g,4874
r,4880
e,4886
a,4889
t,4893
e,4904
r,4907
space,4915
m,4933
i,4936
l,4943
e,4983
s,4992
t,4997
o,5005
n,5008
e,5011
s,5018
space,5024
t,5028
o,5032
d,5037
g,5045
backspace,5054
backspace,5059
g,5063
e,5069
t,5080
h,5085
e,5091
r,5094
space,5098
backspace,5104
period,5114
space,5121
o,5124
n,5128
c,5133
e,5140
space,5145
a,5149
space,5156
g,5180
a,5185
backspace,5191
backspace,5195
backspace,5200
backspace,5204
g,5208
a,5212
i,5215
n,5221
space,5226
backspace,5254
backspace,5258
backspace,5263
backspace,5268
backspace,5275
a,5286
g,5292
a,5304
i,5310
n,5315
comma,5327
space,5333
t,5334
h,5339
a,5345
n,5348
k,5353
space,5362
y,5368
o,5372
u,5374
space,5379
f,5383
o,5387
r,5390
space,5392
b,5406
e,5411
g,5416
i,5417
n,5424
g,5426
backspace,5433
backspace,5437
backspace,5443
backspace,5458
i,5463
n,5469
g,5474
space,5478
a,5481
n,5485
space,5491
i,5495
n,5501
t,5507
e,5516
g,5536
r,5541
a,5546
l,5551
space,5557
p,5571
a,5575
r,5578
t,5584
space,5590
o,5593
f,5597
space,5599
o,5609
u,5613
r,5616
space,5620
t,5625
e,5632
a,5635
m,5640
period,5649
space,5654
b,5670
backspace,5682
h,5689
e,5690
r,5696
e,5699
s,5712
space,5718
t,5722
o,5725
space,5728
c,5735
o,5738
n,5740
t,5744
i,5752
n,5762
u,5768
e,5770
s,5777
space,5786
backspace,5791
backspace,5796
space,5806
s,5816
u,5821
c,5823
c,5830
e,5836
s,5841
s,5847
space,5852
a,5854
n,5858
d,5864
space,5867
m,5871
a,5875
n,5880
y,5887
space,5892
m,5903
o,5908
r,5912
e,5915
space,5918
m,5922
e,5926
m,5941
o,5951
r,5955
a,5961
b,5967
l,5971
e,5977
space,5983
m,5988
o,5992
n,6001
backspace,6011
m,6020
e,6023
n,6026
t,6030
s,6036
space,6042
a,6050
h,6054
space,6061
backspace,6069
h,6076
e,6083
a,6086
backspace,6092
backspace,6097
backspace,6102
e,6106
a,6110
d,6115
period,6135
space,6139
b,6149
e,6155
f,6172
backspace,6184
s,6186
t,6192
space,6196
r,6203
e,6205
a,6219
backspace,6229
g,6234
a,6238
r,6242
d,6248
s,6254
period,6263
backspace,6296
comma,6303
