Key,Frame
backspace,3715
backspace,3720
backspace,3725
backspace,3731
w,3739
i,3741
t,3747
h,3749
space,3756
t,3759
h,3761
e,3766
space,3770
h,3779
e,3784
l,3787
p,3793
space,3812
t,3817
o,3841
backspace,3849
backspace,3853
o,3860
f,3866
space,3869
o,3890
u,3894
r,3899
space,3903
i,4024
n,4031
n,4037
o,4042
v,4052
a,4060
t,4063
i,4069
v,4074
e,4078
s,4086
backspace,4115
space,4123
t,4134
e,4138
c,4147
h,4151
n,4180
i,4186
q,4197
u,4201
e,4206
s,4214
space,4222
a,4265
n,4269
d,4273
space,4279
q,4295
u,4301
c,4306
i,4308
k,4315
space,4324
backspace,4358
backspace,4362
backspace,4367
backspace,4372
i,4379
c,4384
k,4390
space,4399
space,4421
a,4429
d,4434
j,4476
u,4483
s,4487
t,4492
m,4516
e,4519
n,4525
t,4530
s,4536
period,4545
space,4550
t,4557
h,4561
e,4564
space,4568
r,4580
backspace,4598
p,4608
r,4615
o,4639
c,4657
e,4667
s,4675
s,4680
space,4686
h,4708
a,4712
s,4717
space,4722
b,4727
e,4732
e,4737
space,4743
n,4746
backspace,4754
backspace,4760
n,4767
space,4771
q,4781
u,4786
i,4790
t,4794
e,4800
space,4804
r,4812
i,4817
g,4824
o,4832
r,4839
o,4852
u,4856
s,4861
comma,4880
space,4886
b,4892
u,4894
t,4904
space,4907
w,4917
e,4924
space,4928
a,4933
r,4939
e,4942
space,4946
m,4952
k,4960
backspace,4979
a,4982
k,4986
i,4991
n,4996
g,5002
space,5005
s,5011
i,5014
n,5027
backspace,5038
g,5042
n,5045
i,5049
f,5062
i,5065
c,5070
a,5075
t,5079
n,5086
backspace,5118
backspace,5123
n,5129
t,5134
space,5139
s,5143
t,5148
r,5182
i,5187
d,5189
e,5195
s,5202
comma,5208
backspace,5221
period,5229
space,5235
o,5246
u,5251
r,5256
space,5260
q,5267
backspace,5282
p,5289
o,5305
r,5310
backspace,5316
backspace,5322
r,5325
o,5328
j,5336
e,5339
c,5346
t,5354
space,5358
i,5362
s,5368
space,5373
d,5379
r,5386
i,5392
v,5395
e,5400
n,5405
space,5411
b,5420
y,5426
space,5431
a,5437
d,5445
v,5453
a,5457
n,5465
c,5473
e,5479
d,5487
space,5492
a,5499
l,5503
o,5510
backspace,5539
g,5545
o,5548
r,5567
i,5570
t,5575
h,5578
m,5585
space,5592
backspace,5608
s,5611
space,5616
a,5620
n,5624
d,5627
space,5630
c,5638
u,5642
t,5647
t,5651
i,5655
n,5661
g,5664
space,5667
e,5672
d,5680
g,5688
e,5693
space,5697
t,5704
e,5708
c,5715
h,5720
n,5727
o,5732
l,5741
o,5746
g,5750
y,5757
period,5770
space,5777
t,5781
h,5782
e,5789
space,5795
k,5805
e,5809
y,5815
space,5822
a,5827
s,5832
p,5845
e,5861
c,5869
t,5876
space,5884
backspace,5892
s,5898
space,5902
i,5904
n,5910
c,5916
l,5919
u,5925
d,5928
e,5934
space,5940
x,5966
r,5990
a,5993
y,6002
space,6010
d,6014
a,6019
t,6022
a,6025
space,6034
a,6043
n,6048
a,6064
l,6079
y,6084
s,6087
i,6091
s,6096
space,6102
backspace,6110
comma,6119
space,6125
z,6130
i,6136
p,6142
p,6146
i,6151
n,6157
g,6163
space,6167
t,6169
h,6173
o,6182
r,6188
backspace,6196
backspace,6200
backspace,6213
h,6236
r,6242
o,6245
u,6248
g,6253
h,6257
space,6262
e,6273
n,6279
backspace,6289
x,6292
e,6300
n,6301
t,6306
backspace,6322
backspace,6326
t,6336
backspace,6342
backspace,6351
t,6360
e,6365
n,6370
s,6381
i,6386
v,6391
e,6395
space,6400
d,6405
a,6409
t,6412
a,6415
s,6432
e,6438
t,6441
s,6446
space,6452
backspace,6460
comma,6467
space,6474
a,6479
d,6484
n,6490
space,6494
backspace,6505
backspace,6510
backspace,6514
backspace,6518
a,6534
n,6539
d,6543
space,6548
p,6553
r,6558
e,6560
c,6567
i,6572
s,6577
e,6582
space,6588
m,6596
e,6601
a,6604
s,6614
u,6621
r,6624
e,6626
m,6634
e,6637
n,6640
t,6643
s,6648
period,6655
space,6663
w,6690
e,6697
space,6700
h,6707
a,6713
v,6733
e,6739
space,6743
h,6748
a,6753
d,6758
space,6763
t,6781
o,6785
space,6789
n,6794
a,6797
v,6802
i,6808
g,6823
a,6827
t,6831
e,6836
space,6840
t,6846
h,6850
r,6854
o,6859
g,6864
u,6866
backspace,6882
backspace,6887
g,6904
backspace,6913
u,6918
g,6922
h,6925
space,6934
t,6955
r,6962
c,6971
backspace,6983
i,6988
c,6991
k,6995
y,7003
space,7009
s,7012
e,7017
backspace,7039
c,7044
e,7050
n,7055
a,7073
r,7077
i,7082
o,7094
u,7100
backspace,7112
s,7117
comma,7126
space,7131
b,7143
u,7145
t,7151
space,7154
w,7161
e,7167
space,7171
a,7175
r,7183
e,7187
space,7205
c,7213
o,7217
n,7222
f,7228
i,7234
d,7246
e,7252
n,7257
t,7260
space,7272
i,7276
n,7283
space,7286
t,7290
h,7294
e,7298
space,7304
d,7312
i,7317
r,7320
e,7333
c,7340
t,7346
i,7349
o,7356
n,7359
space,7372
w,7380
e,7385
space,7390
a,7395
r,7400
e,7403
space,7406
k,7414
backspace,7426
h,7433
e,7436
a,7439
d,7443
i,7447
n,7453
g,7458
space,7461
backspace,7468
period,7478
space,7482
i,7486
f,7492
space,7494
y,7499
o,7504
u,7507
space,7512
h,7516
a,7523
v,7529
e,7537
space,7541
a,7545
n,7549
y,7556
space,7563
q,7569
u,7574
e,7578
s,7583
t,7589
i,7592
o,7598
n,7601
s,7607
space,7613
o,7618
r,7624
space,7628
n,7634
e,7637
e,7642
d,7649
space,7664
m,7674
o,7681
r,7691
e,7699
space,7708
d,7711
e,7716
t,7720
a,7727
i,7730
l,7737
s,7741
comma,7758
space,7765
p,7772
l,7780
e,7784
a,7794
s,7797
e,7805
space,7814
f,7835
e,7840
e,7844
l,7853
space,7859
f,7863
r,7869
e,7873
e,7879
space,7886
t,7891
o,7894
space,7897
e,7901
a,7907
backspace,7920
backspace,7925
r,7933
e,7936
a,7939
c,7945
h,7950
space,7958
o,7961
u,7966
t,7970
period,7981
space,7987
w,7990
e,7997
space,8004
a,8011
r,8016
e,8019
space,8024
a,8029
v,8037
a,8045
i,8049
l,8060
a,8067
b,8071
l,8075
e,8079
space,8086
f,8095
o,8100
r,8104
space,8107
a,8114
space,8121
q,8126
u,8133
i,8147
c,8154
k,8158
space,8166
c,8172
c,8186
backspace,8198
a,8204
l,8207
l,8212
space,8220
i,8238
f,8245
space,8249
t,8251
h,8255
t,8260
a,8265
backspace,8278
backspace,8290
a,8296
t,8301
space,8307
w,8318
o,8323
u,8327
l,8333
d,8337
space,8342
h,8345
backspace,8356
b,8359
e,8367
space,8370
m,8376
o,8381
r,8385
e,8389
space,8392
c,8421
o,8423
n,8429
v,8432
e,8437
n,8455
i,8460
e,8464
n,8471
t,8476
space,8481
backspace,8488
period,8497
space,8501
y,8509
o,8515
u,8518
r,8523
space,8525
r,8531
backspace,8542
f,8546
e,8552
e,8556
d,8564
space,8572
backspace,8584
b,8587
a,8591
c,8599
k,8604
space,8611
a,8616
n,8619
d,8622
space,8625
i,8628
n,8634
s,8637
t,8643
i,8647
g,8654
h,8655
backspace,8663
backspace,8668
backspace,8673
backspace,8678
i,8685
g,8689
h,8692
t,8696
s,8704
space,8710
a,8715
r,8720
e,8723
space,8726
h,8735
i,8737
g,8741
h,8744
l,8752
y,8758
space,8765
v,8772
a,8775
l,8779
u,8788
e,8794
d,8802
space,8808
a,8813
n,8817
d,8822
space,8825
w,8829
i,8833
l,8839
l,8844
space,8848
h,8851
e,8861
l,8877
p,8883
space,8900
u,8905
s,8909
space,8918
e,8934
n,8938
s,8949
u,8953
r,8958
e,8961
space,8969
t,8988
h,8991
e,8995
space,8999
p,9011
r,9015
o,9034
j,9039
e,9041
c,9048
t,9056
space,9060
m,9068
e,9072
e,9078
t,9083
s,9088
space,9094
a,9098
l,9103
l,9108
space,9128
e,9135
x,9148
p,9155
e,9159
c,9165
t,9170
i,9173
a,9180
t,9183
i,9186
o,9192
backspace,9198
backspace,9204
backspace,9208
backspace,9213
backspace,9225
a,9245
t,9250
i,9254
o,9259
n,9263
s,9287
period,9297
space,9301
t,9306
h,9308
a,9314
n,9320
k,9324
space,9332
y,9334
o,9340
u,9343
space,9348
f,9353
o,9355
r,9362
space,9366
y,9371
o,9378
u,9380
r,9389
space,9398
c,9406
o,9409
n,9416
t,9434
i,9441
n,9448
e,9451
backspace,9478
u,9483
e,9487
d,9493
space,9499
s,9509
u,9512
p,9518
p,9524
o,9530
r,9535
t,9541
space,9548
a,9553
n,9557
d,9561
space,9564
u,9570
n,9577
d,9580
e,9588
r,9591
s,9597
t,9601
a,9607
n,9630
d,9635
i,9638
n,9643
g,9650
space,9653
backspace,9665
period,9675
space,9684
w,9689
e,9695
space,9700
l,9706
o,9713
o,9717
k,9726
space,9731
f,9743
o,9749
r,9756
w,9760
a,9778
r,9782
d,9788
space,9795
t,9800
h,9804
backspace,9815
o,9822
space,9826
s,9830
h,9833
a,9839
r,9845
i,9848
n,9855
g,9859
space,9862
m,9866
o,9872
r,9878
e,9881
space,9885
u,9894
p,9905
d,9914
a,9917
t,9921
e,9923
s,9931
space,9936
w,9940
i,9942
t,9947
h,9952
space,9957
y,9961
o,9967
u,9970
space,9974
s,9979
o,9983
o,9990
n,9997
period,10006
space,10011
b,10015
e,10020
s,10025
t,10030
space,10038
r,10044
e,10084
q,10093
backspace,10105
g,10112
a,10116
r,10118
d,10124
s,10130
comma,10154
space,10161
j,10164
a,10167
c,10173
k,10178
space,10184
q,10194
period,10200
space,10207
z,10212
i,10217
m,10223
m,10229
e,10235
r,10238
