Key,Frame
space,5175
p,5188
a,5190
t,5194
t,5201
e,5207
r,5212
n,5226
s,5229
space,5235
a,5257
n,5261
d,5264
space,5268
t,5270
h,5272
e,5277
space,5282
h,5297
a,5302
r,5307
m,5310
o,5324
n,5329
y,5335
space,5344
b,5351
e,5356
t,5366
w,5372
e,5376
e,5380
n,5386
space,5392
t,5398
h,5399
e,5407
space,5411
a,5423
l,5428
p,5436
h,5441
a,5446
b,5462
b,5465
e,5475
backspace,5486
backspace,5491
e,5497
t,5502
space,5506
a,5512
n,5517
d,5520
space,5524
n,5529
u,5535
m,5542
b,5549
e,5557
r,5560
s,5566
space,5571
i,5573
n,5580
space,5584
t,5588
h,5591
i,5602
backspace,5612
e,5616
i,5619
r,5624
space,5634
j,5641
o,5649
u,5660
r,5666
n,5675
e,5689
y,5696
y,5697
period,5708
backspace,5754
backspace,5758
backspace,5762
y,5781
period,5801
