Key,Frame
backspace,4218
c,4222
e,4228
l,4231
e,4237
s,4242
t,4246
r,4252
backspace,4262
i,4267
a,4271
l,4274
space,4279
g,4289
l,4293
o,4298
w,4305
space,4311
o,4318
v,4322
e,4328
r,4332
space,4335
t,4339
h,4342
e,4346
space,4350
e,4355
n,4360
c,4376
h,4380
a,4389
n,4399
g,4400
e,4404
backspace,4414
t,4420
backspace,4426
backspace,4439
t,4447
e,4450
d,4457
space,4461
s,4465
c,4474
e,4480
n,4484
e,4490
