Key,Frame
i,2539
n,2544
g,2550
space,2553
r,2568
backspace,2582
t,2586
r,2592
e,2594
e,2599
s,2608
space,2613
backspace,2629
period,2638
space,2641
shift,2646
n,2648
e,2654
r,2658
e,2659
backspace,2671
backspace,2677
a,2680
r,2685
l,2691
backspace,2712
b,2717
y,2722
comma,2732
space,2737
a,2742
space,2748
g,2760
r,2766
o,2769
u,2772
p,2781
space,2789
o,2799
f,2803
space,2806
5,2832
space,2845
backspace,2855
backspace,2860
6,2868
space,2878
f,2895
r,2901
i,2906
g,2910
s,2920
space,2926
backspace,2953
backspace,2958
backspace,2963
backspace,2968
o,2974
s,2976
space,2985
backspace,2994
backspace,2999
g,3003
s,3007
space,3012
l,3020
e,3026
a,3030
p,3037
t,3044
e,3049
d,3055
backspace,3064
backspace,3069
backspace,3074
e,3078
d,3086
space,3090
o,3096
v,3099
e,3108
r,3109
space,3113
9,3126
backspace,3143
9,3160
backspace,3171
0,3184
space,3194
f,3203
backspace,3213
r,3215
o,3219
c,3223
k,3227
e,3235
s,3243
space,3248
backspace,3254
backspace,3258
backspace,3263
s,3268
space,3274
i,3282
n,3288
t,3295
o,3299
space,3303
a,3316
space,3322
p,3330
o,3336
i,3340
n,3350
backspace,3360
backspace,3365
n,3370
d,3376
space,3379
t,3383
h,3386
a,3392
t,3395
space,3399
s,3405
h,3411
i,3413
m,3419
m,3424
e,3445
r,3449
e,3453
d,3460
space,3465
l,3469
i,3473
k,3480
e,3485
space,3490
s,3493
u,3499
u,3502
backspace,3514
backspace,3522
i,3531
l,3540
v,3549
e,3554
r,3558
space,3571
t,3575
u,3582
backspace,3589
backspace,3594
u,3598
n,3604
d,3606
e,3617
r,3621
space,3624
t,3631
h,3633
e,3637
space,3642
m,3646
o,3651
o,3656
n,3660
space,3665
backspace,3677
l,3683
i,3689
g,3692
h,3696
t,3700
comma,3710
backspace,3724
period,3733
space,3737
shift,3750
a,3750
s,3759
space,3765
t,3774
h,3777
e,3781
space,3788
backspace,3803
y,3810
space,3815
c,3820
a,3825
m,3831
p,3835
e,3838
d,3845
comma,3855
space,3862
3,3873
4,3898
5,3907
space,3916
s,3934
t,3939
a,3944
r,3948
t,3955
s,3960
backspace,3969
backspace,3974
backspace,3975
s,3982
backspace,3992
r,3997
s,4000
space,4006
t,4017
w,4024
e,4031
backspace,4041
i,4046
n,4054
k,4059
l,4074
e,4077
d,4084
space,4089
a,4095
v,4100
o,4107
backspace,4118
backspace,4123
b,4130
o,4133
v,4143
e,4147
d,4154
space,4161
backspace,4165
backspace,4169
comma,4177
space,4182
t,4193
backspace,4201
a,4205
n,4210
d,4212
space,4217
t,4219
e,4239
h,4244
backspace,4251
backspace,4255
h,4261
e,4265
y,4269
space,4276
c,4281
o,4288
u,4292
n,4299
t,4303
e,4305
d,4312
space,4315
5,4334
backspace,4357
backspace,4362
space,4373
6,4386
7,4411
8,4433
space,4445
f,4487
i,4492
r,4496
e,4508
l,4519
i,4524
g,4528
h,4531
backspace,4539
backspace,4543
backspace,4548
backspace,4553
f,4572
l,4576
i,4581
g,4592
backspace,4603
e,4605
s,4611
space,4623
c,4626
i,4632
r,4636
c,4644
l,4651
i,4657
n,4662
g,4666
space,4669
a,4675
r,4681
o,4691
u,4696
n,4703
d,4708
space,4712
backspace,4719
comma,4728
space,4732
m,4744
a,4748
r,4752
v,4760
e,4768
l,4774
i,4780
n,4785
g,4791
space,4795
a,4800
t,4805
space,4808
t,4811
h,4814
e,4818
space,4822
m,4832
a,4836
g,4843
i,4846
c,4862
a,4866
l,4871
space,4876
b,4882
e,4889
a,4896
t,4898
u,4903
backspace,4914
backspace,4919
u,4923
t,4929
y,4934
space,4943
o,4948
f,4952
space,4956
n,4966
u,4972
m,4978
b,4982
e,4989
r,4991
s,4996
space,5003
a,5015
n,5018
d,5021
space,5024
n,5029
a,5036
t,5041
u,5051
r,5056
e,5060
space,5066
e,5082
n,5087
t,5090
w,5120
i,5124
n,5130
e,5132
d,5138
period,5147
