Key,Frame
backspace,3087
backspace,3093
h,3100
i,3102
k,3108
e,3113
r,3116
s,3123
space,3127
s,3132
h,3135
a,3140
r,3144
e,3160
d,3167
space,3171
s,3173
t,3178
o,3185
r,3204
i,3213
e,3215
s,3224
space,3230
o,3234
f,3239
space,3241
t,3250
h,3255
e,3261
i,3282
r,3287
space,3292
9,3315
0,3323
backspace,3336
backspace,3341
8,3356
9,3362
space,3370
m,3380
i,3383
l,3390
e,3392
space,3405
j,3417
o,3422
r,3425
u,3434
backspace,3445
backspace,3450
u,3455
n,3467
r,3470
backspace,3476
r,3484
backspace,3498
backspace,3503
r,3508
n,3512
e,3527
y,3533
space,3539
backspace,3546
comma,3554
space,3558
m,3580
a,3582
r,3587
v,3596
e,3601
l,3606
i,3610
n,3615
g,3620
space,3622
a,3642
t,3646
space,3649
t,3652
h,3655
e,3660
space,3663
b,3685
e,3693
a,3698
t,3702
backspace,3724
u,3729
t,3740
y,3745
space,3751
o,3755
f,3758
space,3761
t,3764
h,3767
e,3772
space,3775
3,3799
4,3807
5,3817
space,3825
w,3849
h,3853
i,3858
backspace,3869
backspace,3875
i,3880
l,3886
e,3888
backspace,3903
d,3908
f,3921
l,3928
o,3947
w,3953
e,3960
r,3964
s,3971
space,3976
b,3989
l,3998
o,4003
o,4008
i,4017
backspace,4033
m,4040
i,4044
n,4049
g,4055
space,4058
i,4072
n,4077
space,4083
t,4085
h,4089
e,4094
space,4098
v,4106
a,4109
l,4113
l,4119
e,4125
y,4130
period,4144
space,4152
u,4162
shift,4163
n,4169
d,4176
e,4186
r,4190
space,4195
t,4221
h,4224
e,4228
space,4231
g,4238
l,4241
o,4247
w,4250
space,4256
o,4262
f,4267
space,4270
6,4370
7,4377
8,4392
backspace,4408
8,4446
space,4454
s,4459
t,4464
a,4470
r,4473
s,4485
space,4491
backspace,4500
comma,4508
space,4511
t,4516
h,4523
e,4526
y,4536
space,4541
l,4549
a,4552
u,4556
g,4561
h,4564
t,4568
e,4577
backspace,4583
backspace,4588
e,4597
d,4604
space,4608
a,4614
n,4618
d,4621
space,4625
e,4630
m,4638
b,4644
r,4653
e,4656
backspace,4670
a,4674
c,4679
e,4685
d,4691
space,4695
t,4700
h,4701
e,4706
space,4710
h,4720
a,4723
r,4729
m,4734
o,4752
n,4770
y,4778
space,4792
o,4800
f,4804
space,4807
l,4810
e,4813
t,4820
t,4826
e,4832
r,4833
s,4840
space,4846
backspace,4853
comma,4860
space,4869
n,4872
u,4877
m,4884
b,4888
r,4896
e,4899
backspace,4911
backspace,4917
e,4920
r,4922
s,4928
space,4934
backspace,4947
comma,4955
space,4960
a,4962
n,4967
d,4970
space,4974
n,4990
a,4994
t,4999
u,5003
r,5006
e,5008
s,5015
space,5020
w,5029
o,5032
n,5039
d,5054
e,5063
r,5064
s,5070
period,5076
