Key,Frame
i,3938
n,3942
backspace,3949
backspace,3954
backspace,3960
backspace,4000
l,4016
i,4020
n,4026
g,4031
space,4035
s,4040
t,4044
a,4049
r,4053
t,4057
backspace,4073
s,4077
space,4083
i,4097
l,4104
l,4107
u,4113
m,4133
i,4138
n,4166
a,4171
t,4175
e,4177
d,4183
space,4188
t,4196
h,4199
e,4203
space,4207
s,4210
a,4218
t,4221
backspace,4230
backspace,4235
t,4239
a,4244
g,4248
e,4256
space,4265
backspace,4281
comma,4288
space,4294
a,4296
n,4301
d,4305
space,4310
5,4337
6,4382
7,4391
space,4399
p,4420
a,4424
r,4440
t,4449
y,4458
space,4465
backspace,4474
g,4480
o,4483
e,4496
r,4498
s,4504
space,4509
a,4515
backspace,4526
s,4528
a,4533
n,4537
g,4542
space,4546
i,4549
n,4555
space,4559
h,4564
a,4569
r,4573
m,4584
o,4596
n,4601
y,4608
comma,4618
space,4626
c,4636
l,4648
a,4660
p,4664
p,4669
i,4674
n,4681
g,4686
space,4689
t,4701
backspace,4713
a,4717
n,4720
d,4725
space,4728
s,4737
h,4744
o,4749
u,4752
t,4757
i,4760
n,4766
g,4771
space,4775
n,4788
u,4793
m,4800
b,4804
e,4812
r,4817
s,4824
space,4828
l,4833
i,4837
k,4845
e,4852
space,4857
1,4863
comma,4874
2,4885
backspace,4896
space,4903
2,4906
comma,4913
space,4920
3,4928
comma,4943
space,4949
a,4956
n,4962
d,4967
space,4971
4,4979
space,4985
w,5000
i,5003
t,5007
h,5011
space,5018
b,5026
backspace,5034
u,5039
n,5045
b,5064
r,5071
i,5088
d,5104
l,5112
e,5115
d,5122
space,5126
j,5143
o,5158
y,5164
comma,5176
space,5183
c,5186
e,5195
l,5200
e,5208
b,5218
r,5226
a,5230
t,5248
i,5251
n,5259
g,5260
space,5264
l,5268
e,5273
f,5279
space,5285
backspace,5293
backspace,5298
backspace,5303
i,5311
f,5317
space,5321
e,5327
backspace,5335
backspace,5340
e,5342
space,5346
t,5350
o,5357
space,5363
t,5373
h,5376
e,5381
space,5384
f,5390
u,5393
l,5399
l,5405
e,5410
s,5416
t,5420
period,5429
