Key,Frame
d,1662
space,1666
t,1670
h,1674
a,1677
t,1680
space,1683
t,1693
h,1698
e,1701
space,1712
w,1718
o,1722
u,1725
l,1732
backspace,1738
backspace,1743
backspace,1748
backspace,1752
backspace,1759
y,1767
space,1771
w,1775
o,1780
u,1783
l,1790
d,1794
space,1796
b,1802
e,1808
space,1811
b,1827
e,1832
t,1837
t,1843
e,1849
r,1854
space,1858
o,1865
f,1871
space,1875
m,1895
a,1899
k,1901
i,1906
n,1912
g,1916
space,1919
a,1923
n,1927
space,1935
e,1945
l,1949
e,1952
c,1959
t,1965
i,1972
r,1975
backspace,1986
backspace,1992
r,1994
i,1997
c,2005
i,2014
t,2019
y,2023
space,2030
p,2040
r,2045
o,2048
v,2056
i,2062
s,2067
i,2072
o,2078
n,2081
space,2088
a,2094
g,2100
r,2105
e,2110
e,2116
m,2130
e,2134
n,2138
t,2142
space,2147
w,2158
i,2162
t,2166
h,2170
space,2174
y,2180
o,2185
u,2188
space,2193
r,2204
a,2209
t,2216
h,2219
e,2225
r,2228
space,2231
t,2241
h,2243
a,2248
n,2252
space,2258
p,2267
g,2273
space,2284
e,2290
period,2298
space,2304
h,2320
i,2325
s,2329
space,2336
n,2345
a,2349
m,2354
space,2362
backspace,2372
e,2378
space,2383
i,2387
s,2394
space,2402
b,2417
backspace,2428
h,2434
a,2438
n,2444
s,2449
space,2453
b,2463
a,2470
u,2477
m,2492
a,2495
n,2500
period,2508
space,2514
t,2517
backspace,2527
h,2533
e,2538
space,2542
c,2549
a,2554
n,2561
space,2566
b,2572
e,2579
space,2582
r,2588
e,2593
a,2597
t,2603
backspace,2615
c,2624
h,2626
e,2630
e,2655
d,2661
backspace,2670
backspace,2676
d,2679
space,2683
a,2688
t,2695
period,2704
space,2709
p,2725
l,2731
e,2734
a,2739
s,2743
e,2748
space,2752
h,2756
a,2758
v,2763
e,2769
space,2774
y,2788
o,2793
u,2796
r,2802
space,2806
p,2814
e,2823
o,2829
p,2836
l,2843
e,2848
space,2853
c,2859
o,2863
n,2867
t,2872
a,2876
c,2882
t,2889
space,2894
h,2898
i,2901
m,2908
space,2912
a,2927
s,2931
p,2940
a,2945
backspace,2960
backspace,2966
a,2975
p,2980
space,2989
a,2997
s,3001
space,3006
h,3017
e,3022
space,3026
p,3031
a,3035
l,3038
n,3044
backspace,3054
backspace,3059
backspace,3064
l,3071
a,3073
n,3077
s,3082
space,3087
t,3092
o,3094
space,3098
o,3104
p,3108
e,3110
n,3116
space,3124
f,3133
o,3137
r,3142
space,3145
b,3171
i,3189
backspace,3198
u,3203
s,3208
i,3211
s,3217
backspace,3227
backspace,3234
s,3237
i,3240
n,3245
e,3249
s,3253
s,3258
space,3263
i,3265
n,3270
space,3274
n,3282
o,3286
v,3292
e,3297
m,3301
b,3307
e,3314
r,3316
period,3326
space,3330
n,3335
e,3337
x,3344
t,3350
comma,3362
space,3366
t,3371
h,3374
e,3379
space,3384
a,3394
s,3399
p,3406
e,3412
n,3416
space,3422
c,3437
backspace,3447
a,3451
c,3456
c,3463
o,3468
r,3473
d,3481
space,3488
c,3497
o,3500
n,3503
f,3509
e,3528
r,3532
e,3535
n,3541
c,3545
e,3552
space,3558
i,3562
n,3569
space,3575
s,3582
e,3595
backspace,3612
w,3616
e,3620
d,3633
e,3638
n,3642
space,3648
w,3665
e,3691
n,3696
t,3701
space,3706
e,3714
x,3722
t,3729
r,3735
o,3741
backspace,3756
a,3759
o,3762
d,3775
backspace,3792
r,3796
d,3801
i,3804
n,3818
a,3822
r,3827
i,3833
l,3847
y,3853
space,3858
w,3862
e,3869
l,3874
l,3880
period,3889
period,3893
period,3899
period,3902
space,3913
backspace,3924
backspace,3929
space,3939
e,3945
s,3961
p,3967
e,3977
c,3984
i,3990
a,3996
l,3999
l,4004
y,4009
space,4014
w,4018
i,4020
t,4025
h,4029
space,4034
t,4037
h,4040
e,4045
space,4049
c,4058
a,4063
l,4077
i,4082
f,4088
o,4094
r,4097
n,4103
i,4109
a,4114
space,4123
i,4129
s,4144
s,4150
u,4153
e,4159
space,4167
i,4177
n,4183
space,4189
s,4193
u,4197
c,4213
h,4217
space,4224
a,4228
space,4235
b,4248
o,4255
u,4258
n,4266
d,4272
period,4289
space,4296
i,4299
space,4307
k,4312
n,4319
o,4323
w,4326
space,4332
t,4337
h,4337
a,4356
t,4363
space,4368
t,4380
h,4382
e,4387
r,4393
e,4396
space,4400
i,4410
s,4414
space,4418
a,4429
space,4434
b,4465
u,4481
s,4491
i,4494
n,4505
e,4509
s,4515
s,4521
space,4528
o,4536
p,4541
p,4545
o,4551
r,4556
t,4562
u,4566
n,4578
i,4583
t,4588
y,4592
space,4599
t,4605
h,4608
a,4611
t,4614
space,4618
c,4637
a,4642
n,4647
space,4652
b,4658
e,4665
space,4670
d,4673
e,4678
v,4686
e,4690
l,4697
o,4711
p,4718
e,4721
d,4728
space,4732
a,4736
n,4741
d,4746
space,4751
w,4768
o,4771
u,4775
l,4782
d,4785
space,4790
b,4795
e,4802
space,4807
p,4813
l,4821
e,4822
a,4830
s,4834
e,4838
d,4845
space,4850
backspace,4860
comma,4867
space,4872
t,4888
backspace,4898
w,4901
h,4905
e,4909
n,4914
space,4918
t,4923
h,4926
e,4930
space,4934
t,4939
i,4942
m,4948
m,4954
backspace,4967
i,4972
n,4978
g,4980
space,4984
i,4988
s,4992
space,4995
r,5001
i,5004
g,5008
h,5011
t,5016
space,5019
t,5023
o,5026
space,5031
d,5042
i,5045
s,5049
c,5056
u,5067
s,5072
s,5077
space,5084
t,5099
h,5103
i,5106
s,5110
space,5114
w,5120
i,5122
t,5127
h,5132
space,5139
y,5145
o,5152
u,5154
period,5170
space,5176
a,5212
f,5217
t,5223
e,5230
r,5234
space,5241
a,5245
l,5251
l,5256
space,5261
k,5265
e,5268
n,5274
comma,5285
space,5291
y,5297
o,5302
u,5305
r,5311
space,5317
c,5346
a,5353
l,5359
i,5364
f,5370
o,5375
r,5378
n,5383
a,5391
space,5403
backspace,5413
backspace,5417
backspace,5422
i,5431
backspace,5441
n,5447
i,5450
a,5455
space,5462
e,5480
x,5488
p,5493
e,5500
r,5503
e,5514
backspace,5529
i,5535
e,5538
n,5543
c,5547
e,5553
space,5558
w,5560
backspace,5571
s,5576
h,5580
o,5584
u,5586
l,5595
d,5599
space,5604
s,5609
h,5613
o,5617
w,5620
space,5624
t,5629
a,5634
h,5636
t,5641
space,5646
backspace,5653
backspace,5658
backspace,5663
backspace,5676
h,5693
a,5698
t,5702
space,5705
t,5709
h,5714
e,5718
space,5722
i,5728
m,5735
p,5741
r,5749
o,5755
v,5760
e,5766
m,5774
e,5777
n,5780
t,5784
space,5790
i,5793
n,5799
space,5803
p,5812
o,5818
s,5821
i,5834
t,5840
i,5843
o,5848
n,5851
space,5865
i,5866
n,5871
space,5876
t,5880
h,5883
e,5888
space,5892
m,5898
a,5901
r,5905
k,5911
e,5916
t,5920
space,5927
p,5930
backspace,5938
backspace,5943
p,5952
l,5958
a,5960
c,5967
e,5973
space,5977
c,5987
o,5991
u,5993
l,6001
d,6004
space,6009
b,6011
e,6018
space,6022
b,6045
e,6064
t,6069
t,6073
e,6080
r,6083
space,6088
backspace,6097
period,6107
space,6110
w,6113
h,6117
y,6125
space,6131
n,6136
o,6140
t,6144
comma,6151
space,6156
o,6160
n,6164
space,6167
y,6182
o,6185
u,6199
r,6208
space,6212
n,6219
e,6222
x,6229
t,6236
space,6243
t,6247
r,6254
i,6256
p,6262
space,6267
t,6271
o,6274
space,6279
a,6288
s,6292
p,6296
e,6302
n,6307
period,6315
backspace,6330
comma,6339
space,6344
g,6352
i,6356
v,6362
e,6367
space,6371
m,6376
e,6380
space,6385
a,6391
space,6397
c,6413
a,6419
l,6422
l,6427
space,6436
a,6454
n,6459
d,6462
space,6466
d,6471
r,6477
i,6482
p,6489
backspace,6499
backspace,6505
o,6514
p,6521
space,6525
b,6534
y,6539
space,6544
o,6554
r,6557
a,6562
n,6567
g,6582
e,6587
space,6592
c,6601
o,6604
u,6607
n,6614
t,6616
y,6627
space,6634
a,6645
i,6648
r,6653
p,6664
o,6672
r,6674
t,6679
space,6688
a,6693
n,6698
d,6702
space,6705
i,6709
space,6715
l,6725
l,6730
l,6733
space,6736
r,6745
i,6747
backspace,6766
backspace,6770
backspace,6775
backspace,6780
space,6786
d,6789
backspace,6799
r,6804
i,6808
d,6811
e,6820
space,6825
u,6828
p,6834
space,6838
w,6844
i,6846
t,6851
h,6854
space,6859
y,6864
o,6870
u,6873
period,6895
space,6904
w,6907
e,6913
space,6919
c,6922
a,6926
n,6932
space,6936
t,6939
a,6942
k,6957
l,6964
space,6971
backspace,6977
backspace,6982
backspace,6986
l,6995
k,7000
space,7004
a,7013
b,7018
o,7022
u,7025
t,7028
space,7031
t,7034
h,7038
backspace,7046
backspace,7052
w,7056
a,7061
h,7063
t,7070
space,7074
backspace,7082
backspace,7087
backspace,7094
backspace,7103
h,7110
a,7113
t,7118
space,7121
i,7127
space,7132
s,7136
e,7140
e,7146
space,7151
a,7154
s,7159
space,7163
l,7169
o,7174
s,7178
t,7185
space,7189
o,7198
p,7203
o,7207
o,7212
backspace,7226
p,7234
o,7240
backspace,7249
backspace,7253
backspace,7259
p,7268
o,7274
r,7277
t,7283
u,7291
n,7299
i,7305
t,7310
i,7317
e,7320
s,7326
space,7331
a,7334
n,7338
d,7341
space,7345
h,7351
o,7354
w,7356
space,7362
t,7364
o,7369
space,7374
c,7384
a,7391
p,7401
u,7407
t,7411
r,7419
e,7421
backspace,7426
backspace,7431
backspace,7436
backspace,7441
t,7447
u,7450
r,7453
e,7457
space,7460
t,7468
h,7471
e,7476
m,7479
period,7493
space,7496
m,7503
y,7511
space,7515
n,7521
e,7524
w,7537
space,7544
l,7553
i,7559
f,7562
e,7571
space,7576
i,7582
s,7586
space,7591
g,7601
o,7606
i,7608
n,7615
g,7617
space,7621
a,7627
m,7632
a,7649
z,7657
i,7659
n,7664
g,7667
l,7674
y,7689
space,7696
w,7721
e,7726
l,7735
l,7740
period,7748
space,7753
i,7756
m,7769
space,7774
w,7781
o,7784
r,7788
k,7790
i,7796
n,7801
g,7808
space,7811
i,7827
n,7832
space,7837
a,7842
n,7845
space,7850
d,7854
a,7861
backspace,7869
backspace,7874
backspace,7879
a,7884
d,7893
v,7903
backspace,7912
backspace,7918
backspace,7923
space,7932
a,7935
d,7939
v,7952
i,7957
s,7961
o,7966
r,7971
y,7977
space,7983
c,7990
a,7995
p,8001
a,8004
c,8009
i,8020
t,8023
y,8029
space,8036
i,8042
n,8048
space,8053
c,8061
a,8067
l,8072
i,8078
f,8091
o,8096
r,8098
n,8107
i,8112
a,8120
period,8136
space,8142
c,8147
h,8150
a,8156
i,8160
backspace,8172
backspace,8177
i,8184
c,8186
a,8190
g,8200
o,8206
space,8212
a,8224
n,8227
d,8230
space,8234
s,8242
w,8249
e,8255
d,8265
e,8270
n,8274
period,8282
period,8288
period,8294
space,8301
a,8307
n,8313
d,8317
space,8322
backspace,8327
backspace,8332
backspace,8337
backspace,8341
backspace,8351
space,8362
a,8391
n,8396
d,8400
space,8404
backspace,8408
backspace,8413
backspace,8417
backspace,8422
backspace,8435
backspace,8439
space,8447
a,8450
n,8454
d,8458
space,8463
t,8484
a,8488
k,8490
i,8496
n,8502
g,8506
space,8511
t,8515
i,8517
m,8523
e,8526
space,8531
t,8535
o,8539
space,8545
s,8549
e,8554
backspace,8571
m,8578
e,8584
l,8589
l,8595
space,8599
t,8602
h,8605
e,8608
space,8611
r,8618
o,8620
e,8624
s,8631
e,8636
backspace,8647
backspace,8652
backspace,8656
s,8665
e,8670
s,8676
space,8681
backspace,8694
period,8702
space,8706
h,8710
o,8715
p,8722
e,8726
space,8732
y,8740
o,8745
u,8748
space,8751
a,8754
r,8761
e,8764
space,8768
d,8773
o,8783
i,8787
n,8793
g,8796
space,8799
t,8802
h,8805
e,8808
space,8812
s,8819
a,8823
m,8828
e,8832
period,8838
space,8842
b,8848
e,8853
s,8859
t,8864
space,8873
r,8879
e,8890
a,8899
backspace,8914
g,8921
a,8924
r,8929
d,8934
s,8940
comma,8949
space,8955
j,8961
o,8969
h,8976
n,8992
period,9004
