Key,Frame
backspace,5049
p,5057
i,5061
n,5068
g,5071
space,5074
t,5077
h,5082
e,5087
space,5092
a,5111
n,5116
t,5132
i,5136
q,5145
u,5148
e,5155
space,5162
o,5180
n,5185
y,5194
x,5206
space,5215
v,5222
a,5228
s,5230
e,5235
period,5242
space,5248
q,5255
space,5264
backspace,5280
backspace,5289
q,5330
space,5341
backspace,5351
backspace,5356
backspace,5361
q,5368
backspace,5382
space,5398
a,5451
space,5457
q,5469
u,5473
c,5478
k,5482
space,5488
backspace,5497
backspace,5503
backspace,5507
i,5521
c,5525
k,5530
space,5535
m,5543
o,5547
v,5551
e,5555
m,5564
e,5569
n,5571
t,5574
space,5582
o,5607
f,5611
space,5616
t,5619
h,5624
e,5627
space,5631
e,5637
n,5640
e,5649
r,5652
r,5685
backspace,5697
m,5705
y,5712
space,5717
w,5721
i,5725
l,5730
l,5735
space,5741
j,5749
o,5754
backspace,5766
e,5771
o,5773
r,5778
p,5789
a,5794
r,5797
backspace,5804
backspace,5809
backspace,5813
backspace,5817
p,5829
a,5833
r,5838
d,5853
i,5857
z,5872
e,5878
space,5884
s,5888
i,5893
x,5897
space,5905
g,5926
u,5961
n,5976
space,5980
g,5985
backspace,6003
b,6010
o,6012
a,6016
t,6021
s,6027
period,6047
space,6052
j,6060
a,6063
d,6070
e,6076
d,6083
space,6087
z,6100
o,6114
o,6119
m,6125
b,6133
i,6139
e,6144
s,6151
space,6158
a,6165
c,6170
t,6175
e,6180
d,6187
space,6191
q,6210
u,6216
a,6226
i,6232
n,6242
t,6251
l,6260
y,6266
space,6272
b,6277
u,6279
t,6286
space,6288
k,6293
e,6298
p,6303
space,6310
backspace,6321
t,6325
space,6333
d,6353
r,6360
i,6368
v,6374
i,6378
n,6386
g,6391
space,6395
t,6397
t,6423
backspace,6440
h,6451
e,6459
i,6482
r,6487
space,6493
o,6503
x,6508
e,6515
n,6519
space,6525
f,6535
o,6537
w,6543
backspace,6562
r,6569
w,6586
a,6593
r,6597
d,6603
period,6624
space,6630
n,6639
o,6644
space,6651
k,6656
i,6663
d,6669
d,6674
i,6676
n,6682
g,6689
space,6693
l,6706
o,6712
r,6726
e,6743
x,6754
backspace,6769
n,6776
x,6778
z,6794
backspace,6802
backspace,6807
z,6847
o,6858
space,6863
c,6881
a,6887
l,6889
l,6895
e,6897
d,6902
space,6905
o,6910
f,6913
f,6920
space,6926
h,6938
i,6941
s,6950
space,6954
t,6965
r,6971
i,6976
p,6982
space,6993
t,6999
o,7004
space,7011
m,7019
e,7024
x,7033
i,7085
c,7094
o,7102
space,7109
c,7126
i,7132
t,7138
y,7142
space,7150
j,7165
u,7169
s,7174
t,7180
space,7184
b,7191
e,7195
c,7222
a,7229
u,7232
s,7235
e,7243
space,7246
t,7251
h,7253
e,7257
y,7264
space,7269
t,7274
h,7279
o,7284
l,7290
backspace,7300
backspace,7306
backspace,7311
o,7318
l,7325
d,7329
space,7333
h,7337
i,7342
m,7353
space,7359
t,7363
h,7365
e,7372
space,7376
c,7390
o,7395
n,7398
s,7410
backspace,7419
q,7423
u,7427
u,7433
backspace,7444
i,7449
s,7453
t,7469
a,7478
t,7482
backspace,7494
d,7506
o,7509
r,7515
space,7521
w,7528
e,7532
r,7536
e,7542
space,7548
e,7559
x,7567
t,7575
e,7581
backspace,7590
i,7595
n,7603
c,7606
e,7612
backspace,7623
t,7633
period,7638
