Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
11,6,1.0,3.046110943614381e-36,6.719643661498526e-33,1.4642851056123618e-06,7.250105651821813e-26,1.559587061492679e-27,2.9666360944131637e-30,4.031387275862859e-24,8.237603597753502e-33,1.466043462343177e-24,5.951098826949464e-24,2.6833207229086527e-25,1.77717477474966e-27,9.324704203228507e-12,1.7398157321765815e-15,1.129848496693123e-26,2.4991184330590998e-17,9.166082357493077e-32,2.082841478183842e-24,1.2373495752876515e-35,1.0276206053199497e-34,9.80836028779653e-19,1.270776966296551e-28,7.2944938861601e-18,9.964372755178625e-20,2.738757849658995e-20,1.664105081849685e-17,1.1412419161396169e-24,8.299952522147769e-13,3.4784861213665863e-07,7.995297377822594e-22,2.2047483939950106e-25
12,6,1.0,3.244551293504195e-34,8.717422759343898e-33,1.1176772432008875e-06,9.682527438191693e-26,2.5770795400507716e-27,7.261800857797986e-30,5.233348999168695e-24,2.422802149461804e-32,1.2125359107022579e-24,4.528706095328173e-24,1.966870592773042e-25,2.2094705508107746e-27,4.791084629723885e-12,1.6557362772168043e-15,7.264332727432595e-27,1.451585838872561e-17,1.0235068103923234e-31,1.4770295337397375e-24,2.2962319305533355e-35,1.2871613779924863e-34,1.3331170522222318e-18,1.3705880449231764e-28,4.128357107627123e-18,7.531266866028497e-20,2.379474697094715e-20,1.0419865136154931e-17,1.3978527479740623e-24,5.598383627340719e-13,2.3517955582974537e-07,1.1313784032775168e-21,4.407104074256873e-25
13,6,1.0,4.559157778400119e-33,1.2263015676535284e-32,1.1309766705380753e-06,3.835542547469008e-25,6.924153410239544e-27,1.4090189237204853e-29,8.653232206118214e-24,1.0544280717412686e-31,1.4386502674093774e-24,6.635448284003175e-24,2.4622170627600773e-25,3.840663302449782e-27,3.1936374118163302e-12,1.6646239821741069e-15,6.2338454217607385e-27,9.855866097556063e-18,1.3224483068925955e-31,1.6780560429009526e-24,3.6517790986359433e-35,1.648380690095598e-34,2.5177136186654144e-18,1.4824023615575738e-28,4.33035047730951e-18,9.76562451843686e-20,3.0153176095304304e-20,1.6665346767448757e-17,1.8569286754380066e-24,6.369026400027122e-13,2.149238440551926e-07,1.454361938272322e-21,9.385576157860798e-25
14,6,1.0,8.047269021836296e-34,1.5265103352260632e-32,7.81843766617385e-07,1.1225125833126333e-24,9.662267271474321e-27,2.213830440926223e-29,8.039026683034945e-24,2.4010534762438366e-31,1.1495792884392846e-24,4.774481626806569e-24,1.4105312464870646e-25,3.992495530359505e-27,1.5691480233226418e-12,7.378547943366349e-16,2.801035340668869e-27,4.2720656769877985e-18,4.649153919772661e-32,2.0317706231798338e-24,3.2075329215775747e-35,1.6716628250815718e-34,2.239990209542573e-18,5.35464316322728e-29,2.436556033635693e-18,6.282560829432128e-20,2.6980993376125996e-20,1.3019333977842637e-17,1.9918645165674185e-24,6.149491181030309e-13,1.48745783690174e-07,1.2881821408091464e-21,8.190827088419011e-25
15,6,1.0,2.7141524007900917e-34,7.713796702871367e-33,5.581497930506885e-07,1.330178540282641e-24,1.337453113564774e-26,1.596347358563571e-29,5.486790680924028e-24,1.8923981451839845e-31,3.704327368799071e-25,2.091722868685273e-24,7.745817216496546e-26,2.090874095951342e-27,5.66245021791506e-13,2.690019939384416e-16,7.650371518089417e-28,1.7644054046922005e-18,8.906681757930101e-33,1.686514012311506e-24,3.1395393551518254e-35,4.7117842863351215e-35,1.1492115375969657e-18,1.2734086291949346e-29,1.3670566863455888e-18,4.878555187120623e-20,1.0877350738064155e-20,9.92316633937399e-18,9.624874155231198e-25,4.2654053032664674e-13,7.620202069347215e-08,1.494997488786577e-21,6.106518033128618e-25
16,6,1.0,7.314076231441232e-35,1.9818048643016655e-33,8.661567676426785e-07,6.449415654067496e-25,6.802118014871414e-27,6.959776674382457e-30,2.47338915741885e-24,5.167604233834893e-32,1.6473110519365787e-25,9.550581207329746e-25,4.329088380810118e-26,9.018248816615868e-28,2.5106528184562493e-13,7.836310753144379e-17,2.22629725629014e-28,1.1794238958801588e-18,9.242584227794363e-34,1.2262065743668986e-24,1.2396509154241857e-35,1.0368818707243725e-35,4.386487606568304e-19,4.948039027808924e-30,1.0849995745960056e-18,3.211474767626858e-20,5.1111708153914656e-21,5.027083466492006e-18,3.4804863613093787e-25,2.68848176143352e-13,3.6742093811881205e-08,1.3175989532914552e-21,1.8198769634035203e-25
17,6,1.0,1.2762625708971963e-35,7.5625410693052635e-34,2.245626092189923e-06,4.881555591016867e-25,7.042449420027653e-27,4.2926744080729444e-30,1.981853280034485e-24,1.917795082669164e-32,8.005422095941048e-26,6.054256984233858e-25,2.3543955850493485e-26,3.8450563005046807e-28,9.930736246353822e-14,4.150389642268902e-17,1.474764123398134e-28,5.802030415096878e-19,1.5598449581089335e-34,8.0819204031106585e-25,7.875078184004876e-36,1.6589757728112898e-36,3.1709777496703663e-19,2.5774314194886733e-30,1.0215757079236553e-18,2.6098569377116643e-20,2.758976316794486e-21,2.9588362180404495e-18,1.6218409519782882e-25,2.607318657851798e-13,2.5631255340385906e-08,1.8302203080109692e-21,1.2098378831468856e-25
18,6,1.0,7.947649211815491e-37,1.1774862627339543e-34,4.744259967992548e-06,1.7997186090467289e-25,1.5067629438675175e-27,7.132137060054827e-31,7.579642310957059e-25,4.045050915964176e-33,3.071482627921288e-26,3.3575618642342816e-25,8.630956438158245e-27,1.3171573315879059e-28,7.513530542093555e-14,3.1011418063641734e-17,6.234212359563393e-29,4.960220596422967e-19,3.7434831552400584e-35,3.008619843128181e-25,1.2639992856318224e-36,2.5325593157183503e-37,2.424927270090481e-19,1.6195116690487847e-30,6.36841804111207e-19,1.9591559550816787e-20,1.5953843177575007e-21,1.8539594933247947e-18,4.950769938692167e-26,2.175738430566787e-13,2.0346529794323942e-08,4.512020330341992e-22,4.060509900419936e-26
19,6,1.0,5.347757953301842e-38,1.994588772886872e-35,5.236758170212852e-06,5.884294683532695e-26,3.0767183455123024e-28,9.233917197743155e-32,1.6909288970194786e-25,9.029093331520919e-34,9.043499876709724e-27,1.506544616597162e-25,2.4509919880796503e-27,4.5593030083761745e-29,5.697048057915974e-14,1.792140067527583e-17,3.659033375329991e-29,3.342042577755454e-19,1.3632457090269397e-35,1.0363644118603905e-25,2.100540344413535e-37,4.483958904054409e-38,1.4203884067075151e-19,1.0143221323019475e-30,2.5971121524237536e-19,7.036554052350112e-21,8.531035159099019e-22,1.670782414626458e-18,2.259968780619998e-26,2.2022394487435787e-13,2.2859403259190003e-08,8.073352072059465e-23,1.000703492416688e-26
20,6,1.0,2.123290873397357e-39,9.450249223684506e-36,5.548007266042987e-06,4.1686309912002533e-26,1.1566500892814306e-28,2.687522742583014e-32,1.0754767518388305e-25,5.278594575743426e-34,6.060530986065331e-27,1.4600659181376714e-25,1.2803493677508902e-27,2.719133821632841e-29,4.3768716542812516e-14,1.6437210354506632e-17,2.80008095812199e-29,3.6669777339300655e-19,1.0065496107941272e-35,1.0057448990837534e-25,5.531275363306134e-38,1.885860046406478e-38,1.7372199070654921e-19,7.547849226629908e-31,1.8415245388750733e-19,5.201096414747847e-21,7.704948097087245e-22,1.5408487806090519e-18,1.2424450634782072e-26,2.393521307802321e-13,2.488936168276723e-08,2.7703933555253433e-23,3.2726680432510985e-27
21,6,1.0,2.7822781009169243e-41,5.68604353222936e-36,6.301131179498043e-06,4.685414078359329e-26,9.47753616380983e-29,1.357529348875513e-32,9.83222488831386e-26,3.5896227111403662e-34,5.662928912022408e-27,1.6367557232461723e-25,6.691394665328139e-28,1.738397029950836e-29,5.734978870920379e-14,1.839384157341304e-17,2.2101167063256476e-29,3.937754531967475e-19,5.90272364569563e-36,1.1075011765838597e-25,2.389120555196089e-38,1.2003724432385246e-38,2.0206441674218666e-19,3.983995327959444e-31,1.9930768225448884e-19,2.6733746344535768e-21,7.158194535912569e-22,1.1427440191825667e-18,1.223980402729389e-26,2.7024026462776907e-13,3.540271720225974e-08,1.531853966424491e-23,1.1157351279862578e-27
22,6,1.0,1.0705920267441602e-42,4.3169039932505555e-36,8.331436220032629e-06,8.225277630226144e-26,1.3359125188688349e-28,1.8452565017742715e-32,1.2879309219402068e-25,4.864974847887526e-34,9.199333031485917e-27,2.355836457981662e-25,5.4265637669936405e-28,2.1514339218467223e-29,5.106150758834617e-14,2.038193047101484e-17,1.542577651465433e-29,2.539299723930598e-19,4.0437694434507875e-36,1.048647345933231e-25,2.2169675356076245e-38,7.459981931947347e-39,2.683447319401386e-19,3.688524948727715e-31,1.641510069561249e-19,1.977040625822905e-21,5.740056383588625e-22,1.2517910325402792e-18,1.1104050783465672e-26,3.797698917493153e-13,5.069310304861574e-08,2.120705184469595e-23,7.689288302993164e-28
23,6,1.0,3.29305139116332e-43,1.8755852159934073e-36,1.0935023055935744e-05,7.618292920786912e-26,1.1444555823560567e-28,1.77708664563421e-32,8.388662433351478e-26,4.060098253845159e-34,5.0403974797745e-27,1.332932231835638e-25,2.9299263725635377e-28,1.1980113306744355e-29,2.2426198471501256e-14,1.484788703224317e-17,8.20307955789125e-30,1.04510082794224e-19,1.1527760965446958e-36,3.855935156536795e-26,1.2840132861069907e-38,3.6383985950992426e-39,2.0208111545080257e-19,1.5877111849451984e-31,1.0161858249016539e-19,1.4568564048070521e-21,3.888780835281004e-22,8.4552272225093165e-19,4.60306308579288e-27,3.882765690996909e-13,4.457087499076806e-08,1.2504948916638388e-23,2.907602437095659e-28
24,6,1.0,2.045895757914233e-43,8.798198367511408e-37,1.371134385408368e-05,6.289599706981189e-26,6.957322016483024e-29,7.938890646742389e-33,4.814737963008999e-26,1.8651260067641405e-34,2.342516872856956e-27,1.0247771544983418e-25,1.5618752588596054e-28,5.891976790163296e-30,1.7534486639351685e-14,9.0636272484385e-18,4.6060028974823655e-30,8.570988305802757e-20,4.5607556650932664e-37,2.8469413831186955e-26,4.7698994608937454e-39,1.4147523308807996e-39,1.7901400792232792e-19,7.486033505203216e-32,1.071742506014983e-19,1.127154147793367e-21,3.484256244745035e-22,8.19486281892636e-19,3.442367508440891e-27,3.6868555083890975e-13,3.263597747604763e-08,7.796459054427631e-24,2.197008435919628e-28
25,6,1.0,5.465064010866787e-44,2.436028684977731e-37,1.9729726773221046e-05,3.072241598393772e-26,1.9762892508510394e-29,1.964889133251348e-33,2.109264608397301e-26,5.483611122020151e-35,7.314516780289991e-28,3.417424327507945e-26,5.672825447486388e-29,2.1168937976952678e-30,7.375590210193655e-15,4.462794087498132e-18,2.0003394891106712e-30,3.7002199255500696e-20,1.2527456930829718e-37,1.2985930858164883e-26,1.1906076350197235e-39,2.7465449900766415e-40,1.1696641469290104e-19,4.1304993635669744e-32,6.62474993920883e-20,7.794934280961147e-22,1.5805471946601632e-22,5.429744338732434e-19,1.946230401559044e-27,2.6728445845503046e-13,2.0059401251160125e-08,3.103731816394547e-24,8.350442238049316e-29
26,6,1.0,1.5414283107572988e-44,8.030893066829014e-38,1.5079439435794484e-05,1.6511451932698648e-26,7.097115791959649e-30,6.2251535957259e-34,8.808996335565201e-27,1.8658592271051844e-35,3.9052254816034976e-28,1.6338520371876185e-26,2.421785435010419e-29,1.2906872488695358e-30,3.925070209446439e-15,2.2480411584445516e-18,1.1272443514215994e-30,1.7779243987217183e-20,3.59166529131401e-38,4.611516377504784e-27,2.782880659256584e-40,6.270810627853556e-41,6.567549107381081e-20,1.9279347500025633e-32,3.02896964392925e-20,3.6313160733495704e-22,7.61063655731558e-23,3.361204475139186e-19,6.433275756391528e-28,1.4201095540396919e-13,1.7039894828485558e-08,7.048433731180611e-25,2.4722843713951908e-29
27,6,1.0,1.401298464324817e-45,4.253913620619754e-38,2.4851451598806307e-05,2.1375061369530044e-26,5.862183180545095e-30,2.8185007128883496e-34,9.3794498517449e-27,1.1174538150250674e-35,4.277742703306766e-28,1.6335710054901335e-26,1.7122982717919584e-29,9.641938810077416e-31,5.701646430380028e-15,3.04665570892852e-18,1.4626793756716806e-30,1.6622661313934786e-20,2.3016526260917055e-38,4.8836791675958666e-27,1.4720920627425068e-40,4.033917889251851e-41,8.631033863455864e-20,1.3107058823992088e-32,3.929193535744978e-20,3.388439558366208e-22,8.2266719221546e-23,4.184633823614286e-19,7.280099930701305e-28,1.7423054372942698e-13,2.2595207482822843e-08,6.935398345109558e-25,1.0827214026214929e-29
28,6,1.0,0.0,2.988911610648412e-38,4.1069433791562915e-05,2.761694485250668e-26,5.566265173064573e-30,2.2803809804235035e-34,1.6280064546204144e-26,1.2289015705988928e-35,8.659640660970965e-28,2.0288092701565132e-26,2.1792416419046897e-29,1.1854969613918526e-30,8.922529022863026e-15,5.1247863181340135e-18,1.7666954107547913e-30,1.9742573326983133e-20,1.9967642719371548e-38,7.493812672910179e-27,1.0913172310315243e-40,4.859843204124898e-41,1.2316242399592657e-19,1.1752565336214368e-32,5.34644020708844e-20,3.6423096389247304e-22,9.653921354824974e-23,5.203184221845105e-19,9.089639187794414e-28,2.064414855425592e-13,2.0084526042296602e-08,1.1087153074727047e-24,5.3936920699344776e-30
29,6,1.0,0.0,2.1986066020892693e-38,4.868831820203923e-05,1.704882952801344e-26,3.8325193391610705e-30,1.5909145135803647e-34,1.5378262486812398e-26,8.395975575396326e-36,1.0828707705257423e-27,1.4719113733717844e-26,1.8383800279176533e-29,9.076816609535419e-31,8.390269612434421e-15,5.48074116086967e-18,1.771928711604652e-30,1.772728832057833e-20,2.250212781154345e-38,4.736926002135481e-27,6.694423153618949e-41,4.3159992701204366e-41,9.99217571728321e-20,9.80643599077619e-33,4.551548072758537e-20,2.548270634998642e-22,9.16386707654975e-23,4.488427277307808e-19,6.335731256568204e-28,1.9069813816160325e-13,2.5004593950939125e-08,7.06431004993625e-25,3.75426526963361e-30
30,6,1.0,0.0,2.6796074847730807e-38,4.494940731092356e-05,1.6279919716272326e-26,5.684493197525644e-30,1.832572848852277e-34,1.3579257488736103e-26,4.731365479524521e-36,1.2635014288938879e-27,1.5315637407996747e-26,1.8111512905492173e-29,1.1494863032114742e-30,1.3630591406553656e-14,4.917391045461349e-18,2.0072017430121275e-30,3.019095821601752e-20,2.4894126073265877e-38,7.065549794152611e-27,5.598047235131212e-41,4.1591939719624895e-41,7.892177399512747e-20,1.2049808919286953e-32,4.65760619821976e-20,2.7419507547065463e-22,9.132817511320251e-23,4.321589859140749e-19,6.238225275343767e-28,2.083025727817392e-13,3.386398006455238e-08,5.41297075374287e-25,3.8693072342062126e-30
31,6,1.0,0.0,2.232924681740277e-38,5.2230596338631585e-05,1.8284040875657728e-26,6.215200120820199e-30,2.041342826651349e-34,1.0950350788695882e-26,4.673958967383198e-36,8.982218519216272e-28,1.667164000026509e-26,1.5616789644685548e-29,8.961499673324272e-31,1.0773411209094499e-14,5.79169200160846e-18,2.063283355975734e-30,2.1129730980427552e-20,1.8398671887297945e-38,3.8115482491085025e-27,3.731377550804123e-41,3.1096214221832016e-41,8.07591166190182e-20,9.769478448386337e-33,4.224666974192894e-20,3.343309141522876e-22,7.746042322886232e-23,3.644310141712757e-19,6.535981266983325e-28,2.9740907002764883e-13,3.165006035033002e-08,3.3488949945952644e-25,3.0336027850653845e-30
32,6,1.0,0.0,1.8572787425385696e-38,5.827746645081788e-05,1.536696267064269e-26,5.1891744846428205e-30,2.6669781135349143e-34,9.112024464131022e-27,4.040581029818552e-36,5.8953389673173825e-28,1.595864532741338e-26,1.3948962900868814e-29,6.770254071188081e-31,1.2961998655132683e-14,8.94998090407984e-18,1.4899482115034118e-30,2.0039146657151803e-20,1.4962759518995174e-38,2.4562226212156116e-27,3.5552343338384934e-41,4.4509443122349165e-41,6.768767899967994e-20,9.249948883573257e-33,4.9645826170609916e-20,3.3395629988561624e-22,6.343711428489979e-23,2.523994297658953e-19,4.14597442837168e-28,2.2621904078711647e-13,3.706823292759509e-08,2.6715420435175714e-25,2.5169133968055155e-30
33,6,1.0,0.0,3.43475013135646e-38,5.735874219681136e-05,2.6629574496057784e-26,1.153829444507254e-29,5.618672897453487e-34,1.596713790809615e-26,8.338387544657128e-36,1.1727970618610489e-27,2.721743918930672e-26,2.0868143078509465e-29,1.0144470168217789e-30,1.8476233116702066e-14,1.0073005971434908e-17,2.2170581415265753e-30,2.1455972952723026e-20,2.3665094834354367e-38,3.989375138663609e-27,7.494424446901987e-41,6.019277553507252e-41,1.0273704700061072e-19,1.168163674176972e-32,6.445548368082606e-20,4.034271020010767e-22,9.29950823821452e-23,4.1809099598941486e-19,7.0937811345389085e-28,3.565018289256039e-13,4.9694623527329895e-08,6.010372652076413e-25,4.455745755266473e-30
34,6,1.0,0.0,2.828420056750212e-38,7.83369832788594e-05,3.2928058748984025e-26,1.5303427301038824e-29,6.295900906901131e-34,2.1141553919352758e-26,1.1292790700850363e-35,1.6260815261595982e-27,2.9515283154138644e-26,2.8341681125783214e-29,1.0941410199092228e-30,1.6933342274487624e-14,1.4967103610846764e-17,2.102168521021839e-30,2.1044898115613983e-20,2.9588265733984365e-38,2.834008802060734e-27,1.215752534663568e-40,5.347635199556367e-41,1.2802518617257854e-19,1.5312806382384939e-32,8.665624876462213e-20,4.335525513899891e-22,8.47372485609682e-23,4.946651215461917e-19,6.274270980182918e-28,4.285770414773349e-13,4.134311026859905e-08,8.314163025759987e-25,5.202480328377744e-30
35,6,1.0,0.0,1.5241528230294096e-38,5.594600588665344e-05,1.9557793933349092e-26,8.056768315112198e-30,3.2488455213045427e-34,1.3414918656953518e-26,7.774029004708909e-36,9.74929523083632e-28,2.2286254263330622e-26,1.4656975373510326e-29,8.243390174406936e-31,1.1539511005271598e-14,1.0673467131435114e-17,1.3586386276295535e-30,1.5349379935209923e-20,2.6385480384698993e-38,1.4560803640440175e-27,8.947851214099687e-41,2.2765494851420978e-41,8.730017655975198e-20,1.2679456590833157e-32,5.533641842584274e-20,3.054332857415846e-22,6.993593343784049e-23,4.601451685243405e-19,4.110480502461595e-28,2.9012331274370917e-13,3.7205023062369946e-08,4.405065854893008e-25,4.695098598427234e-30
36,6,1.0,0.0,1.4330898627148006e-38,6.40434809611179e-05,2.2115720100102932e-26,7.780234115437187e-30,2.630336439334097e-34,1.3044229527953462e-26,6.403636054700511e-36,7.46775724817505e-28,2.3325997588315204e-26,1.5461278324840124e-29,6.691516638383562e-31,8.092786559161028e-15,1.0634222374453148e-17,1.1722403943801153e-30,1.4760248008900305e-20,2.3223039819499996e-38,1.6040385838706058e-27,9.017635877623063e-41,1.2153461581089138e-41,8.749399531703081e-20,1.6185525714530052e-32,4.995308499408215e-20,3.5615896045701714e-22,5.576701970343589e-23,4.1877093845293345e-19,3.064679838912424e-28,2.618061746128414e-13,4.145232779251273e-08,3.331890358226127e-25,6.2316408669294436e-30
37,6,1.0,0.0,1.0619465757386619e-38,5.414063707576133e-05,2.0807899652811292e-26,5.500532657441167e-30,1.3922784679879568e-34,9.333457103928977e-27,4.739606997839887e-36,4.736661957140106e-28,2.1103349632231938e-26,1.149334429341348e-29,4.902304210160804e-31,5.279085833433854e-15,7.393777893543002e-18,9.660618825905203e-31,1.3418138579303782e-20,1.6151912606208928e-38,1.4116052490242719e-27,4.967042536645747e-41,1.232862388912974e-41,6.79723583773689e-20,1.0814334234529989e-32,4.581711407665739e-20,4.413821915118122e-22,5.575122986355699e-23,3.993300485582235e-19,2.966412393136225e-28,2.616072506192446e-13,3.310088558805546e-08,1.9342498384874723e-25,3.2609969950568124e-30
