Start frame,Key prediction,Idle Prob,Active Prob,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,comma,period,space,backspace
10,7,1.0,3.441388003298838e-21,1.4600764839009484e-16,1.2330565013485284e-08,3.0723245670639943e-13,2.4873555279603957e-21,1.9556891635862865e-19,1.9079232636852425e-20,2.3850189591608828e-17,3.483227509540109e-20,1.5475358014905953e-14,6.337606823444545e-26,2.2502131587090815e-14,7.104324097187203e-15,1.0035142494757565e-08,6.710342577169847e-17,1.0251337972944086e-11,7.704380622106465e-22,2.922919467156726e-19,4.902098795110575e-22,4.05064594477021e-20,4.6272427217934715e-17,9.740012835323111e-18,1.6923885575148003e-15,1.4230201159475529e-16,3.449273102488e-19,2.3909726195453507e-13,1.324680162518568e-14,2.8634804039029405e-06,1.4813039683758689e-10,1.8828320572436682e-15,2.0448811086692958e-20
11,7,1.0,2.6173923592215663e-20,4.935485753709845e-16,1.1668912947015997e-08,7.778777622036159e-13,1.0955132372831849e-20,3.9430805411365506e-19,1.005292308598728e-19,3.683696325899954e-17,8.410496526156717e-20,3.753878582762535e-14,7.160950441206481e-25,7.47190395493369e-14,5.406100372050415e-14,1.8462595008372773e-08,1.6369589332047157e-16,4.732880407032347e-11,3.580364847524117e-21,5.217141860706172e-19,2.4184963770364074e-21,3.4274810292502903e-19,2.3235633108534596e-16,2.369588897450441e-17,4.366832619790394e-15,4.2267979036372013e-16,9.262180167158126e-19,2.3511222265945597e-13,4.564548066778029e-14,4.3817963160108775e-06,4.278332133011986e-10,5.040036618576219e-15,1.1897497724124172e-19
12,7,1.0,2.3106615742481715e-19,8.984086718788259e-16,9.866389483192961e-09,1.2273277012753159e-12,3.698859278065905e-20,8.287288878645738e-19,3.0400828800823852e-19,1.5131497154913308e-16,3.9020841775087155e-19,1.0014513225848135e-13,3.354392763458976e-24,1.4197243912179164e-13,2.372929055940304e-13,2.4815976829017927e-08,5.638463278229014e-16,2.837088619589423e-10,1.3685638611204487e-20,1.4810026768811466e-18,8.678239380803646e-21,2.5536484124262493e-18,8.282401978304836e-16,1.1124033403709483e-16,7.035276512425874e-15,1.1563419568999035e-15,3.567489774827381e-18,4.93507415922495e-13,9.071707279687327e-14,6.187642611621413e-06,1.0282670270811423e-09,1.6565928181088915e-14,9.462973090976545e-19
13,7,1.0,3.484495745440215e-19,6.84959704362972e-16,9.924541188865987e-09,1.16310368454553e-12,5.0837554326403013e-20,6.786852523850847e-19,6.491394465792445e-19,1.772986733531142e-16,4.63416719545776e-19,1.7409000402281855e-13,8.360347084671378e-24,3.0198131321934607e-13,5.51913115903746e-13,4.332729020006809e-08,7.397088965186154e-16,3.774725532146306e-10,2.392827686315051e-20,3.8131258140135244e-19,2.8482817326398444e-20,6.835703949671851e-18,1.2133788262274031e-15,8.688079143969423e-17,5.141849978836186e-15,6.773956472044319e-16,4.6147120108480894e-18,3.7751878988363796e-13,7.191987348546813e-14,9.260078513761982e-06,2.47386999774335e-09,3.413967649161173e-14,2.194645409133335e-18
14,7,1.0,2.1125758574782736e-18,9.580900839467718e-16,3.610362497852293e-08,1.3518654511796013e-12,5.087591159613589e-20,6.434952830670655e-19,6.6643915360896685e-19,8.031753282509264e-16,1.2050863472040039e-18,1.8411906385368965e-13,1.215248586418564e-23,3.4201574948891644e-13,1.1903440472887938e-12,7.031739812646265e-08,1.8489661977047836e-15,3.9224101744395057e-10,2.937561016363312e-20,2.2725802467977614e-19,4.911163228478832e-20,1.772219904016081e-17,2.2185690242391976e-15,9.25895618936167e-17,5.731307830126979e-15,4.773965570393514e-16,5.884001222066315e-18,4.451776133059665e-13,1.812168579258533e-13,1.3857619705959223e-05,6.838062560632352e-09,1.737586616745116e-14,6.791899359563186e-18
15,7,1.0,3.1000052602025256e-17,2.0528713803061273e-15,5.627878607583625e-08,2.8198691211928084e-12,8.465347648056932e-20,1.1462427863785129e-18,2.7053394814932143e-18,2.5165738498081e-15,1.827970305658991e-18,8.478817420300849e-14,1.048707743096287e-23,3.2332966057140033e-13,2.137340218005823e-12,3.7639644290266006e-08,2.859942160141917e-15,3.062869402548074e-10,3.41044692474538e-20,3.9431867821464754e-19,8.950368877636521e-20,3.744691631652879e-17,6.498750173525476e-15,7.249207732856292e-17,7.132881389487408e-15,6.263602180664658e-16,1.2491527399765413e-17,6.808300668029177e-13,5.804507265463887e-13,1.6189313100767322e-05,9.36379951355093e-09,1.1243191775267732e-14,1.5415096358799358e-17
16,7,1.0,4.965922559180448e-17,2.9631294078423303e-15,6.178907341336526e-08,2.90917680570435e-12,6.805174832912838e-20,1.923719356694148e-18,1.83286886924653e-18,3.195192083192775e-15,1.2348044650711965e-18,5.196252702752667e-14,2.809737753730196e-24,3.2862444319589623e-13,1.3684852947018489e-12,3.455049935041643e-08,2.6179869870004892e-15,2.1446079634390713e-10,1.6863983179711462e-20,2.3341105936504013e-19,3.2470735838873285e-20,2.8971368988681804e-17,4.855906902436185e-15,2.3125936717036998e-17,3.683554434646399e-15,4.501577244611068e-16,8.494391329381558e-18,1.0111558942579868e-12,7.417738840699573e-13,3.7168923881836236e-05,1.4435214801267193e-08,5.479965626105842e-15,5.7286802776763145e-18
17,7,1.0,8.159480788609863e-18,3.3417887106487873e-15,1.006430991878915e-07,3.998070537830634e-12,4.6336069744632114e-20,5.750323044813458e-18,1.328544811386345e-18,3.2938597748448763e-15,8.186426093666202e-19,2.2376660596614036e-14,4.541945054862432e-25,2.8641821444956583e-13,1.0305723288639435e-12,3.323037489622038e-08,2.349189128002336e-15,1.7638507321393604e-10,1.051557958131368e-20,2.2175631717871525e-19,1.8737537573621267e-20,2.07837615777033e-17,4.0274777633189044e-15,1.2306645088234299e-17,2.012858814427255e-15,3.5878822750122627e-16,5.13810475317673e-18,1.7054123955043132e-12,6.07500432337621e-13,8.451669418718666e-05,1.9439161391687776e-08,4.143230744791835e-15,2.1142961863572308e-18
18,7,1.0,1.9726557753230914e-18,3.30838024890142e-15,1.800252675820957e-07,5.8630201388298886e-12,3.123497647133308e-20,1.3765716415342097e-17,5.477961213626032e-19,2.39296633181528e-15,4.929104646718136e-19,1.7428629543801526e-14,1.8993187078257365e-25,3.8933540094134023e-13,6.020560027082678e-13,6.085191017746183e-08,1.9728657303061696e-15,4.450632917762931e-10,4.72427485532826e-21,1.148107173931025e-19,7.360043064169434e-21,1.957630122214127e-17,3.724937499833929e-15,9.47638044793511e-18,1.728527218209405e-15,3.6972593747934145e-16,3.1832962267500826e-18,1.860748534421308e-12,5.495758470704104e-13,0.00019405274360906333,2.8704251420208493e-08,5.197174359302574e-15,1.0949388734388662e-18
19,7,1.0,6.761503056991277e-19,2.0464292712257847e-15,1.851784503514864e-07,3.5340166123359884e-12,8.471194619453203e-21,9.59481534085984e-18,1.5239856698463927e-19,1.4749102013292986e-15,3.9298989010876353e-19,1.0702131692517155e-14,4.5185616768877255e-26,2.0252457480149366e-13,2.0774412734774622e-13,7.040670624292034e-08,1.169552918019992e-15,5.279734982543971e-10,2.810852415766995e-21,2.021379324191273e-20,1.3189687692326044e-21,8.768163296718234e-18,1.3030096292443666e-15,3.570416339834593e-18,8.579183794177022e-16,1.0165473348825883e-16,2.2098717362589047e-18,1.920360138268906e-12,2.8086398224519415e-13,0.00014329279656521976,1.8158942793888855e-08,2.4153612476659732e-15,3.1993880432903243e-19
20,7,1.0,3.795015986971383e-19,8.414547588405979e-16,2.1433970687212422e-07,3.330594697606437e-12,4.6687980165310875e-21,8.155152979644986e-18,1.690779790278263e-19,9.308762917800304e-16,2.487995914388528e-19,8.127246400554174e-15,2.1261651829196835e-26,1.5742424453856624e-13,2.367675283262982e-13,1.4313918939024006e-07,1.3146903194661218e-15,4.222784899532428e-10,2.672854617344855e-21,5.068299191309707e-21,8.100659912243319e-22,5.4038150182634636e-18,9.151134321481015e-16,2.1306799459549155e-18,7.029089148504418e-16,2.788190925622291e-17,2.3397639078481066e-18,1.7165113731440473e-12,1.4310612157092395e-13,0.0001904613309307024,1.5146456533443597e-08,1.0243818470142088e-15,1.936086663279399e-19
21,7,1.0,2.970209124282441e-19,3.399279007300864e-16,1.1540353739292186e-07,2.281136867940403e-12,1.58343301193453e-21,4.2999400092696105e-18,6.589893969912524e-20,5.843102203120917e-16,7.643156614808218e-20,3.8048796223628424e-15,3.3017341779717906e-27,6.257868572293046e-14,4.323782678465962e-14,1.229487338605395e-07,7.875361354292966e-16,8.536620715871024e-11,4.869617920654643e-22,2.990590725328777e-21,3.1612231314200584e-22,6.333985614138784e-19,3.384554133606236e-16,9.20086126834957e-19,4.240035705113806e-16,1.1070369896033983e-17,5.741848889630582e-19,1.3199084837253738e-12,6.711754226397873e-14,0.00013416587898973376,8.493460157410482e-09,2.4116822659386926e-16,3.600482623191488e-20
22,7,1.0,7.723053214692891e-20,2.1235659941636124e-16,1.1774051245083683e-07,1.78031309312765e-12,6.71176540165577e-22,3.2872587676775847e-18,3.7761389499110986e-20,3.231450016714265e-16,1.771441370670834e-20,4.628044028196464e-16,4.786742394966493e-28,1.0534825744775485e-14,1.1993619767854732e-14,8.795075245870976e-08,1.5848993618241804e-16,2.0162174013682588e-11,8.454479805453048e-23,3.555345057375089e-21,4.8616708727865737e-23,1.7220242114719809e-19,1.0729244581884055e-16,1.7923305568828962e-19,3.364960673349468e-16,8.212690835873562e-18,1.7209079053859464e-19,3.2076286613814953e-13,8.353598168015994e-14,8.949417679104954e-05,3.893071642835366e-09,1.0019045836791746e-16,7.286612205553313e-21
23,7,1.0,3.957917059398455e-21,1.947243116000625e-16,9.874293027678505e-08,2.06502826990973e-12,7.044013924966666e-22,3.1840766716580263e-18,5.923361525840097e-20,3.1839097631540254e-16,1.7367464754117762e-20,1.0675960915545839e-15,7.671569747504801e-28,1.8294768166214094e-14,1.4616215884637705e-14,1.1658496390509754e-07,1.1225198254369208e-16,2.3600925033728792e-11,9.714644711865267e-23,4.73071741292144e-21,1.202090607400531e-22,1.007374865037801e-19,1.7778002629517106e-16,2.5752200420307134e-19,5.081938279685705e-16,9.540700358006009e-18,9.151212854008371e-20,2.902589193304328e-13,1.2463967846102625e-13,0.0001240655401488766,2.526069131647546e-09,1.3959224731737037e-16,3.905048182132169e-21
24,7,1.0,9.342568810260297e-22,8.23644514696037e-17,3.567786777125548e-08,7.568487937065216e-13,2.6613364908221593e-22,1.4386851507186994e-18,1.3188210641788883e-20,5.422299278949635e-17,3.494008484043288e-21,4.251843344398531e-16,2.571176179585236e-28,1.0849808498739153e-14,4.376450678906466e-15,1.870246109092477e-07,3.227628971679862e-17,1.715222928966309e-11,2.8684818982023344e-23,1.5125773992098338e-21,2.0588517052964827e-23,3.0806548612818895e-20,4.904117939916201e-17,6.02859311692362e-20,1.2752478067607517e-16,5.736772999199227e-18,2.474299483655269e-20,1.636363435161478e-13,4.6266450685807786e-14,0.00018003926379606128,2.0195489724983418e-09,9.167341635182236e-17,8.262921910906805e-22
25,7,1.0,4.773847429970425e-22,6.099566971239472e-17,3.531905790055134e-08,3.098187938838093e-13,1.0027228005659834e-22,1.024348417336933e-18,1.6604037229352055e-21,2.0271146171575613e-17,2.7157728915051046e-21,4.2955637440644497e-16,1.2861037575352276e-28,1.0125516554772632e-14,1.66260814963876e-15,1.3461773562539747e-07,2.434556655377091e-17,2.285739826579647e-11,1.8823507041848852e-23,6.928513076409785e-22,3.966961400163912e-24,1.516777501666332e-20,1.671655917353314e-17,6.317568017684167e-20,4.8650032157265285e-17,3.051427300292032e-18,1.8778135662708855e-20,1.6779875828664553e-13,1.82458079677969e-14,0.0001151753676822409,1.058449106139392e-09,5.816341652990295e-17,3.039559575253846e-22
26,7,1.0,1.2674118244496862e-22,3.35324892084135e-17,4.0037370752088464e-08,2.415075518041876e-13,6.579889441537184e-23,1.1372914513797703e-18,1.425675775071316e-21,1.5872411432255425e-17,1.8949271980524617e-21,6.958979702064588e-16,8.893653186276167e-29,1.4368597660969172e-14,9.354333290362586e-16,2.7576953698371653e-07,2.4467473123726525e-17,9.110875248685701e-12,2.1288561686588816e-23,2.3679733827756314e-22,3.344065390918275e-24,7.963984269941879e-21,1.2590355630630799e-17,4.8943388271839007e-20,3.253069738599543e-17,1.2780619786022337e-18,9.273126836277757e-21,1.743982020428747e-13,1.429907319665854e-14,0.00017338803445454687,1.0003792239032805e-09,3.7544292018238534e-17,1.7139224953696488e-22
27,7,1.0,1.1201821067606023e-22,3.633918912742228e-17,3.965941530736927e-08,2.4181833835693056e-13,6.35698827306921e-23,1.6968855464216408e-18,1.1753202528612832e-21,1.846279204055301e-17,2.2344365738398545e-21,5.605335819661899e-16,7.929654832296763e-29,8.665108933928866e-15,6.897390877678544e-16,2.947885775483883e-07,3.147726964101935e-17,9.175142416661952e-12,1.5487396918729278e-23,2.9185700218450546e-22,3.005829444891188e-24,5.209470002862812e-21,8.944692738423788e-18,3.440625123054214e-20,3.4348863533444136e-17,9.502122515392914e-19,9.947876802748014e-21,1.876771307807168e-13,1.1062654325857003e-14,0.00019617678481154144,9.180122773067012e-10,2.796690040980151e-17,1.618910699549637e-22
28,7,1.0,1.06711713760594e-22,3.65789358474422e-17,2.4266057607746916e-08,1.8915687701077932e-13,3.0775912536921477e-23,1.3674852693004679e-18,6.973691455996154e-22,1.03637930439718e-17,9.169822155968827e-22,2.112920642901198e-16,2.564088937945823e-29,4.4468552104492964e-15,1.636948212943977e-16,1.649847973794749e-07,1.574621179492066e-17,1.6274378763017627e-12,8.499280478437997e-24,4.295580122014396e-22,2.0001292150561927e-24,1.2513882545508963e-21,4.793263909151336e-18,1.893225782852081e-20,2.5473943479689196e-17,4.683994487606423e-19,4.1941550763615546e-21,1.1287577318143394e-13,6.257831556953251e-15,6.807100726291537e-05,2.846401447875735e-10,1.678863307466611e-17,3.3996506602245917e-23
29,7,1.0,7.963184175657367e-23,9.178378706095531e-18,1.3515756513982069e-08,8.44225744541828e-14,2.338718728541e-23,4.46307470852094e-19,4.274248313395261e-22,4.120041874519434e-18,2.938933740361302e-22,3.408544488952642e-16,1.68440162793734e-29,2.9447913562925115e-15,7.608624326455482e-17,1.7622700454467122e-07,9.324909615706238e-18,9.01095821223552e-13,3.648069901254654e-24,1.366340409327429e-22,1.0918781561345069e-24,4.399577485306982e-22,1.2292943048182511e-18,8.146825920439477e-21,1.8860344969113346e-17,2.7458053638544615e-19,2.703140009860023e-21,7.793794770801984e-14,1.7607712214125345e-15,6.804321310482919e-05,1.9134926976249744e-10,1.0870154964668585e-17,2.810860973330095e-23
30,7,1.0,5.317103623653458e-23,5.683713085216707e-18,1.1242700992397658e-08,7.122423581907428e-14,3.241873430470596e-23,4.388563829905812e-19,8.089486612599514e-22,2.8531794044232855e-18,3.0660218827650487e-22,2.6174482740460355e-16,2.779658878474194e-29,3.0039214557909134e-15,1.2781753643846994e-16,1.1605719407725701e-07,5.3169966227117354e-18,1.0347526871803958e-12,4.602217676503004e-24,3.9384722565517066e-22,2.3538130297597703e-24,2.5078324890373096e-22,1.0453465005841682e-18,1.4298101231314648e-20,4.3153582422972926e-17,3.2670940688974967e-19,3.619431360008775e-21,7.039471273690562e-14,1.0433560203074155e-15,3.604833909776062e-05,7.645061667060915e-11,1.0882958893370294e-17,2.4882676657369974e-23
31,7,1.0,7.142754950275583e-23,3.3028345786119582e-18,5.996736884839038e-09,6.380762888544278e-14,3.4703619429580685e-23,1.722577259259655e-19,8.6413232147942e-22,1.3340791666722076e-18,2.1353641764636463e-22,6.165784168937771e-16,4.8697337255356773e-29,3.889009899299455e-15,9.685235446234747e-17,4.813923126789632e-08,5.1568714133240266e-18,2.7506005828049906e-13,4.394567398143487e-24,4.702922649921559e-22,3.7409917994329e-24,2.214911395533195e-22,7.261484623430712e-19,2.0853354105019673e-20,4.001481911886086e-17,3.8687898993595147e-19,6.515704512357683e-21,7.386525744355887e-14,5.310981811974781e-16,1.3860416402167175e-05,4.470813996793055e-11,1.0880925683424638e-17,2.4878692909798608e-23
32,7,1.0,6.95377732508701e-23,5.283908984619308e-18,3.6653124979579843e-09,6.269318424860851e-14,9.105649141744439e-23,2.7805063660328853e-19,8.00041424519822e-22,1.5449783764196463e-18,3.0858587684143535e-22,7.216663006487107e-16,1.1297252275470325e-28,3.638734533275385e-15,5.98238790392072e-17,9.781645715634113e-09,6.091539183394645e-18,2.0274544033655612e-13,8.362729444605145e-24,3.990156100655282e-21,1.3361920072416182e-23,1.8129203737893062e-22,9.036426034380153e-19,7.956928839369456e-20,4.7539717547202706e-17,1.2743452493148798e-18,8.878148901577253e-21,1.3197830415340173e-13,3.437665746377041e-16,5.222699655860197e-06,1.4890361513253403e-11,2.3447663653205823e-17,4.715144692807202e-23
33,7,1.0,8.590209950627927e-23,9.576866348748052e-18,2.3576998131602522e-09,1.004275127143052e-13,3.084421905607148e-22,3.1197615695744385e-19,1.200944474546779e-21,1.0707588331702926e-18,4.420202979426018e-22,8.128378565967298e-16,3.7242176780039924e-28,3.710006426556204e-15,7.813522919885278e-17,2.690272893346446e-09,6.7271749581727496e-18,1.8911325142586394e-13,1.7847034502982748e-23,2.027659272939427e-20,3.103090709136874e-23,7.887200967048735e-22,1.9044627988290666e-18,1.136247859639458e-19,9.571429952326231e-17,6.894801041355089e-18,2.3745017583378802e-20,1.0789682542604664e-13,5.924997054230607e-16,3.512304374453379e-06,1.1377379073584937e-11,3.993148232650737e-17,1.3730548146994357e-22
34,7,1.0,3.784803161956612e-22,2.978290596149023e-17,4.8561932253221585e-09,3.435073677327677e-13,1.7001116235120186e-21,4.62352086398632e-19,8.65438846794599e-21,6.754545537461517e-18,3.583449811156285e-21,2.717960379940783e-15,6.210290913354894e-27,5.826946743717936e-15,2.798251956499998e-16,1.8424050063359232e-09,2.7283455663569373e-17,4.736384353297429e-13,1.740394395429459e-22,1.3025924591071941e-19,2.166426868338608e-22,8.041890304918882e-21,1.3223648416323847e-17,6.964968291176125e-19,4.986426315157718e-16,4.3171684443498037e-17,1.512706286712408e-19,1.396714504036528e-13,4.307861338969602e-15,2.8771592042176053e-06,1.3549265875933969e-11,2.074548197506006e-16,1.4875660908932585e-21
35,7,1.0,1.1400606695092517e-21,9.333739272436874e-17,4.672604525524093e-09,4.4149552720293417e-13,1.0226011436957568e-20,1.0988008763212997e-18,3.61968710745207e-20,1.1052248850354784e-17,1.2198894551239792e-20,7.729541561928704e-15,8.03860170887416e-26,1.8223392087880763e-14,2.8225193974992747e-15,3.1649067810946008e-09,4.954483643925575e-17,1.6061869716199606e-12,7.870157027657147e-22,1.7509017328910606e-19,1.0882164783826371e-21,1.6183372509354296e-19,4.2923632830128085e-17,2.1208482839892633e-18,6.190821933463016e-16,1.8925938737327576e-16,6.309328911042227e-19,1.8951653397644708e-13,1.1328744644039258e-14,4.050285042467294e-06,4.840143216777726e-11,7.981168474899237e-16,1.4661390232177415e-20
36,7,1.0,6.347065892250919e-21,4.162913355266302e-16,1.0053560650646887e-08,6.677573533182823e-13,5.4118957198181e-20,2.1324360503953656e-18,1.0936334531852868e-19,4.056174763115847e-17,1.6067139416123817e-19,7.786110487904493e-14,2.8746578507862644e-24,2.1986474869461342e-13,4.557087400578613e-14,1.2429819840065193e-08,6.273803633723152e-16,2.4735930317931754e-11,1.2468923784798607e-20,6.948882730189266e-19,1.0419010283765949e-20,5.444449542072095e-19,2.5744594990883077e-16,2.5489726085776708e-17,1.1355452863415607e-15,3.1774691363813405e-16,1.8424379013676967e-18,6.267067485625499e-13,3.4515223795369976e-14,9.537034202367067e-06,1.85221962767379e-10,6.885935286462521e-15,2.4436551561465644e-19
37,7,1.0,5.897372544969447e-20,8.008883392933398e-16,1.4187115482400259e-08,5.561616705368477e-13,8.918634868917749e-20,2.3286805148205086e-18,1.925732688455708e-19,1.5013956775102993e-16,6.876059817011628e-19,1.1050383698363309e-13,1.3266262799049082e-23,3.786693723341339e-13,9.035555235872156e-14,9.846528037371627e-09,1.916166191849914e-15,3.58101083508533e-11,1.9786845261213192e-20,6.453082561746286e-19,1.714415345370972e-20,2.598950613033941e-18,4.936050089410953e-16,5.5074204653205266e-17,1.1494580142584494e-15,5.043976380572136e-16,3.927514759767104e-18,6.967891433111439e-13,5.5526357166726936e-14,7.228218692034716e-06,3.557390215735978e-10,1.2014282289570053e-14,8.756787288548945e-19
